r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.318e+01 	 1.394e+00 	 1.313e+03 	 6.294e-01 	 2.780e+08 	 1.506e+19 	 9.421e+02 	 7.033e+38 	 4.815e+38 	 4.517e+19
1.320e+01 	 1.403e+00 	 1.311e+03 	 6.236e-01 	 2.773e+08 	 1.492e+19 	 9.343e+02 	 7.026e+38 	 4.812e+38 	 4.475e+19
1.321e+01 	 1.413e+00 	 1.310e+03 	 6.178e-01 	 2.766e+08 	 1.478e+19 	 9.266e+02 	 7.018e+38 	 4.809e+38 	 4.433e+19
1.322e+01 	 1.424e+00 	 1.308e+03 	 6.121e-01 	 2.760e+08 	 1.464e+19 	 9.190e+02 	 7.011e+38 	 4.807e+38 	 4.391e+19
1.324e+01 	 1.434e+00 	 1.307e+03 	 6.064e-01 	 2.753e+08 	 1.450e+19 	 9.114e+02 	 7.004e+38 	 4.804e+38 	 4.350e+19
1.325e+01 	 1.444e+00 	 1.305e+03 	 6.008e-01 	 2.747e+08 	 1.437e+19 	 9.039e+02 	 6.997e+38 	 4.801e+38 	 4.308e+19
1.326e+01 	 1.454e+00 	 1.304e+03 	 5.952e-01 	 2.740e+08 	 1.423e+19 	 8.965e+02 	 6.990e+38 	 4.798e+38 	 4.268e+19
1.327e+01 	 1.464e+00 	 1.302e+03 	 5.897e-01 	 2.734e+08 	 1.410e+19 	 8.891e+02 	 6.982e+38 	 4.796e+38 	 4.227e+19
1.329e+01 	 1.475e+00 	 1.300e+03 	 5.843e-01 	 2.727e+08 	 1.396e+19 	 8.818e+02 	 6.975e+38 	 4.793e+38 	 4.187e+19
1.330e+01 	 1.485e+00 	 1.299e+03 	 5.789e-01 	 2.721e+08 	 1.383e+19 	 8.745e+02 	 6.968e+38 	 4.790e+38 	 4.148e+19
1.331e+01 	 1.496e+00 	 1.297e+03 	 5.735e-01 	 2.714e+08 	 1.370e+19 	 8.673e+02 	 6.961e+38 	 4.787e+38 	 4.109e+19
1.333e+01 	 1.506e+00 	 1.296e+03 	 5.682e-01 	 2.708e+08 	 1.357e+19 	 8.602e+02 	 6.954e+38 	 4.785e+38 	 4.070e+19
1.334e+01 	 1.517e+00 	 1.294e+03 	 5.629e-01 	 2.702e+08 	 1.344e+19 	 8.532e+02 	 6.947e+38 	 4.782e+38 	 4.031e+19
1.336e+01 	 1.528e+00 	 1.293e+03 	 5.577e-01 	 2.695e+08 	 1.331e+19 	 8.462e+02 	 6.940e+38 	 4.779e+38 	 3.993e+19
1.337e+01 	 1.539e+00 	 1.291e+03 	 5.526e-01 	 2.689e+08 	 1.319e+19 	 8.392e+02 	 6.932e+38 	 4.777e+38 	 3.955e+19
1.338e+01 	 1.549e+00 	 1.290e+03 	 5.474e-01 	 2.682e+08 	 1.306e+19 	 8.323e+02 	 6.925e+38 	 4.774e+38 	 3.917e+19
1.340e+01 	 1.560e+00 	 1.288e+03 	 5.424e-01 	 2.676e+08 	 1.294e+19 	 8.255e+02 	 6.918e+38 	 4.771e+38 	 3.880e+19
1.341e+01 	 1.571e+00 	 1.287e+03 	 5.374e-01 	 2.670e+08 	 1.282e+19 	 8.187e+02 	 6.911e+38 	 4.768e+38 	 3.843e+19
1.342e+01 	 1.582e+00 	 1.285e+03 	 5.324e-01 	 2.663e+08 	 1.269e+19 	 8.120e+02 	 6.904e+38 	 4.766e+38 	 3.807e+19
1.344e+01 	 1.594e+00 	 1.283e+03 	 5.275e-01 	 2.657e+08 	 1.257e+19 	 8.054e+02 	 6.897e+38 	 4.763e+38 	 3.771e+19
1.345e+01 	 1.605e+00 	 1.282e+03 	 5.226e-01 	 2.650e+08 	 1.245e+19 	 7.988e+02 	 6.890e+38 	 4.760e+38 	 3.735e+19
1.346e+01 	 1.616e+00 	 1.280e+03 	 5.177e-01 	 2.644e+08 	 1.234e+19 	 7.923e+02 	 6.883e+38 	 4.758e+38 	 3.699e+19
1.348e+01 	 1.628e+00 	 1.279e+03 	 5.129e-01 	 2.638e+08 	 1.222e+19 	 7.858e+02 	 6.876e+38 	 4.755e+38 	 3.664e+19
1.349e+01 	 1.639e+00 	 1.277e+03 	 5.082e-01 	 2.631e+08 	 1.210e+19 	 7.794e+02 	 6.869e+38 	 4.752e+38 	 3.629e+19
1.351e+01 	 1.651e+00 	 1.276e+03 	 5.035e-01 	 2.625e+08 	 1.199e+19 	 7.730e+02 	 6.862e+38 	 4.750e+38 	 3.595e+19
1.352e+01 	 1.662e+00 	 1.274e+03 	 4.988e-01 	 2.619e+08 	 1.187e+19 	 7.667e+02 	 6.855e+38 	 4.747e+38 	 3.560e+19
1.353e+01 	 1.674e+00 	 1.273e+03 	 4.942e-01 	 2.613e+08 	 1.176e+19 	 7.604e+02 	 6.848e+38 	 4.744e+38 	 3.526e+19
1.355e+01 	 1.686e+00 	 1.271e+03 	 4.896e-01 	 2.606e+08 	 1.165e+19 	 7.542e+02 	 6.841e+38 	 4.742e+38 	 3.493e+19
1.356e+01 	 1.697e+00 	 1.270e+03 	 4.851e-01 	 2.600e+08 	 1.153e+19 	 7.480e+02 	 6.834e+38 	 4.739e+38 	 3.459e+19
1.358e+01 	 1.709e+00 	 1.268e+03 	 4.806e-01 	 2.594e+08 	 1.142e+19 	 7.419e+02 	 6.827e+38 	 4.737e+38 	 3.426e+19
1.359e+01 	 1.721e+00 	 1.267e+03 	 4.762e-01 	 2.588e+08 	 1.132e+19 	 7.359e+02 	 6.820e+38 	 4.734e+38 	 3.393e+19
1.360e+01 	 1.733e+00 	 1.265e+03 	 4.717e-01 	 2.581e+08 	 1.121e+19 	 7.299e+02 	 6.813e+38 	 4.731e+38 	 3.361e+19
1.362e+01 	 1.745e+00 	 1.264e+03 	 4.674e-01 	 2.575e+08 	 1.110e+19 	 7.239e+02 	 6.806e+38 	 4.729e+38 	 3.329e+19
1.363e+01 	 1.758e+00 	 1.262e+03 	 4.631e-01 	 2.569e+08 	 1.099e+19 	 7.180e+02 	 6.800e+38 	 4.726e+38 	 3.297e+19
1.365e+01 	 1.770e+00 	 1.261e+03 	 4.588e-01 	 2.563e+08 	 1.089e+19 	 7.122e+02 	 6.793e+38 	 4.723e+38 	 3.265e+19
1.366e+01 	 1.782e+00 	 1.259e+03 	 4.545e-01 	 2.557e+08 	 1.078e+19 	 7.064e+02 	 6.786e+38 	 4.721e+38 	 3.234e+19
1.368e+01 	 1.795e+00 	 1.258e+03 	 4.503e-01 	 2.551e+08 	 1.068e+19 	 7.007e+02 	 6.779e+38 	 4.718e+38 	 3.203e+19
1.369e+01 	 1.807e+00 	 1.256e+03 	 4.461e-01 	 2.544e+08 	 1.058e+19 	 6.950e+02 	 6.772e+38 	 4.716e+38 	 3.172e+19
1.371e+01 	 1.820e+00 	 1.255e+03 	 4.420e-01 	 2.538e+08 	 1.048e+19 	 6.893e+02 	 6.765e+38 	 4.713e+38 	 3.142e+19
1.372e+01 	 1.833e+00 	 1.253e+03 	 4.379e-01 	 2.532e+08 	 1.038e+19 	 6.837e+02 	 6.758e+38 	 4.710e+38 	 3.112e+19
1.373e+01 	 1.845e+00 	 1.252e+03 	 4.339e-01 	 2.526e+08 	 1.028e+19 	 6.782e+02 	 6.752e+38 	 4.708e+38 	 3.082e+19
1.375e+01 	 1.858e+00 	 1.250e+03 	 4.298e-01 	 2.520e+08 	 1.018e+19 	 6.726e+02 	 6.745e+38 	 4.705e+38 	 3.052e+19
1.376e+01 	 1.871e+00 	 1.249e+03 	 4.259e-01 	 2.514e+08 	 1.008e+19 	 6.672e+02 	 6.738e+38 	 4.703e+38 	 3.023e+19
1.378e+01 	 1.884e+00 	 1.247e+03 	 4.219e-01 	 2.508e+08 	 9.983e+18 	 6.618e+02 	 6.731e+38 	 4.700e+38 	 2.994e+19
1.379e+01 	 1.897e+00 	 1.246e+03 	 4.180e-01 	 2.502e+08 	 9.887e+18 	 6.564e+02 	 6.724e+38 	 4.698e+38 	 2.965e+19
1.381e+01 	 1.911e+00 	 1.244e+03 	 4.141e-01 	 2.496e+08 	 9.791e+18 	 6.511e+02 	 6.718e+38 	 4.695e+38 	 2.936e+19
1.382e+01 	 1.924e+00 	 1.242e+03 	 4.103e-01 	 2.490e+08 	 9.697e+18 	 6.458e+02 	 6.711e+38 	 4.692e+38 	 2.908e+19
1.384e+01 	 1.937e+00 	 1.241e+03 	 4.065e-01 	 2.484e+08 	 9.604e+18 	 6.406e+02 	 6.704e+38 	 4.690e+38 	 2.880e+19
1.385e+01 	 1.951e+00 	 1.239e+03 	 4.028e-01 	 2.478e+08 	 9.511e+18 	 6.354e+02 	 6.697e+38 	 4.687e+38 	 2.852e+19
1.387e+01 	 1.964e+00 	 1.238e+03 	 3.990e-01 	 2.472e+08 	 9.419e+18 	 6.302e+02 	 6.691e+38 	 4.685e+38 	 2.825e+19
1.388e+01 	 1.978e+00 	 1.236e+03 	 3.953e-01 	 2.466e+08 	 9.328e+18 	 6.251e+02 	 6.684e+38 	 4.682e+38 	 2.798e+19
1.390e+01 	 1.992e+00 	 1.235e+03 	 3.917e-01 	 2.460e+08 	 9.238e+18 	 6.201e+02 	 6.677e+38 	 4.680e+38 	 2.771e+19
1.391e+01 	 2.005e+00 	 1.233e+03 	 3.880e-01 	 2.454e+08 	 9.149e+18 	 6.151e+02 	 6.671e+38 	 4.677e+38 	 2.744e+19
1.393e+01 	 2.019e+00 	 1.232e+03 	 3.844e-01 	 2.448e+08 	 9.061e+18 	 6.101e+02 	 6.664e+38 	 4.675e+38 	 2.717e+19
1.394e+01 	 2.033e+00 	 1.231e+03 	 3.809e-01 	 2.442e+08 	 8.973e+18 	 6.051e+02 	 6.657e+38 	 4.672e+38 	 2.691e+19
1.396e+01 	 2.047e+00 	 1.229e+03 	 3.774e-01 	 2.436e+08 	 8.886e+18 	 6.003e+02 	 6.651e+38 	 4.670e+38 	 2.665e+19
1.397e+01 	 2.062e+00 	 1.228e+03 	 3.739e-01 	 2.430e+08 	 8.800e+18 	 5.954e+02 	 6.644e+38 	 4.667e+38 	 2.639e+19
1.399e+01 	 2.076e+00 	 1.226e+03 	 3.704e-01 	 2.424e+08 	 8.715e+18 	 5.906e+02 	 6.637e+38 	 4.665e+38 	 2.614e+19
1.400e+01 	 2.090e+00 	 1.225e+03 	 3.670e-01 	 2.418e+08 	 8.631e+18 	 5.858e+02 	 6.631e+38 	 4.662e+38 	 2.588e+19
1.402e+01 	 2.105e+00 	 1.223e+03 	 3.636e-01 	 2.412e+08 	 8.547e+18 	 5.811e+02 	 6.624e+38 	 4.660e+38 	 2.563e+19
1.403e+01 	 2.119e+00 	 1.222e+03 	 3.602e-01 	 2.407e+08 	 8.464e+18 	 5.764e+02 	 6.618e+38 	 4.657e+38 	 2.538e+19
1.405e+01 	 2.134e+00 	 1.220e+03 	 3.569e-01 	 2.401e+08 	 8.382e+18 	 5.718e+02 	 6.611e+38 	 4.655e+38 	 2.514e+19
1.406e+01 	 2.149e+00 	 1.219e+03 	 3.536e-01 	 2.395e+08 	 8.301e+18 	 5.672e+02 	 6.604e+38 	 4.652e+38 	 2.489e+19
1.408e+01 	 2.163e+00 	 1.217e+03 	 3.503e-01 	 2.389e+08 	 8.220e+18 	 5.626e+02 	 6.598e+38 	 4.650e+38 	 2.465e+19
1.410e+01 	 2.178e+00 	 1.216e+03 	 3.471e-01 	 2.383e+08 	 8.140e+18 	 5.581e+02 	 6.591e+38 	 4.647e+38 	 2.441e+19
1.411e+01 	 2.193e+00 	 1.214e+03 	 3.438e-01 	 2.377e+08 	 8.061e+18 	 5.536e+02 	 6.585e+38 	 4.645e+38 	 2.418e+19
1.413e+01 	 2.208e+00 	 1.213e+03 	 3.407e-01 	 2.372e+08 	 7.983e+18 	 5.491e+02 	 6.578e+38 	 4.642e+38 	 2.394e+19
1.414e+01 	 2.224e+00 	 1.211e+03 	 3.375e-01 	 2.366e+08 	 7.905e+18 	 5.447e+02 	 6.572e+38 	 4.640e+38 	 2.371e+19
1.416e+01 	 2.239e+00 	 1.210e+03 	 3.344e-01 	 2.360e+08 	 7.828e+18 	 5.403e+02 	 6.565e+38 	 4.637e+38 	 2.348e+19
1.417e+01 	 2.254e+00 	 1.208e+03 	 3.313e-01 	 2.354e+08 	 7.752e+18 	 5.360e+02 	 6.559e+38 	 4.635e+38 	 2.325e+19
1.419e+01 	 2.270e+00 	 1.207e+03 	 3.282e-01 	 2.349e+08 	 7.677e+18 	 5.317e+02 	 6.552e+38 	 4.632e+38 	 2.302e+19
1.421e+01 	 2.285e+00 	 1.205e+03 	 3.252e-01 	 2.343e+08 	 7.602e+18 	 5.274e+02 	 6.546e+38 	 4.630e+38 	 2.280e+19
1.422e+01 	 2.301e+00 	 1.204e+03 	 3.222e-01 	 2.337e+08 	 7.528e+18 	 5.232e+02 	 6.539e+38 	 4.627e+38 	 2.258e+19
1.424e+01 	 2.317e+00 	 1.202e+03 	 3.192e-01 	 2.331e+08 	 7.455e+18 	 5.190e+02 	 6.533e+38 	 4.625e+38 	 2.236e+19
1.425e+01 	 2.333e+00 	 1.201e+03 	 3.162e-01 	 2.326e+08 	 7.382e+18 	 5.148e+02 	 6.526e+38 	 4.623e+38 	 2.214e+19
1.427e+01 	 2.349e+00 	 1.199e+03 	 3.133e-01 	 2.320e+08 	 7.310e+18 	 5.107e+02 	 6.520e+38 	 4.620e+38 	 2.192e+19
1.429e+01 	 2.365e+00 	 1.198e+03 	 3.104e-01 	 2.314e+08 	 7.239e+18 	 5.066e+02 	 6.513e+38 	 4.618e+38 	 2.171e+19
1.430e+01 	 2.381e+00 	 1.196e+03 	 3.075e-01 	 2.309e+08 	 7.168e+18 	 5.025e+02 	 6.507e+38 	 4.615e+38 	 2.150e+19
1.432e+01 	 2.397e+00 	 1.195e+03 	 3.047e-01 	 2.303e+08 	 7.098e+18 	 4.985e+02 	 6.501e+38 	 4.613e+38 	 2.129e+19
1.433e+01 	 2.414e+00 	 1.194e+03 	 3.019e-01 	 2.297e+08 	 7.028e+18 	 4.945e+02 	 6.494e+38 	 4.611e+38 	 2.108e+19
1.435e+01 	 2.430e+00 	 1.192e+03 	 2.991e-01 	 2.292e+08 	 6.960e+18 	 4.905e+02 	 6.488e+38 	 4.608e+38 	 2.087e+19
1.437e+01 	 2.447e+00 	 1.191e+03 	 2.963e-01 	 2.286e+08 	 6.892e+18 	 4.866e+02 	 6.482e+38 	 4.606e+38 	 2.067e+19
1.438e+01 	 2.463e+00 	 1.189e+03 	 2.936e-01 	 2.280e+08 	 6.824e+18 	 4.827e+02 	 6.475e+38 	 4.603e+38 	 2.047e+19
1.440e+01 	 2.480e+00 	 1.188e+03 	 2.908e-01 	 2.275e+08 	 6.758e+18 	 4.788e+02 	 6.469e+38 	 4.601e+38 	 2.027e+19
1.441e+01 	 2.497e+00 	 1.186e+03 	 2.881e-01 	 2.269e+08 	 6.691e+18 	 4.750e+02 	 6.462e+38 	 4.599e+38 	 2.007e+19
1.443e+01 	 2.514e+00 	 1.185e+03 	 2.855e-01 	 2.264e+08 	 6.626e+18 	 4.712e+02 	 6.456e+38 	 4.596e+38 	 1.987e+19
1.445e+01 	 2.531e+00 	 1.183e+03 	 2.828e-01 	 2.258e+08 	 6.561e+18 	 4.675e+02 	 6.450e+38 	 4.594e+38 	 1.968e+19
1.446e+01 	 2.549e+00 	 1.182e+03 	 2.802e-01 	 2.253e+08 	 6.497e+18 	 4.637e+02 	 6.444e+38 	 4.591e+38 	 1.948e+19
1.448e+01 	 2.566e+00 	 1.180e+03 	 2.776e-01 	 2.247e+08 	 6.433e+18 	 4.600e+02 	 6.437e+38 	 4.589e+38 	 1.929e+19
1.450e+01 	 2.583e+00 	 1.179e+03 	 2.751e-01 	 2.241e+08 	 6.370e+18 	 4.563e+02 	 6.431e+38 	 4.587e+38 	 1.910e+19
1.451e+01 	 2.601e+00 	 1.177e+03 	 2.725e-01 	 2.236e+08 	 6.307e+18 	 4.527e+02 	 6.425e+38 	 4.584e+38 	 1.892e+19
1.453e+01 	 2.619e+00 	 1.176e+03 	 2.700e-01 	 2.230e+08 	 6.245e+18 	 4.491e+02 	 6.418e+38 	 4.582e+38 	 1.873e+19
1.455e+01 	 2.636e+00 	 1.175e+03 	 2.675e-01 	 2.225e+08 	 6.184e+18 	 4.455e+02 	 6.412e+38 	 4.580e+38 	 1.855e+19
1.456e+01 	 2.654e+00 	 1.173e+03 	 2.650e-01 	 2.219e+08 	 6.123e+18 	 4.420e+02 	 6.406e+38 	 4.577e+38 	 1.836e+19
1.458e+01 	 2.672e+00 	 1.172e+03 	 2.626e-01 	 2.214e+08 	 6.063e+18 	 4.384e+02 	 6.400e+38 	 4.575e+38 	 1.818e+19
1.460e+01 	 2.690e+00 	 1.170e+03 	 2.601e-01 	 2.209e+08 	 6.003e+18 	 4.349e+02 	 6.393e+38 	 4.573e+38 	 1.800e+19
1.461e+01 	 2.709e+00 	 1.169e+03 	 2.577e-01 	 2.203e+08 	 5.944e+18 	 4.315e+02 	 6.387e+38 	 4.570e+38 	 1.783e+19
1.463e+01 	 2.727e+00 	 1.167e+03 	 2.553e-01 	 2.198e+08 	 5.886e+18 	 4.281e+02 	 6.381e+38 	 4.568e+38 	 1.765e+19
1.465e+01 	 2.746e+00 	 1.166e+03 	 2.530e-01 	 2.192e+08 	 5.828e+18 	 4.246e+02 	 6.375e+38 	 4.566e+38 	 1.748e+19
1.467e+01 	 2.764e+00 	 1.164e+03 	 2.506e-01 	 2.187e+08 	 5.771e+18 	 4.213e+02 	 6.369e+38 	 4.563e+38 	 1.731e+19
1.468e+01 	 2.783e+00 	 1.163e+03 	 2.483e-01 	 2.181e+08 	 5.714e+18 	 4.179e+02 	 6.363e+38 	 4.561e+38 	 1.714e+19
1.470e+01 	 2.802e+00 	 1.162e+03 	 2.460e-01 	 2.176e+08 	 5.657e+18 	 4.146e+02 	 6.356e+38 	 4.559e+38 	 1.697e+19
1.472e+01 	 2.821e+00 	 1.160e+03 	 2.437e-01 	 2.171e+08 	 5.602e+18 	 4.113e+02 	 6.350e+38 	 4.556e+38 	 1.680e+19
1.473e+01 	 2.840e+00 	 1.159e+03 	 2.415e-01 	 2.165e+08 	 5.546e+18 	 4.080e+02 	 6.344e+38 	 4.554e+38 	 1.663e+19
1.475e+01 	 2.859e+00 	 1.157e+03 	 2.392e-01 	 2.160e+08 	 5.492e+18 	 4.048e+02 	 6.338e+38 	 4.552e+38 	 1.647e+19
1.477e+01 	 2.878e+00 	 1.156e+03 	 2.370e-01 	 2.155e+08 	 5.437e+18 	 4.016e+02 	 6.332e+38 	 4.549e+38 	 1.631e+19
1.479e+01 	 2.898e+00 	 1.154e+03 	 2.348e-01 	 2.149e+08 	 5.384e+18 	 3.984e+02 	 6.326e+38 	 4.547e+38 	 1.615e+19
1.480e+01 	 2.917e+00 	 1.153e+03 	 2.327e-01 	 2.144e+08 	 5.330e+18 	 3.952e+02 	 6.320e+38 	 4.545e+38 	 1.599e+19
1.482e+01 	 2.937e+00 	 1.152e+03 	 2.305e-01 	 2.139e+08 	 5.278e+18 	 3.921e+02 	 6.314e+38 	 4.543e+38 	 1.583e+19
1.484e+01 	 2.956e+00 	 1.150e+03 	 2.284e-01 	 2.133e+08 	 5.226e+18 	 3.890e+02 	 6.308e+38 	 4.540e+38 	 1.567e+19
1.486e+01 	 2.976e+00 	 1.149e+03 	 2.262e-01 	 2.128e+08 	 5.174e+18 	 3.859e+02 	 6.302e+38 	 4.538e+38 	 1.552e+19
1.487e+01 	 2.996e+00 	 1.147e+03 	 2.242e-01 	 2.123e+08 	 5.123e+18 	 3.829e+02 	 6.296e+38 	 4.536e+38 	 1.536e+19
1.489e+01 	 3.017e+00 	 1.146e+03 	 2.221e-01 	 2.117e+08 	 5.072e+18 	 3.798e+02 	 6.289e+38 	 4.533e+38 	 1.521e+19
1.491e+01 	 3.037e+00 	 1.144e+03 	 2.200e-01 	 2.112e+08 	 5.022e+18 	 3.768e+02 	 6.283e+38 	 4.531e+38 	 1.506e+19
1.493e+01 	 3.057e+00 	 1.143e+03 	 2.180e-01 	 2.107e+08 	 4.972e+18 	 3.739e+02 	 6.277e+38 	 4.529e+38 	 1.491e+19
1.494e+01 	 3.078e+00 	 1.142e+03 	 2.160e-01 	 2.102e+08 	 4.923e+18 	 3.709e+02 	 6.271e+38 	 4.527e+38 	 1.476e+19
1.496e+01 	 3.098e+00 	 1.140e+03 	 2.140e-01 	 2.096e+08 	 4.874e+18 	 3.680e+02 	 6.265e+38 	 4.524e+38 	 1.462e+19
1.498e+01 	 3.119e+00 	 1.139e+03 	 2.120e-01 	 2.091e+08 	 4.826e+18 	 3.651e+02 	 6.259e+38 	 4.522e+38 	 1.447e+19
1.500e+01 	 3.140e+00 	 1.137e+03 	 2.100e-01 	 2.086e+08 	 4.778e+18 	 3.622e+02 	 6.254e+38 	 4.520e+38 	 1.433e+19
1.502e+01 	 3.161e+00 	 1.136e+03 	 2.081e-01 	 2.081e+08 	 4.730e+18 	 3.593e+02 	 6.248e+38 	 4.518e+38 	 1.419e+19
1.503e+01 	 3.182e+00 	 1.134e+03 	 2.062e-01 	 2.076e+08 	 4.683e+18 	 3.565e+02 	 6.242e+38 	 4.516e+38 	 1.405e+19
1.505e+01 	 3.204e+00 	 1.133e+03 	 2.042e-01 	 2.070e+08 	 4.637e+18 	 3.537e+02 	 6.236e+38 	 4.513e+38 	 1.391e+19
1.507e+01 	 3.225e+00 	 1.132e+03 	 2.024e-01 	 2.065e+08 	 4.591e+18 	 3.509e+02 	 6.230e+38 	 4.511e+38 	 1.377e+19
1.509e+01 	 3.247e+00 	 1.130e+03 	 2.005e-01 	 2.060e+08 	 4.545e+18 	 3.481e+02 	 6.224e+38 	 4.509e+38 	 1.363e+19
1.511e+01 	 3.268e+00 	 1.129e+03 	 1.986e-01 	 2.055e+08 	 4.500e+18 	 3.454e+02 	 6.218e+38 	 4.507e+38 	 1.350e+19
1.512e+01 	 3.290e+00 	 1.127e+03 	 1.968e-01 	 2.050e+08 	 4.455e+18 	 3.426e+02 	 6.212e+38 	 4.504e+38 	 1.336e+19
1.514e+01 	 3.312e+00 	 1.126e+03 	 1.950e-01 	 2.045e+08 	 4.411e+18 	 3.399e+02 	 6.206e+38 	 4.502e+38 	 1.323e+19
1.516e+01 	 3.334e+00 	 1.125e+03 	 1.932e-01 	 2.040e+08 	 4.367e+18 	 3.373e+02 	 6.200e+38 	 4.500e+38 	 1.310e+19
1.518e+01 	 3.357e+00 	 1.123e+03 	 1.914e-01 	 2.035e+08 	 4.324e+18 	 3.346e+02 	 6.194e+38 	 4.498e+38 	 1.297e+19
1.520e+01 	 3.379e+00 	 1.122e+03 	 1.896e-01 	 2.029e+08 	 4.281e+18 	 3.320e+02 	 6.189e+38 	 4.496e+38 	 1.284e+19
1.522e+01 	 3.402e+00 	 1.120e+03 	 1.878e-01 	 2.024e+08 	 4.238e+18 	 3.294e+02 	 6.183e+38 	 4.493e+38 	 1.271e+19
1.523e+01 	 3.424e+00 	 1.119e+03 	 1.861e-01 	 2.019e+08 	 4.196e+18 	 3.268e+02 	 6.177e+38 	 4.491e+38 	 1.258e+19
1.525e+01 	 3.447e+00 	 1.118e+03 	 1.844e-01 	 2.014e+08 	 4.154e+18 	 3.242e+02 	 6.171e+38 	 4.489e+38 	 1.246e+19
1.527e+01 	 3.470e+00 	 1.116e+03 	 1.827e-01 	 2.009e+08 	 4.113e+18 	 3.217e+02 	 6.165e+38 	 4.487e+38 	 1.233e+19
1.529e+01 	 3.493e+00 	 1.115e+03 	 1.810e-01 	 2.004e+08 	 4.072e+18 	 3.191e+02 	 6.160e+38 	 4.485e+38 	 1.221e+19
1.531e+01 	 3.516e+00 	 1.113e+03 	 1.793e-01 	 1.999e+08 	 4.031e+18 	 3.166e+02 	 6.154e+38 	 4.483e+38 	 1.209e+19
1.533e+01 	 3.540e+00 	 1.112e+03 	 1.776e-01 	 1.994e+08 	 3.991e+18 	 3.142e+02 	 6.148e+38 	 4.480e+38 	 1.197e+19
1.535e+01 	 3.563e+00 	 1.111e+03 	 1.760e-01 	 1.989e+08 	 3.951e+18 	 3.117e+02 	 6.142e+38 	 4.478e+38 	 1.185e+19
1.537e+01 	 3.587e+00 	 1.109e+03 	 1.744e-01 	 1.984e+08 	 3.911e+18 	 3.092e+02 	 6.136e+38 	 4.476e+38 	 1.173e+19
1.538e+01 	 3.611e+00 	 1.108e+03 	 1.728e-01 	 1.979e+08 	 3.872e+18 	 3.068e+02 	 6.131e+38 	 4.474e+38 	 1.161e+19
1.540e+01 	 3.635e+00 	 1.106e+03 	 1.712e-01 	 1.974e+08 	 3.834e+18 	 3.044e+02 	 6.125e+38 	 4.472e+38 	 1.150e+19
1.542e+01 	 3.659e+00 	 1.105e+03 	 1.696e-01 	 1.969e+08 	 3.795e+18 	 3.020e+02 	 6.119e+38 	 4.470e+38 	 1.138e+19
1.544e+01 	 3.683e+00 	 1.104e+03 	 1.680e-01 	 1.964e+08 	 3.757e+18 	 2.997e+02 	 6.114e+38 	 4.468e+38 	 1.127e+19
1.546e+01 	 3.707e+00 	 1.102e+03 	 1.665e-01 	 1.959e+08 	 3.720e+18 	 2.973e+02 	 6.108e+38 	 4.465e+38 	 1.116e+19
1.548e+01 	 3.732e+00 	 1.101e+03 	 1.649e-01 	 1.955e+08 	 3.682e+18 	 2.950e+02 	 6.102e+38 	 4.463e+38 	 1.104e+19
1.550e+01 	 3.757e+00 	 1.099e+03 	 1.634e-01 	 1.950e+08 	 3.646e+18 	 2.927e+02 	 6.096e+38 	 4.461e+38 	 1.093e+19
1.552e+01 	 3.781e+00 	 1.098e+03 	 1.619e-01 	 1.945e+08 	 3.609e+18 	 2.904e+02 	 6.091e+38 	 4.459e+38 	 1.082e+19
1.554e+01 	 3.806e+00 	 1.097e+03 	 1.604e-01 	 1.940e+08 	 3.573e+18 	 2.881e+02 	 6.085e+38 	 4.457e+38 	 1.072e+19
1.556e+01 	 3.832e+00 	 1.095e+03 	 1.589e-01 	 1.935e+08 	 3.537e+18 	 2.859e+02 	 6.080e+38 	 4.455e+38 	 1.061e+19
1.558e+01 	 3.857e+00 	 1.094e+03 	 1.574e-01 	 1.930e+08 	 3.502e+18 	 2.836e+02 	 6.074e+38 	 4.453e+38 	 1.050e+19
1.560e+01 	 3.882e+00 	 1.093e+03 	 1.560e-01 	 1.925e+08 	 3.467e+18 	 2.814e+02 	 6.068e+38 	 4.451e+38 	 1.040e+19
1.562e+01 	 3.908e+00 	 1.091e+03 	 1.545e-01 	 1.920e+08 	 3.432e+18 	 2.792e+02 	 6.063e+38 	 4.448e+38 	 1.029e+19
1.563e+01 	 3.934e+00 	 1.090e+03 	 1.531e-01 	 1.916e+08 	 3.397e+18 	 2.771e+02 	 6.057e+38 	 4.446e+38 	 1.019e+19
1.565e+01 	 3.960e+00 	 1.088e+03 	 1.517e-01 	 1.911e+08 	 3.363e+18 	 2.749e+02 	 6.051e+38 	 4.444e+38 	 1.009e+19
1.567e+01 	 3.986e+00 	 1.087e+03 	 1.503e-01 	 1.906e+08 	 3.329e+18 	 2.728e+02 	 6.046e+38 	 4.442e+38 	 9.986e+18
1.569e+01 	 4.012e+00 	 1.086e+03 	 1.489e-01 	 1.901e+08 	 3.296e+18 	 2.706e+02 	 6.040e+38 	 4.440e+38 	 9.885e+18
1.571e+01 	 4.038e+00 	 1.084e+03 	 1.475e-01 	 1.896e+08 	 3.263e+18 	 2.685e+02 	 6.035e+38 	 4.438e+38 	 9.786e+18
1.573e+01 	 4.065e+00 	 1.083e+03 	 1.461e-01 	 1.892e+08 	 3.230e+18 	 2.664e+02 	 6.029e+38 	 4.436e+38 	 9.688e+18
