r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.535e+01 	 1.584e-01 	 1.875e+03 	 1.252e+01 	 5.667e+08 	 2.606e+20 	 1.183e+04 	 9.085e+38 	 6.624e+38 	 7.812e+20
1.537e+01 	 1.596e-01 	 1.872e+03 	 1.240e+01 	 5.653e+08 	 2.579e+20 	 1.173e+04 	 9.072e+38 	 6.617e+38 	 7.731e+20
1.538e+01 	 1.607e-01 	 1.870e+03 	 1.228e+01 	 5.638e+08 	 2.552e+20 	 1.164e+04 	 9.059e+38 	 6.610e+38 	 7.651e+20
1.540e+01 	 1.618e-01 	 1.867e+03 	 1.216e+01 	 5.623e+08 	 2.526e+20 	 1.154e+04 	 9.046e+38 	 6.604e+38 	 7.571e+20
1.542e+01 	 1.630e-01 	 1.865e+03 	 1.204e+01 	 5.609e+08 	 2.500e+20 	 1.144e+04 	 9.033e+38 	 6.597e+38 	 7.493e+20
1.544e+01 	 1.641e-01 	 1.862e+03 	 1.193e+01 	 5.594e+08 	 2.474e+20 	 1.135e+04 	 9.020e+38 	 6.591e+38 	 7.415e+20
1.546e+01 	 1.653e-01 	 1.860e+03 	 1.181e+01 	 5.580e+08 	 2.448e+20 	 1.125e+04 	 9.007e+38 	 6.584e+38 	 7.338e+20
1.548e+01 	 1.665e-01 	 1.858e+03 	 1.170e+01 	 5.565e+08 	 2.423e+20 	 1.116e+04 	 8.994e+38 	 6.578e+38 	 7.262e+20
1.549e+01 	 1.676e-01 	 1.855e+03 	 1.159e+01 	 5.551e+08 	 2.398e+20 	 1.107e+04 	 8.981e+38 	 6.571e+38 	 7.187e+20
1.551e+01 	 1.688e-01 	 1.853e+03 	 1.147e+01 	 5.536e+08 	 2.373e+20 	 1.097e+04 	 8.968e+38 	 6.565e+38 	 7.112e+20
1.553e+01 	 1.700e-01 	 1.850e+03 	 1.136e+01 	 5.522e+08 	 2.348e+20 	 1.088e+04 	 8.955e+38 	 6.558e+38 	 7.039e+20
1.555e+01 	 1.712e-01 	 1.848e+03 	 1.126e+01 	 5.507e+08 	 2.324e+20 	 1.079e+04 	 8.942e+38 	 6.552e+38 	 6.966e+20
1.557e+01 	 1.724e-01 	 1.846e+03 	 1.115e+01 	 5.493e+08 	 2.300e+20 	 1.070e+04 	 8.930e+38 	 6.545e+38 	 6.893e+20
1.559e+01 	 1.736e-01 	 1.843e+03 	 1.104e+01 	 5.479e+08 	 2.276e+20 	 1.061e+04 	 8.917e+38 	 6.539e+38 	 6.822e+20
1.561e+01 	 1.749e-01 	 1.841e+03 	 1.093e+01 	 5.464e+08 	 2.252e+20 	 1.053e+04 	 8.904e+38 	 6.532e+38 	 6.751e+20
1.563e+01 	 1.761e-01 	 1.838e+03 	 1.083e+01 	 5.450e+08 	 2.229e+20 	 1.044e+04 	 8.892e+38 	 6.526e+38 	 6.681e+20
1.564e+01 	 1.773e-01 	 1.836e+03 	 1.072e+01 	 5.436e+08 	 2.206e+20 	 1.035e+04 	 8.879e+38 	 6.519e+38 	 6.611e+20
1.566e+01 	 1.786e-01 	 1.834e+03 	 1.062e+01 	 5.422e+08 	 2.183e+20 	 1.027e+04 	 8.866e+38 	 6.513e+38 	 6.542e+20
1.568e+01 	 1.798e-01 	 1.831e+03 	 1.052e+01 	 5.408e+08 	 2.160e+20 	 1.018e+04 	 8.854e+38 	 6.506e+38 	 6.474e+20
1.570e+01 	 1.811e-01 	 1.829e+03 	 1.042e+01 	 5.393e+08 	 2.137e+20 	 1.010e+04 	 8.841e+38 	 6.500e+38 	 6.407e+20
1.572e+01 	 1.824e-01 	 1.826e+03 	 1.032e+01 	 5.379e+08 	 2.115e+20 	 1.001e+04 	 8.828e+38 	 6.494e+38 	 6.340e+20
1.574e+01 	 1.837e-01 	 1.824e+03 	 1.022e+01 	 5.365e+08 	 2.093e+20 	 9.931e+03 	 8.816e+38 	 6.487e+38 	 6.274e+20
1.576e+01 	 1.849e-01 	 1.822e+03 	 1.012e+01 	 5.351e+08 	 2.071e+20 	 9.849e+03 	 8.803e+38 	 6.481e+38 	 6.209e+20
1.578e+01 	 1.862e-01 	 1.819e+03 	 1.002e+01 	 5.337e+08 	 2.050e+20 	 9.768e+03 	 8.791e+38 	 6.475e+38 	 6.144e+20
1.580e+01 	 1.875e-01 	 1.817e+03 	 9.927e+00 	 5.323e+08 	 2.028e+20 	 9.687e+03 	 8.779e+38 	 6.468e+38 	 6.080e+20
1.582e+01 	 1.889e-01 	 1.814e+03 	 9.832e+00 	 5.309e+08 	 2.007e+20 	 9.607e+03 	 8.766e+38 	 6.462e+38 	 6.017e+20
1.584e+01 	 1.902e-01 	 1.812e+03 	 9.737e+00 	 5.295e+08 	 1.986e+20 	 9.527e+03 	 8.754e+38 	 6.456e+38 	 5.954e+20
1.586e+01 	 1.915e-01 	 1.810e+03 	 9.644e+00 	 5.282e+08 	 1.966e+20 	 9.449e+03 	 8.741e+38 	 6.449e+38 	 5.892e+20
1.588e+01 	 1.929e-01 	 1.807e+03 	 9.551e+00 	 5.268e+08 	 1.945e+20 	 9.371e+03 	 8.729e+38 	 6.443e+38 	 5.831e+20
1.589e+01 	 1.942e-01 	 1.805e+03 	 9.459e+00 	 5.254e+08 	 1.925e+20 	 9.293e+03 	 8.717e+38 	 6.437e+38 	 5.770e+20
1.591e+01 	 1.956e-01 	 1.803e+03 	 9.368e+00 	 5.240e+08 	 1.905e+20 	 9.217e+03 	 8.704e+38 	 6.430e+38 	 5.710e+20
1.593e+01 	 1.969e-01 	 1.800e+03 	 9.278e+00 	 5.227e+08 	 1.885e+20 	 9.140e+03 	 8.692e+38 	 6.424e+38 	 5.650e+20
1.595e+01 	 1.983e-01 	 1.798e+03 	 9.189e+00 	 5.213e+08 	 1.865e+20 	 9.065e+03 	 8.680e+38 	 6.418e+38 	 5.591e+20
1.597e+01 	 1.997e-01 	 1.795e+03 	 9.101e+00 	 5.199e+08 	 1.846e+20 	 8.990e+03 	 8.668e+38 	 6.412e+38 	 5.533e+20
1.599e+01 	 2.011e-01 	 1.793e+03 	 9.013e+00 	 5.186e+08 	 1.826e+20 	 8.916e+03 	 8.656e+38 	 6.405e+38 	 5.475e+20
1.601e+01 	 2.025e-01 	 1.791e+03 	 8.927e+00 	 5.172e+08 	 1.807e+20 	 8.843e+03 	 8.643e+38 	 6.399e+38 	 5.418e+20
1.603e+01 	 2.039e-01 	 1.788e+03 	 8.841e+00 	 5.158e+08 	 1.788e+20 	 8.770e+03 	 8.631e+38 	 6.393e+38 	 5.361e+20
1.605e+01 	 2.054e-01 	 1.786e+03 	 8.756e+00 	 5.145e+08 	 1.770e+20 	 8.697e+03 	 8.619e+38 	 6.387e+38 	 5.305e+20
1.607e+01 	 2.068e-01 	 1.784e+03 	 8.672e+00 	 5.131e+08 	 1.751e+20 	 8.626e+03 	 8.607e+38 	 6.381e+38 	 5.249e+20
1.609e+01 	 2.082e-01 	 1.781e+03 	 8.588e+00 	 5.118e+08 	 1.733e+20 	 8.555e+03 	 8.595e+38 	 6.374e+38 	 5.195e+20
1.611e+01 	 2.097e-01 	 1.779e+03 	 8.506e+00 	 5.104e+08 	 1.715e+20 	 8.484e+03 	 8.583e+38 	 6.368e+38 	 5.140e+20
1.613e+01 	 2.111e-01 	 1.777e+03 	 8.424e+00 	 5.091e+08 	 1.697e+20 	 8.415e+03 	 8.571e+38 	 6.362e+38 	 5.086e+20
1.615e+01 	 2.126e-01 	 1.774e+03 	 8.343e+00 	 5.078e+08 	 1.679e+20 	 8.345e+03 	 8.559e+38 	 6.356e+38 	 5.033e+20
1.617e+01 	 2.141e-01 	 1.772e+03 	 8.263e+00 	 5.064e+08 	 1.661e+20 	 8.277e+03 	 8.547e+38 	 6.350e+38 	 4.980e+20
1.619e+01 	 2.156e-01 	 1.770e+03 	 8.183e+00 	 5.051e+08 	 1.644e+20 	 8.209e+03 	 8.535e+38 	 6.344e+38 	 4.928e+20
1.621e+01 	 2.171e-01 	 1.767e+03 	 8.105e+00 	 5.038e+08 	 1.627e+20 	 8.141e+03 	 8.523e+38 	 6.338e+38 	 4.877e+20
1.623e+01 	 2.186e-01 	 1.765e+03 	 8.027e+00 	 5.024e+08 	 1.610e+20 	 8.074e+03 	 8.511e+38 	 6.332e+38 	 4.825e+20
1.625e+01 	 2.201e-01 	 1.763e+03 	 7.950e+00 	 5.011e+08 	 1.593e+20 	 8.008e+03 	 8.499e+38 	 6.325e+38 	 4.775e+20
1.627e+01 	 2.216e-01 	 1.760e+03 	 7.873e+00 	 4.998e+08 	 1.576e+20 	 7.942e+03 	 8.488e+38 	 6.319e+38 	 4.725e+20
1.630e+01 	 2.232e-01 	 1.758e+03 	 7.798e+00 	 4.985e+08 	 1.560e+20 	 7.877e+03 	 8.476e+38 	 6.313e+38 	 4.675e+20
1.632e+01 	 2.247e-01 	 1.756e+03 	 7.723e+00 	 4.972e+08 	 1.543e+20 	 7.812e+03 	 8.464e+38 	 6.307e+38 	 4.626e+20
1.634e+01 	 2.263e-01 	 1.753e+03 	 7.648e+00 	 4.959e+08 	 1.527e+20 	 7.748e+03 	 8.452e+38 	 6.301e+38 	 4.578e+20
1.636e+01 	 2.279e-01 	 1.751e+03 	 7.575e+00 	 4.946e+08 	 1.511e+20 	 7.685e+03 	 8.441e+38 	 6.295e+38 	 4.530e+20
1.638e+01 	 2.295e-01 	 1.749e+03 	 7.502e+00 	 4.933e+08 	 1.495e+20 	 7.622e+03 	 8.429e+38 	 6.289e+38 	 4.482e+20
1.640e+01 	 2.310e-01 	 1.747e+03 	 7.430e+00 	 4.920e+08 	 1.479e+20 	 7.559e+03 	 8.417e+38 	 6.283e+38 	 4.435e+20
1.642e+01 	 2.326e-01 	 1.744e+03 	 7.359e+00 	 4.907e+08 	 1.464e+20 	 7.497e+03 	 8.406e+38 	 6.277e+38 	 4.388e+20
1.644e+01 	 2.343e-01 	 1.742e+03 	 7.288e+00 	 4.894e+08 	 1.449e+20 	 7.436e+03 	 8.394e+38 	 6.271e+38 	 4.342e+20
1.646e+01 	 2.359e-01 	 1.740e+03 	 7.218e+00 	 4.881e+08 	 1.433e+20 	 7.375e+03 	 8.382e+38 	 6.265e+38 	 4.297e+20
1.648e+01 	 2.375e-01 	 1.737e+03 	 7.148e+00 	 4.868e+08 	 1.418e+20 	 7.314e+03 	 8.371e+38 	 6.259e+38 	 4.251e+20
1.650e+01 	 2.392e-01 	 1.735e+03 	 7.080e+00 	 4.855e+08 	 1.403e+20 	 7.255e+03 	 8.359e+38 	 6.253e+38 	 4.207e+20
1.652e+01 	 2.408e-01 	 1.733e+03 	 7.012e+00 	 4.842e+08 	 1.389e+20 	 7.195e+03 	 8.348e+38 	 6.247e+38 	 4.163e+20
1.654e+01 	 2.425e-01 	 1.730e+03 	 6.944e+00 	 4.829e+08 	 1.374e+20 	 7.136e+03 	 8.336e+38 	 6.241e+38 	 4.119e+20
1.657e+01 	 2.442e-01 	 1.728e+03 	 6.878e+00 	 4.817e+08 	 1.359e+20 	 7.078e+03 	 8.325e+38 	 6.236e+38 	 4.075e+20
1.659e+01 	 2.458e-01 	 1.726e+03 	 6.811e+00 	 4.804e+08 	 1.345e+20 	 7.020e+03 	 8.313e+38 	 6.230e+38 	 4.033e+20
1.661e+01 	 2.475e-01 	 1.724e+03 	 6.746e+00 	 4.791e+08 	 1.331e+20 	 6.963e+03 	 8.302e+38 	 6.224e+38 	 3.990e+20
1.663e+01 	 2.493e-01 	 1.721e+03 	 6.681e+00 	 4.779e+08 	 1.317e+20 	 6.906e+03 	 8.291e+38 	 6.218e+38 	 3.948e+20
1.665e+01 	 2.510e-01 	 1.719e+03 	 6.617e+00 	 4.766e+08 	 1.303e+20 	 6.849e+03 	 8.279e+38 	 6.212e+38 	 3.906e+20
1.667e+01 	 2.527e-01 	 1.717e+03 	 6.553e+00 	 4.753e+08 	 1.289e+20 	 6.793e+03 	 8.268e+38 	 6.206e+38 	 3.865e+20
1.669e+01 	 2.545e-01 	 1.715e+03 	 6.490e+00 	 4.741e+08 	 1.276e+20 	 6.738e+03 	 8.257e+38 	 6.200e+38 	 3.825e+20
1.672e+01 	 2.562e-01 	 1.712e+03 	 6.428e+00 	 4.728e+08 	 1.262e+20 	 6.683e+03 	 8.245e+38 	 6.194e+38 	 3.784e+20
1.674e+01 	 2.580e-01 	 1.710e+03 	 6.366e+00 	 4.716e+08 	 1.249e+20 	 6.628e+03 	 8.234e+38 	 6.189e+38 	 3.744e+20
1.676e+01 	 2.598e-01 	 1.708e+03 	 6.305e+00 	 4.703e+08 	 1.236e+20 	 6.574e+03 	 8.223e+38 	 6.183e+38 	 3.705e+20
1.678e+01 	 2.615e-01 	 1.705e+03 	 6.244e+00 	 4.691e+08 	 1.223e+20 	 6.521e+03 	 8.212e+38 	 6.177e+38 	 3.666e+20
1.680e+01 	 2.633e-01 	 1.703e+03 	 6.184e+00 	 4.678e+08 	 1.210e+20 	 6.467e+03 	 8.200e+38 	 6.171e+38 	 3.627e+20
1.682e+01 	 2.652e-01 	 1.701e+03 	 6.125e+00 	 4.666e+08 	 1.197e+20 	 6.415e+03 	 8.189e+38 	 6.165e+38 	 3.589e+20
1.685e+01 	 2.670e-01 	 1.699e+03 	 6.066e+00 	 4.654e+08 	 1.185e+20 	 6.362e+03 	 8.178e+38 	 6.160e+38 	 3.551e+20
1.687e+01 	 2.688e-01 	 1.696e+03 	 6.008e+00 	 4.641e+08 	 1.172e+20 	 6.311e+03 	 8.167e+38 	 6.154e+38 	 3.513e+20
1.689e+01 	 2.707e-01 	 1.694e+03 	 5.950e+00 	 4.629e+08 	 1.160e+20 	 6.259e+03 	 8.156e+38 	 6.148e+38 	 3.476e+20
1.691e+01 	 2.725e-01 	 1.692e+03 	 5.893e+00 	 4.617e+08 	 1.147e+20 	 6.208e+03 	 8.145e+38 	 6.142e+38 	 3.440e+20
1.693e+01 	 2.744e-01 	 1.690e+03 	 5.836e+00 	 4.604e+08 	 1.135e+20 	 6.158e+03 	 8.134e+38 	 6.137e+38 	 3.403e+20
1.695e+01 	 2.763e-01 	 1.687e+03 	 5.780e+00 	 4.592e+08 	 1.123e+20 	 6.108e+03 	 8.123e+38 	 6.131e+38 	 3.367e+20
1.698e+01 	 2.782e-01 	 1.685e+03 	 5.725e+00 	 4.580e+08 	 1.111e+20 	 6.058e+03 	 8.112e+38 	 6.125e+38 	 3.332e+20
1.700e+01 	 2.801e-01 	 1.683e+03 	 5.670e+00 	 4.568e+08 	 1.100e+20 	 6.009e+03 	 8.101e+38 	 6.120e+38 	 3.296e+20
1.702e+01 	 2.820e-01 	 1.681e+03 	 5.615e+00 	 4.556e+08 	 1.088e+20 	 5.960e+03 	 8.090e+38 	 6.114e+38 	 3.262e+20
1.704e+01 	 2.839e-01 	 1.678e+03 	 5.561e+00 	 4.544e+08 	 1.076e+20 	 5.911e+03 	 8.079e+38 	 6.108e+38 	 3.227e+20
1.707e+01 	 2.859e-01 	 1.676e+03 	 5.508e+00 	 4.532e+08 	 1.065e+20 	 5.863e+03 	 8.068e+38 	 6.102e+38 	 3.193e+20
1.709e+01 	 2.878e-01 	 1.674e+03 	 5.455e+00 	 4.520e+08 	 1.054e+20 	 5.816e+03 	 8.057e+38 	 6.097e+38 	 3.159e+20
1.711e+01 	 2.898e-01 	 1.672e+03 	 5.402e+00 	 4.508e+08 	 1.043e+20 	 5.769e+03 	 8.046e+38 	 6.091e+38 	 3.126e+20
1.713e+01 	 2.918e-01 	 1.670e+03 	 5.350e+00 	 4.496e+08 	 1.032e+20 	 5.722e+03 	 8.035e+38 	 6.086e+38 	 3.093e+20
1.716e+01 	 2.938e-01 	 1.667e+03 	 5.299e+00 	 4.484e+08 	 1.021e+20 	 5.675e+03 	 8.025e+38 	 6.080e+38 	 3.060e+20
1.718e+01 	 2.958e-01 	 1.665e+03 	 5.248e+00 	 4.472e+08 	 1.010e+20 	 5.629e+03 	 8.014e+38 	 6.074e+38 	 3.027e+20
1.720e+01 	 2.978e-01 	 1.663e+03 	 5.198e+00 	 4.460e+08 	 9.992e+19 	 5.583e+03 	 8.003e+38 	 6.069e+38 	 2.995e+20
1.722e+01 	 2.999e-01 	 1.661e+03 	 5.148e+00 	 4.448e+08 	 9.886e+19 	 5.538e+03 	 7.992e+38 	 6.063e+38 	 2.964e+20
1.725e+01 	 3.019e-01 	 1.659e+03 	 5.098e+00 	 4.436e+08 	 9.781e+19 	 5.493e+03 	 7.982e+38 	 6.058e+38 	 2.932e+20
1.727e+01 	 3.040e-01 	 1.656e+03 	 5.049e+00 	 4.424e+08 	 9.677e+19 	 5.449e+03 	 7.971e+38 	 6.052e+38 	 2.901e+20
1.729e+01 	 3.060e-01 	 1.654e+03 	 5.001e+00 	 4.413e+08 	 9.575e+19 	 5.405e+03 	 7.960e+38 	 6.046e+38 	 2.870e+20
1.732e+01 	 3.081e-01 	 1.652e+03 	 4.953e+00 	 4.401e+08 	 9.473e+19 	 5.361e+03 	 7.950e+38 	 6.041e+38 	 2.840e+20
1.734e+01 	 3.102e-01 	 1.650e+03 	 4.905e+00 	 4.389e+08 	 9.372e+19 	 5.317e+03 	 7.939e+38 	 6.035e+38 	 2.810e+20
1.736e+01 	 3.124e-01 	 1.647e+03 	 4.858e+00 	 4.377e+08 	 9.273e+19 	 5.274e+03 	 7.928e+38 	 6.030e+38 	 2.780e+20
1.738e+01 	 3.145e-01 	 1.645e+03 	 4.811e+00 	 4.366e+08 	 9.174e+19 	 5.232e+03 	 7.918e+38 	 6.024e+38 	 2.750e+20
1.741e+01 	 3.166e-01 	 1.643e+03 	 4.765e+00 	 4.354e+08 	 9.077e+19 	 5.189e+03 	 7.907e+38 	 6.019e+38 	 2.721e+20
1.743e+01 	 3.188e-01 	 1.641e+03 	 4.719e+00 	 4.343e+08 	 8.981e+19 	 5.147e+03 	 7.897e+38 	 6.013e+38 	 2.692e+20
1.745e+01 	 3.210e-01 	 1.639e+03 	 4.674e+00 	 4.331e+08 	 8.885e+19 	 5.106e+03 	 7.886e+38 	 6.008e+38 	 2.664e+20
1.748e+01 	 3.231e-01 	 1.637e+03 	 4.629e+00 	 4.319e+08 	 8.791e+19 	 5.064e+03 	 7.876e+38 	 6.002e+38 	 2.635e+20
1.750e+01 	 3.253e-01 	 1.634e+03 	 4.584e+00 	 4.308e+08 	 8.697e+19 	 5.024e+03 	 7.865e+38 	 5.997e+38 	 2.607e+20
1.752e+01 	 3.275e-01 	 1.632e+03 	 4.540e+00 	 4.296e+08 	 8.605e+19 	 4.983e+03 	 7.855e+38 	 5.991e+38 	 2.580e+20
1.755e+01 	 3.298e-01 	 1.630e+03 	 4.497e+00 	 4.285e+08 	 8.513e+19 	 4.943e+03 	 7.845e+38 	 5.986e+38 	 2.552e+20
1.757e+01 	 3.320e-01 	 1.628e+03 	 4.453e+00 	 4.273e+08 	 8.423e+19 	 4.903e+03 	 7.834e+38 	 5.980e+38 	 2.525e+20
1.759e+01 	 3.343e-01 	 1.626e+03 	 4.411e+00 	 4.262e+08 	 8.333e+19 	 4.863e+03 	 7.824e+38 	 5.975e+38 	 2.498e+20
1.762e+01 	 3.365e-01 	 1.623e+03 	 4.368e+00 	 4.251e+08 	 8.245e+19 	 4.824e+03 	 7.814e+38 	 5.970e+38 	 2.472e+20
1.764e+01 	 3.388e-01 	 1.621e+03 	 4.326e+00 	 4.239e+08 	 8.157e+19 	 4.785e+03 	 7.803e+38 	 5.964e+38 	 2.445e+20
1.767e+01 	 3.411e-01 	 1.619e+03 	 4.285e+00 	 4.228e+08 	 8.070e+19 	 4.746e+03 	 7.793e+38 	 5.959e+38 	 2.419e+20
1.769e+01 	 3.434e-01 	 1.617e+03 	 4.243e+00 	 4.217e+08 	 7.984e+19 	 4.708e+03 	 7.783e+38 	 5.953e+38 	 2.394e+20
1.771e+01 	 3.458e-01 	 1.615e+03 	 4.203e+00 	 4.205e+08 	 7.899e+19 	 4.670e+03 	 7.772e+38 	 5.948e+38 	 2.368e+20
1.774e+01 	 3.481e-01 	 1.613e+03 	 4.162e+00 	 4.194e+08 	 7.815e+19 	 4.633e+03 	 7.762e+38 	 5.943e+38 	 2.343e+20
1.776e+01 	 3.505e-01 	 1.610e+03 	 4.122e+00 	 4.183e+08 	 7.732e+19 	 4.595e+03 	 7.752e+38 	 5.937e+38 	 2.318e+20
1.778e+01 	 3.528e-01 	 1.608e+03 	 4.083e+00 	 4.172e+08 	 7.649e+19 	 4.558e+03 	 7.742e+38 	 5.932e+38 	 2.293e+20
1.781e+01 	 3.552e-01 	 1.606e+03 	 4.043e+00 	 4.161e+08 	 7.568e+19 	 4.521e+03 	 7.732e+38 	 5.927e+38 	 2.269e+20
1.783e+01 	 3.576e-01 	 1.604e+03 	 4.005e+00 	 4.150e+08 	 7.487e+19 	 4.485e+03 	 7.722e+38 	 5.921e+38 	 2.245e+20
1.786e+01 	 3.601e-01 	 1.602e+03 	 3.966e+00 	 4.138e+08 	 7.407e+19 	 4.449e+03 	 7.711e+38 	 5.916e+38 	 2.221e+20
1.788e+01 	 3.625e-01 	 1.600e+03 	 3.928e+00 	 4.127e+08 	 7.328e+19 	 4.413e+03 	 7.701e+38 	 5.911e+38 	 2.197e+20
1.791e+01 	 3.649e-01 	 1.598e+03 	 3.890e+00 	 4.116e+08 	 7.250e+19 	 4.378e+03 	 7.691e+38 	 5.905e+38 	 2.174e+20
1.793e+01 	 3.674e-01 	 1.595e+03 	 3.853e+00 	 4.105e+08 	 7.173e+19 	 4.342e+03 	 7.681e+38 	 5.900e+38 	 2.150e+20
1.795e+01 	 3.699e-01 	 1.593e+03 	 3.816e+00 	 4.094e+08 	 7.096e+19 	 4.308e+03 	 7.671e+38 	 5.895e+38 	 2.127e+20
1.798e+01 	 3.724e-01 	 1.591e+03 	 3.779e+00 	 4.083e+08 	 7.020e+19 	 4.273e+03 	 7.661e+38 	 5.890e+38 	 2.105e+20
1.800e+01 	 3.749e-01 	 1.589e+03 	 3.743e+00 	 4.072e+08 	 6.945e+19 	 4.239e+03 	 7.651e+38 	 5.884e+38 	 2.082e+20
1.803e+01 	 3.774e-01 	 1.587e+03 	 3.707e+00 	 4.061e+08 	 6.871e+19 	 4.204e+03 	 7.641e+38 	 5.879e+38 	 2.060e+20
1.805e+01 	 3.800e-01 	 1.585e+03 	 3.671e+00 	 4.051e+08 	 6.798e+19 	 4.171e+03 	 7.631e+38 	 5.874e+38 	 2.038e+20
1.808e+01 	 3.825e-01 	 1.583e+03 	 3.636e+00 	 4.040e+08 	 6.725e+19 	 4.137e+03 	 7.622e+38 	 5.869e+38 	 2.016e+20
1.810e+01 	 3.851e-01 	 1.581e+03 	 3.601e+00 	 4.029e+08 	 6.653e+19 	 4.104e+03 	 7.612e+38 	 5.863e+38 	 1.995e+20
1.813e+01 	 3.877e-01 	 1.578e+03 	 3.566e+00 	 4.018e+08 	 6.582e+19 	 4.071e+03 	 7.602e+38 	 5.858e+38 	 1.973e+20
1.815e+01 	 3.903e-01 	 1.576e+03 	 3.532e+00 	 4.007e+08 	 6.512e+19 	 4.038e+03 	 7.592e+38 	 5.853e+38 	 1.952e+20
1.818e+01 	 3.929e-01 	 1.574e+03 	 3.498e+00 	 3.997e+08 	 6.442e+19 	 4.006e+03 	 7.582e+38 	 5.848e+38 	 1.931e+20
1.820e+01 	 3.956e-01 	 1.572e+03 	 3.464e+00 	 3.986e+08 	 6.373e+19 	 3.974e+03 	 7.572e+38 	 5.843e+38 	 1.911e+20
1.823e+01 	 3.982e-01 	 1.570e+03 	 3.431e+00 	 3.975e+08 	 6.305e+19 	 3.942e+03 	 7.563e+38 	 5.838e+38 	 1.890e+20
1.825e+01 	 4.009e-01 	 1.568e+03 	 3.398e+00 	 3.964e+08 	 6.238e+19 	 3.910e+03 	 7.553e+38 	 5.832e+38 	 1.870e+20
1.828e+01 	 4.036e-01 	 1.566e+03 	 3.366e+00 	 3.954e+08 	 6.171e+19 	 3.879e+03 	 7.543e+38 	 5.827e+38 	 1.850e+20
1.830e+01 	 4.063e-01 	 1.564e+03 	 3.333e+00 	 3.943e+08 	 6.105e+19 	 3.848e+03 	 7.534e+38 	 5.822e+38 	 1.830e+20
1.833e+01 	 4.091e-01 	 1.562e+03 	 3.301e+00 	 3.933e+08 	 6.040e+19 	 3.817e+03 	 7.524e+38 	 5.817e+38 	 1.811e+20
1.835e+01 	 4.118e-01 	 1.559e+03 	 3.269e+00 	 3.922e+08 	 5.975e+19 	 3.787e+03 	 7.514e+38 	 5.812e+38 	 1.791e+20
1.838e+01 	 4.146e-01 	 1.557e+03 	 3.238e+00 	 3.911e+08 	 5.911e+19 	 3.756e+03 	 7.505e+38 	 5.807e+38 	 1.772e+20
1.840e+01 	 4.174e-01 	 1.555e+03 	 3.207e+00 	 3.901e+08 	 5.848e+19 	 3.726e+03 	 7.495e+38 	 5.802e+38 	 1.753e+20
1.843e+01 	 4.202e-01 	 1.553e+03 	 3.176e+00 	 3.890e+08 	 5.785e+19 	 3.697e+03 	 7.485e+38 	 5.797e+38 	 1.734e+20
1.845e+01 	 4.230e-01 	 1.551e+03 	 3.146e+00 	 3.880e+08 	 5.723e+19 	 3.667e+03 	 7.476e+38 	 5.792e+38 	 1.716e+20
1.848e+01 	 4.258e-01 	 1.549e+03 	 3.115e+00 	 3.870e+08 	 5.662e+19 	 3.638e+03 	 7.466e+38 	 5.787e+38 	 1.697e+20
1.851e+01 	 4.287e-01 	 1.547e+03 	 3.085e+00 	 3.859e+08 	 5.601e+19 	 3.609e+03 	 7.457e+38 	 5.781e+38 	 1.679e+20
1.853e+01 	 4.315e-01 	 1.545e+03 	 3.056e+00 	 3.849e+08 	 5.541e+19 	 3.580e+03 	 7.447e+38 	 5.776e+38 	 1.661e+20
1.856e+01 	 4.344e-01 	 1.543e+03 	 3.026e+00 	 3.838e+08 	 5.481e+19 	 3.551e+03 	 7.438e+38 	 5.771e+38 	 1.643e+20
1.858e+01 	 4.373e-01 	 1.541e+03 	 2.997e+00 	 3.828e+08 	 5.423e+19 	 3.523e+03 	 7.428e+38 	 5.766e+38 	 1.626e+20
1.861e+01 	 4.402e-01 	 1.539e+03 	 2.968e+00 	 3.818e+08 	 5.364e+19 	 3.495e+03 	 7.419e+38 	 5.761e+38 	 1.608e+20
1.864e+01 	 4.432e-01 	 1.537e+03 	 2.940e+00 	 3.807e+08 	 5.307e+19 	 3.467e+03 	 7.409e+38 	 5.756e+38 	 1.591e+20
1.866e+01 	 4.462e-01 	 1.534e+03 	 2.912e+00 	 3.797e+08 	 5.250e+19 	 3.439e+03 	 7.400e+38 	 5.751e+38 	 1.574e+20
1.869e+01 	 4.491e-01 	 1.532e+03 	 2.884e+00 	 3.787e+08 	 5.194e+19 	 3.412e+03 	 7.391e+38 	 5.746e+38 	 1.557e+20
1.871e+01 	 4.521e-01 	 1.530e+03 	 2.856e+00 	 3.777e+08 	 5.138e+19 	 3.385e+03 	 7.381e+38 	 5.741e+38 	 1.540e+20
1.874e+01 	 4.552e-01 	 1.528e+03 	 2.828e+00 	 3.767e+08 	 5.083e+19 	 3.358e+03 	 7.372e+38 	 5.736e+38 	 1.524e+20
1.877e+01 	 4.582e-01 	 1.526e+03 	 2.801e+00 	 3.756e+08 	 5.028e+19 	 3.331e+03 	 7.363e+38 	 5.732e+38 	 1.507e+20
1.879e+01 	 4.612e-01 	 1.524e+03 	 2.774e+00 	 3.746e+08 	 4.974e+19 	 3.304e+03 	 7.353e+38 	 5.727e+38 	 1.491e+20
1.882e+01 	 4.643e-01 	 1.522e+03 	 2.748e+00 	 3.736e+08 	 4.921e+19 	 3.278e+03 	 7.344e+38 	 5.722e+38 	 1.475e+20
