r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.027e+01 	 2.138e-02 	 2.219e+03 	 9.133e+01 	 7.942e+08 	 1.008e+21 	 1.038e+05 	 1.182e+39 	 7.033e+38 	 3.017e+21
1.027e+01 	 2.157e-02 	 2.218e+03 	 9.048e+01 	 7.932e+08 	 1.003e+21 	 1.028e+05 	 1.181e+39 	 7.029e+38 	 3.001e+21
1.027e+01 	 2.176e-02 	 2.216e+03 	 8.964e+01 	 7.922e+08 	 9.976e+20 	 1.018e+05 	 1.180e+39 	 7.025e+38 	 2.986e+21
1.027e+01 	 2.196e-02 	 2.215e+03 	 8.880e+01 	 7.912e+08 	 9.926e+20 	 1.009e+05 	 1.179e+39 	 7.021e+38 	 2.971e+21
1.028e+01 	 2.215e-02 	 2.214e+03 	 8.798e+01 	 7.902e+08 	 9.875e+20 	 9.991e+04 	 1.179e+39 	 7.017e+38 	 2.956e+21
1.028e+01 	 2.235e-02 	 2.212e+03 	 8.716e+01 	 7.892e+08 	 9.825e+20 	 9.896e+04 	 1.178e+39 	 7.014e+38 	 2.941e+21
1.028e+01 	 2.255e-02 	 2.211e+03 	 8.635e+01 	 7.882e+08 	 9.774e+20 	 9.802e+04 	 1.177e+39 	 7.010e+38 	 2.926e+21
1.028e+01 	 2.275e-02 	 2.209e+03 	 8.555e+01 	 7.872e+08 	 9.724e+20 	 9.709e+04 	 1.176e+39 	 7.006e+38 	 2.911e+21
1.028e+01 	 2.296e-02 	 2.208e+03 	 8.475e+01 	 7.862e+08 	 9.674e+20 	 9.617e+04 	 1.176e+39 	 7.002e+38 	 2.896e+21
1.028e+01 	 2.316e-02 	 2.206e+03 	 8.397e+01 	 7.851e+08 	 9.624e+20 	 9.525e+04 	 1.175e+39 	 6.998e+38 	 2.881e+21
1.029e+01 	 2.337e-02 	 2.205e+03 	 8.319e+01 	 7.841e+08 	 9.575e+20 	 9.435e+04 	 1.174e+39 	 6.994e+38 	 2.866e+21
1.029e+01 	 2.358e-02 	 2.204e+03 	 8.241e+01 	 7.831e+08 	 9.525e+20 	 9.345e+04 	 1.173e+39 	 6.991e+38 	 2.851e+21
1.029e+01 	 2.379e-02 	 2.202e+03 	 8.165e+01 	 7.821e+08 	 9.476e+20 	 9.256e+04 	 1.172e+39 	 6.987e+38 	 2.837e+21
1.029e+01 	 2.400e-02 	 2.201e+03 	 8.089e+01 	 7.811e+08 	 9.426e+20 	 9.168e+04 	 1.172e+39 	 6.983e+38 	 2.822e+21
1.029e+01 	 2.422e-02 	 2.199e+03 	 8.014e+01 	 7.801e+08 	 9.377e+20 	 9.081e+04 	 1.171e+39 	 6.979e+38 	 2.807e+21
1.030e+01 	 2.443e-02 	 2.198e+03 	 7.939e+01 	 7.791e+08 	 9.328e+20 	 8.995e+04 	 1.170e+39 	 6.975e+38 	 2.793e+21
1.030e+01 	 2.465e-02 	 2.196e+03 	 7.865e+01 	 7.780e+08 	 9.279e+20 	 8.910e+04 	 1.169e+39 	 6.971e+38 	 2.778e+21
1.030e+01 	 2.487e-02 	 2.195e+03 	 7.792e+01 	 7.770e+08 	 9.230e+20 	 8.825e+04 	 1.168e+39 	 6.967e+38 	 2.763e+21
1.030e+01 	 2.509e-02 	 2.194e+03 	 7.720e+01 	 7.760e+08 	 9.181e+20 	 8.741e+04 	 1.167e+39 	 6.963e+38 	 2.749e+21
1.030e+01 	 2.532e-02 	 2.192e+03 	 7.648e+01 	 7.750e+08 	 9.133e+20 	 8.658e+04 	 1.167e+39 	 6.959e+38 	 2.734e+21
1.031e+01 	 2.554e-02 	 2.191e+03 	 7.577e+01 	 7.739e+08 	 9.084e+20 	 8.576e+04 	 1.166e+39 	 6.955e+38 	 2.720e+21
1.031e+01 	 2.577e-02 	 2.189e+03 	 7.507e+01 	 7.729e+08 	 9.036e+20 	 8.495e+04 	 1.165e+39 	 6.951e+38 	 2.705e+21
1.031e+01 	 2.600e-02 	 2.188e+03 	 7.437e+01 	 7.719e+08 	 8.988e+20 	 8.414e+04 	 1.164e+39 	 6.947e+38 	 2.691e+21
1.031e+01 	 2.623e-02 	 2.186e+03 	 7.368e+01 	 7.709e+08 	 8.940e+20 	 8.335e+04 	 1.163e+39 	 6.943e+38 	 2.677e+21
1.031e+01 	 2.646e-02 	 2.185e+03 	 7.299e+01 	 7.698e+08 	 8.892e+20 	 8.256e+04 	 1.163e+39 	 6.940e+38 	 2.662e+21
1.032e+01 	 2.670e-02 	 2.183e+03 	 7.232e+01 	 7.688e+08 	 8.844e+20 	 8.177e+04 	 1.162e+39 	 6.936e+38 	 2.648e+21
1.032e+01 	 2.694e-02 	 2.182e+03 	 7.164e+01 	 7.678e+08 	 8.797e+20 	 8.100e+04 	 1.161e+39 	 6.932e+38 	 2.634e+21
1.032e+01 	 2.718e-02 	 2.180e+03 	 7.098e+01 	 7.667e+08 	 8.749e+20 	 8.023e+04 	 1.160e+39 	 6.928e+38 	 2.620e+21
1.032e+01 	 2.742e-02 	 2.179e+03 	 7.032e+01 	 7.657e+08 	 8.702e+20 	 7.947e+04 	 1.159e+39 	 6.924e+38 	 2.606e+21
1.033e+01 	 2.766e-02 	 2.177e+03 	 6.967e+01 	 7.647e+08 	 8.655e+20 	 7.872e+04 	 1.158e+39 	 6.919e+38 	 2.592e+21
1.033e+01 	 2.791e-02 	 2.176e+03 	 6.902e+01 	 7.636e+08 	 8.608e+20 	 7.797e+04 	 1.158e+39 	 6.915e+38 	 2.578e+21
1.033e+01 	 2.815e-02 	 2.175e+03 	 6.838e+01 	 7.626e+08 	 8.561e+20 	 7.723e+04 	 1.157e+39 	 6.911e+38 	 2.563e+21
1.033e+01 	 2.840e-02 	 2.173e+03 	 6.774e+01 	 7.615e+08 	 8.514e+20 	 7.650e+04 	 1.156e+39 	 6.907e+38 	 2.550e+21
1.033e+01 	 2.866e-02 	 2.172e+03 	 6.711e+01 	 7.605e+08 	 8.468e+20 	 7.578e+04 	 1.155e+39 	 6.903e+38 	 2.536e+21
1.034e+01 	 2.891e-02 	 2.170e+03 	 6.649e+01 	 7.595e+08 	 8.421e+20 	 7.506e+04 	 1.154e+39 	 6.899e+38 	 2.522e+21
1.034e+01 	 2.917e-02 	 2.169e+03 	 6.587e+01 	 7.584e+08 	 8.375e+20 	 7.435e+04 	 1.153e+39 	 6.895e+38 	 2.508e+21
1.034e+01 	 2.942e-02 	 2.167e+03 	 6.526e+01 	 7.574e+08 	 8.329e+20 	 7.365e+04 	 1.152e+39 	 6.891e+38 	 2.494e+21
1.034e+01 	 2.969e-02 	 2.166e+03 	 6.465e+01 	 7.563e+08 	 8.283e+20 	 7.295e+04 	 1.152e+39 	 6.887e+38 	 2.480e+21
1.035e+01 	 2.995e-02 	 2.164e+03 	 6.405e+01 	 7.553e+08 	 8.237e+20 	 7.226e+04 	 1.151e+39 	 6.883e+38 	 2.467e+21
1.035e+01 	 3.021e-02 	 2.163e+03 	 6.346e+01 	 7.542e+08 	 8.191e+20 	 7.157e+04 	 1.150e+39 	 6.879e+38 	 2.453e+21
1.035e+01 	 3.048e-02 	 2.161e+03 	 6.287e+01 	 7.532e+08 	 8.146e+20 	 7.090e+04 	 1.149e+39 	 6.875e+38 	 2.439e+21
1.035e+01 	 3.075e-02 	 2.160e+03 	 6.228e+01 	 7.521e+08 	 8.100e+20 	 7.023e+04 	 1.148e+39 	 6.871e+38 	 2.426e+21
1.035e+01 	 3.102e-02 	 2.158e+03 	 6.170e+01 	 7.511e+08 	 8.055e+20 	 6.956e+04 	 1.147e+39 	 6.866e+38 	 2.412e+21
1.036e+01 	 3.130e-02 	 2.157e+03 	 6.113e+01 	 7.500e+08 	 8.010e+20 	 6.891e+04 	 1.146e+39 	 6.862e+38 	 2.399e+21
1.036e+01 	 3.157e-02 	 2.155e+03 	 6.056e+01 	 7.490e+08 	 7.965e+20 	 6.825e+04 	 1.146e+39 	 6.858e+38 	 2.385e+21
1.036e+01 	 3.185e-02 	 2.154e+03 	 6.000e+01 	 7.479e+08 	 7.920e+20 	 6.761e+04 	 1.145e+39 	 6.854e+38 	 2.372e+21
1.036e+01 	 3.213e-02 	 2.152e+03 	 5.944e+01 	 7.469e+08 	 7.875e+20 	 6.697e+04 	 1.144e+39 	 6.850e+38 	 2.358e+21
1.037e+01 	 3.242e-02 	 2.150e+03 	 5.889e+01 	 7.458e+08 	 7.830e+20 	 6.634e+04 	 1.143e+39 	 6.846e+38 	 2.345e+21
1.037e+01 	 3.270e-02 	 2.149e+03 	 5.834e+01 	 7.448e+08 	 7.786e+20 	 6.571e+04 	 1.142e+39 	 6.841e+38 	 2.332e+21
1.037e+01 	 3.299e-02 	 2.147e+03 	 5.780e+01 	 7.437e+08 	 7.742e+20 	 6.509e+04 	 1.141e+39 	 6.837e+38 	 2.319e+21
1.037e+01 	 3.328e-02 	 2.146e+03 	 5.726e+01 	 7.427e+08 	 7.698e+20 	 6.448e+04 	 1.140e+39 	 6.833e+38 	 2.305e+21
1.038e+01 	 3.357e-02 	 2.144e+03 	 5.673e+01 	 7.416e+08 	 7.654e+20 	 6.387e+04 	 1.139e+39 	 6.829e+38 	 2.292e+21
1.038e+01 	 3.387e-02 	 2.143e+03 	 5.620e+01 	 7.405e+08 	 7.610e+20 	 6.327e+04 	 1.139e+39 	 6.825e+38 	 2.279e+21
1.038e+01 	 3.417e-02 	 2.141e+03 	 5.568e+01 	 7.395e+08 	 7.566e+20 	 6.267e+04 	 1.138e+39 	 6.821e+38 	 2.266e+21
1.038e+01 	 3.447e-02 	 2.140e+03 	 5.516e+01 	 7.384e+08 	 7.523e+20 	 6.208e+04 	 1.137e+39 	 6.816e+38 	 2.253e+21
1.039e+01 	 3.477e-02 	 2.138e+03 	 5.465e+01 	 7.373e+08 	 7.479e+20 	 6.149e+04 	 1.136e+39 	 6.812e+38 	 2.240e+21
1.039e+01 	 3.508e-02 	 2.137e+03 	 5.414e+01 	 7.363e+08 	 7.436e+20 	 6.091e+04 	 1.135e+39 	 6.808e+38 	 2.227e+21
1.039e+01 	 3.538e-02 	 2.135e+03 	 5.364e+01 	 7.352e+08 	 7.393e+20 	 6.034e+04 	 1.134e+39 	 6.804e+38 	 2.214e+21
1.040e+01 	 3.570e-02 	 2.134e+03 	 5.314e+01 	 7.341e+08 	 7.350e+20 	 5.977e+04 	 1.133e+39 	 6.799e+38 	 2.201e+21
1.040e+01 	 3.601e-02 	 2.132e+03 	 5.265e+01 	 7.331e+08 	 7.307e+20 	 5.921e+04 	 1.132e+39 	 6.795e+38 	 2.189e+21
1.040e+01 	 3.633e-02 	 2.130e+03 	 5.216e+01 	 7.320e+08 	 7.264e+20 	 5.865e+04 	 1.131e+39 	 6.791e+38 	 2.176e+21
1.040e+01 	 3.664e-02 	 2.129e+03 	 5.167e+01 	 7.309e+08 	 7.222e+20 	 5.809e+04 	 1.130e+39 	 6.787e+38 	 2.163e+21
1.041e+01 	 3.697e-02 	 2.127e+03 	 5.119e+01 	 7.299e+08 	 7.179e+20 	 5.755e+04 	 1.130e+39 	 6.782e+38 	 2.150e+21
1.041e+01 	 3.729e-02 	 2.126e+03 	 5.072e+01 	 7.288e+08 	 7.137e+20 	 5.701e+04 	 1.129e+39 	 6.778e+38 	 2.138e+21
1.041e+01 	 3.762e-02 	 2.124e+03 	 5.025e+01 	 7.277e+08 	 7.095e+20 	 5.647e+04 	 1.128e+39 	 6.774e+38 	 2.125e+21
1.041e+01 	 3.795e-02 	 2.123e+03 	 4.978e+01 	 7.266e+08 	 7.053e+20 	 5.594e+04 	 1.127e+39 	 6.770e+38 	 2.113e+21
1.042e+01 	 3.828e-02 	 2.121e+03 	 4.932e+01 	 7.256e+08 	 7.012e+20 	 5.541e+04 	 1.126e+39 	 6.765e+38 	 2.100e+21
1.042e+01 	 3.861e-02 	 2.119e+03 	 4.886e+01 	 7.245e+08 	 6.970e+20 	 5.489e+04 	 1.125e+39 	 6.761e+38 	 2.088e+21
1.042e+01 	 3.895e-02 	 2.118e+03 	 4.841e+01 	 7.234e+08 	 6.929e+20 	 5.437e+04 	 1.124e+39 	 6.757e+38 	 2.075e+21
1.043e+01 	 3.929e-02 	 2.116e+03 	 4.796e+01 	 7.223e+08 	 6.887e+20 	 5.386e+04 	 1.123e+39 	 6.752e+38 	 2.063e+21
1.043e+01 	 3.963e-02 	 2.115e+03 	 4.751e+01 	 7.213e+08 	 6.846e+20 	 5.335e+04 	 1.122e+39 	 6.748e+38 	 2.051e+21
1.043e+01 	 3.998e-02 	 2.113e+03 	 4.707e+01 	 7.202e+08 	 6.805e+20 	 5.285e+04 	 1.121e+39 	 6.744e+38 	 2.038e+21
1.043e+01 	 4.033e-02 	 2.112e+03 	 4.663e+01 	 7.191e+08 	 6.764e+20 	 5.236e+04 	 1.120e+39 	 6.739e+38 	 2.026e+21
1.044e+01 	 4.068e-02 	 2.110e+03 	 4.620e+01 	 7.180e+08 	 6.724e+20 	 5.186e+04 	 1.119e+39 	 6.735e+38 	 2.014e+21
1.044e+01 	 4.104e-02 	 2.108e+03 	 4.577e+01 	 7.169e+08 	 6.683e+20 	 5.138e+04 	 1.119e+39 	 6.731e+38 	 2.002e+21
1.044e+01 	 4.139e-02 	 2.107e+03 	 4.534e+01 	 7.159e+08 	 6.643e+20 	 5.089e+04 	 1.118e+39 	 6.726e+38 	 1.990e+21
1.045e+01 	 4.176e-02 	 2.105e+03 	 4.492e+01 	 7.148e+08 	 6.602e+20 	 5.042e+04 	 1.117e+39 	 6.722e+38 	 1.978e+21
1.045e+01 	 4.212e-02 	 2.104e+03 	 4.450e+01 	 7.137e+08 	 6.562e+20 	 4.994e+04 	 1.116e+39 	 6.718e+38 	 1.966e+21
1.045e+01 	 4.249e-02 	 2.102e+03 	 4.409e+01 	 7.126e+08 	 6.522e+20 	 4.947e+04 	 1.115e+39 	 6.713e+38 	 1.954e+21
1.045e+01 	 4.286e-02 	 2.100e+03 	 4.368e+01 	 7.115e+08 	 6.483e+20 	 4.901e+04 	 1.114e+39 	 6.709e+38 	 1.942e+21
1.046e+01 	 4.323e-02 	 2.099e+03 	 4.327e+01 	 7.104e+08 	 6.443e+20 	 4.855e+04 	 1.113e+39 	 6.705e+38 	 1.930e+21
1.046e+01 	 4.360e-02 	 2.097e+03 	 4.287e+01 	 7.093e+08 	 6.404e+20 	 4.809e+04 	 1.112e+39 	 6.700e+38 	 1.918e+21
1.046e+01 	 4.398e-02 	 2.096e+03 	 4.247e+01 	 7.083e+08 	 6.364e+20 	 4.764e+04 	 1.111e+39 	 6.696e+38 	 1.906e+21
1.047e+01 	 4.437e-02 	 2.094e+03 	 4.208e+01 	 7.072e+08 	 6.325e+20 	 4.720e+04 	 1.110e+39 	 6.692e+38 	 1.895e+21
1.047e+01 	 4.475e-02 	 2.092e+03 	 4.169e+01 	 7.061e+08 	 6.286e+20 	 4.675e+04 	 1.109e+39 	 6.687e+38 	 1.883e+21
1.047e+01 	 4.514e-02 	 2.091e+03 	 4.130e+01 	 7.050e+08 	 6.247e+20 	 4.632e+04 	 1.108e+39 	 6.683e+38 	 1.871e+21
1.048e+01 	 4.553e-02 	 2.089e+03 	 4.092e+01 	 7.039e+08 	 6.209e+20 	 4.588e+04 	 1.107e+39 	 6.678e+38 	 1.860e+21
1.048e+01 	 4.593e-02 	 2.088e+03 	 4.054e+01 	 7.028e+08 	 6.170e+20 	 4.545e+04 	 1.106e+39 	 6.674e+38 	 1.848e+21
1.048e+01 	 4.633e-02 	 2.086e+03 	 4.016e+01 	 7.017e+08 	 6.132e+20 	 4.503e+04 	 1.105e+39 	 6.670e+38 	 1.837e+21
1.049e+01 	 4.673e-02 	 2.084e+03 	 3.979e+01 	 7.006e+08 	 6.094e+20 	 4.460e+04 	 1.104e+39 	 6.665e+38 	 1.825e+21
1.049e+01 	 4.713e-02 	 2.083e+03 	 3.942e+01 	 6.995e+08 	 6.056e+20 	 4.419e+04 	 1.104e+39 	 6.661e+38 	 1.814e+21
1.049e+01 	 4.754e-02 	 2.081e+03 	 3.905e+01 	 6.984e+08 	 6.018e+20 	 4.377e+04 	 1.103e+39 	 6.656e+38 	 1.803e+21
1.049e+01 	 4.795e-02 	 2.079e+03 	 3.869e+01 	 6.973e+08 	 5.980e+20 	 4.336e+04 	 1.102e+39 	 6.652e+38 	 1.791e+21
1.050e+01 	 4.837e-02 	 2.078e+03 	 3.833e+01 	 6.962e+08 	 5.942e+20 	 4.296e+04 	 1.101e+39 	 6.647e+38 	 1.780e+21
1.050e+01 	 4.878e-02 	 2.076e+03 	 3.797e+01 	 6.951e+08 	 5.905e+20 	 4.256e+04 	 1.100e+39 	 6.643e+38 	 1.769e+21
1.050e+01 	 4.921e-02 	 2.074e+03 	 3.762e+01 	 6.940e+08 	 5.868e+20 	 4.216e+04 	 1.099e+39 	 6.639e+38 	 1.758e+21
1.051e+01 	 4.963e-02 	 2.073e+03 	 3.727e+01 	 6.929e+08 	 5.830e+20 	 4.176e+04 	 1.098e+39 	 6.634e+38 	 1.747e+21
1.051e+01 	 5.006e-02 	 2.071e+03 	 3.692e+01 	 6.918e+08 	 5.794e+20 	 4.137e+04 	 1.097e+39 	 6.630e+38 	 1.736e+21
1.051e+01 	 5.049e-02 	 2.070e+03 	 3.658e+01 	 6.907e+08 	 5.757e+20 	 4.099e+04 	 1.096e+39 	 6.625e+38 	 1.725e+21
1.052e+01 	 5.093e-02 	 2.068e+03 	 3.624e+01 	 6.896e+08 	 5.720e+20 	 4.060e+04 	 1.095e+39 	 6.621e+38 	 1.714e+21
1.052e+01 	 5.137e-02 	 2.066e+03 	 3.590e+01 	 6.885e+08 	 5.684e+20 	 4.022e+04 	 1.094e+39 	 6.616e+38 	 1.703e+21
1.052e+01 	 5.181e-02 	 2.065e+03 	 3.557e+01 	 6.874e+08 	 5.647e+20 	 3.985e+04 	 1.093e+39 	 6.612e+38 	 1.692e+21
1.053e+01 	 5.226e-02 	 2.063e+03 	 3.524e+01 	 6.863e+08 	 5.611e+20 	 3.948e+04 	 1.092e+39 	 6.607e+38 	 1.681e+21
1.053e+01 	 5.271e-02 	 2.061e+03 	 3.491e+01 	 6.852e+08 	 5.575e+20 	 3.911e+04 	 1.091e+39 	 6.603e+38 	 1.670e+21
1.054e+01 	 5.316e-02 	 2.060e+03 	 3.459e+01 	 6.841e+08 	 5.539e+20 	 3.874e+04 	 1.090e+39 	 6.599e+38 	 1.660e+21
1.054e+01 	 5.362e-02 	 2.058e+03 	 3.427e+01 	 6.830e+08 	 5.503e+20 	 3.838e+04 	 1.089e+39 	 6.594e+38 	 1.649e+21
1.054e+01 	 5.408e-02 	 2.056e+03 	 3.395e+01 	 6.819e+08 	 5.468e+20 	 3.802e+04 	 1.088e+39 	 6.590e+38 	 1.638e+21
1.055e+01 	 5.454e-02 	 2.055e+03 	 3.363e+01 	 6.808e+08 	 5.433e+20 	 3.767e+04 	 1.087e+39 	 6.585e+38 	 1.628e+21
1.055e+01 	 5.501e-02 	 2.053e+03 	 3.332e+01 	 6.797e+08 	 5.397e+20 	 3.732e+04 	 1.086e+39 	 6.581e+38 	 1.617e+21
1.055e+01 	 5.548e-02 	 2.051e+03 	 3.301e+01 	 6.786e+08 	 5.362e+20 	 3.697e+04 	 1.085e+39 	 6.576e+38 	 1.607e+21
1.056e+01 	 5.596e-02 	 2.050e+03 	 3.270e+01 	 6.775e+08 	 5.327e+20 	 3.663e+04 	 1.084e+39 	 6.572e+38 	 1.596e+21
1.056e+01 	 5.644e-02 	 2.048e+03 	 3.240e+01 	 6.764e+08 	 5.293e+20 	 3.628e+04 	 1.083e+39 	 6.567e+38 	 1.586e+21
1.056e+01 	 5.692e-02 	 2.046e+03 	 3.210e+01 	 6.753e+08 	 5.258e+20 	 3.595e+04 	 1.082e+39 	 6.563e+38 	 1.575e+21
1.057e+01 	 5.741e-02 	 2.045e+03 	 3.180e+01 	 6.742e+08 	 5.224e+20 	 3.561e+04 	 1.081e+39 	 6.558e+38 	 1.565e+21
1.057e+01 	 5.790e-02 	 2.043e+03 	 3.151e+01 	 6.731e+08 	 5.189e+20 	 3.528e+04 	 1.080e+39 	 6.554e+38 	 1.555e+21
1.057e+01 	 5.840e-02 	 2.041e+03 	 3.121e+01 	 6.720e+08 	 5.155e+20 	 3.495e+04 	 1.079e+39 	 6.549e+38 	 1.545e+21
1.058e+01 	 5.890e-02 	 2.040e+03 	 3.092e+01 	 6.709e+08 	 5.121e+20 	 3.463e+04 	 1.078e+39 	 6.545e+38 	 1.534e+21
1.058e+01 	 5.940e-02 	 2.038e+03 	 3.064e+01 	 6.698e+08 	 5.087e+20 	 3.430e+04 	 1.077e+39 	 6.540e+38 	 1.524e+21
1.059e+01 	 5.991e-02 	 2.036e+03 	 3.035e+01 	 6.687e+08 	 5.054e+20 	 3.399e+04 	 1.076e+39 	 6.536e+38 	 1.514e+21
1.059e+01 	 6.042e-02 	 2.034e+03 	 3.007e+01 	 6.675e+08 	 5.020e+20 	 3.367e+04 	 1.075e+39 	 6.531e+38 	 1.504e+21
1.059e+01 	 6.094e-02 	 2.033e+03 	 2.979e+01 	 6.664e+08 	 4.987e+20 	 3.336e+04 	 1.074e+39 	 6.527e+38 	 1.494e+21
1.060e+01 	 6.146e-02 	 2.031e+03 	 2.951e+01 	 6.653e+08 	 4.954e+20 	 3.305e+04 	 1.073e+39 	 6.522e+38 	 1.484e+21
1.060e+01 	 6.198e-02 	 2.029e+03 	 2.924e+01 	 6.642e+08 	 4.921e+20 	 3.274e+04 	 1.072e+39 	 6.518e+38 	 1.474e+21
1.060e+01 	 6.251e-02 	 2.028e+03 	 2.897e+01 	 6.631e+08 	 4.888e+20 	 3.244e+04 	 1.071e+39 	 6.513e+38 	 1.465e+21
1.061e+01 	 6.305e-02 	 2.026e+03 	 2.870e+01 	 6.620e+08 	 4.855e+20 	 3.213e+04 	 1.070e+39 	 6.509e+38 	 1.455e+21
1.061e+01 	 6.358e-02 	 2.024e+03 	 2.843e+01 	 6.609e+08 	 4.822e+20 	 3.184e+04 	 1.069e+39 	 6.504e+38 	 1.445e+21
1.062e+01 	 6.412e-02 	 2.023e+03 	 2.817e+01 	 6.598e+08 	 4.790e+20 	 3.154e+04 	 1.068e+39 	 6.500e+38 	 1.435e+21
1.062e+01 	 6.467e-02 	 2.021e+03 	 2.790e+01 	 6.587e+08 	 4.758e+20 	 3.125e+04 	 1.067e+39 	 6.495e+38 	 1.426e+21
1.062e+01 	 6.522e-02 	 2.019e+03 	 2.765e+01 	 6.575e+08 	 4.726e+20 	 3.096e+04 	 1.066e+39 	 6.490e+38 	 1.416e+21
1.063e+01 	 6.578e-02 	 2.017e+03 	 2.739e+01 	 6.564e+08 	 4.694e+20 	 3.067e+04 	 1.065e+39 	 6.486e+38 	 1.406e+21
1.063e+01 	 6.634e-02 	 2.016e+03 	 2.713e+01 	 6.553e+08 	 4.662e+20 	 3.039e+04 	 1.064e+39 	 6.481e+38 	 1.397e+21
1.064e+01 	 6.690e-02 	 2.014e+03 	 2.688e+01 	 6.542e+08 	 4.630e+20 	 3.011e+04 	 1.063e+39 	 6.477e+38 	 1.387e+21
1.064e+01 	 6.747e-02 	 2.012e+03 	 2.663e+01 	 6.531e+08 	 4.599e+20 	 2.983e+04 	 1.062e+39 	 6.472e+38 	 1.378e+21
1.064e+01 	 6.804e-02 	 2.011e+03 	 2.638e+01 	 6.520e+08 	 4.568e+20 	 2.955e+04 	 1.061e+39 	 6.468e+38 	 1.369e+21
1.065e+01 	 6.862e-02 	 2.009e+03 	 2.614e+01 	 6.509e+08 	 4.536e+20 	 2.928e+04 	 1.060e+39 	 6.463e+38 	 1.359e+21
1.065e+01 	 6.920e-02 	 2.007e+03 	 2.590e+01 	 6.498e+08 	 4.505e+20 	 2.901e+04 	 1.059e+39 	 6.459e+38 	 1.350e+21
1.066e+01 	 6.979e-02 	 2.005e+03 	 2.566e+01 	 6.486e+08 	 4.475e+20 	 2.874e+04 	 1.058e+39 	 6.454e+38 	 1.341e+21
1.066e+01 	 7.038e-02 	 2.004e+03 	 2.542e+01 	 6.475e+08 	 4.444e+20 	 2.847e+04 	 1.057e+39 	 6.450e+38 	 1.332e+21
1.066e+01 	 7.097e-02 	 2.002e+03 	 2.518e+01 	 6.464e+08 	 4.413e+20 	 2.821e+04 	 1.056e+39 	 6.445e+38 	 1.323e+21
1.067e+01 	 7.157e-02 	 2.000e+03 	 2.495e+01 	 6.453e+08 	 4.383e+20 	 2.795e+04 	 1.055e+39 	 6.441e+38 	 1.313e+21
1.067e+01 	 7.218e-02 	 1.999e+03 	 2.472e+01 	 6.442e+08 	 4.353e+20 	 2.769e+04 	 1.054e+39 	 6.436e+38 	 1.304e+21
1.068e+01 	 7.279e-02 	 1.997e+03 	 2.449e+01 	 6.431e+08 	 4.323e+20 	 2.743e+04 	 1.053e+39 	 6.431e+38 	 1.295e+21
1.068e+01 	 7.340e-02 	 1.995e+03 	 2.426e+01 	 6.420e+08 	 4.293e+20 	 2.718e+04 	 1.052e+39 	 6.427e+38 	 1.286e+21
1.069e+01 	 7.402e-02 	 1.993e+03 	 2.403e+01 	 6.408e+08 	 4.263e+20 	 2.693e+04 	 1.051e+39 	 6.422e+38 	 1.277e+21
1.069e+01 	 7.465e-02 	 1.992e+03 	 2.381e+01 	 6.397e+08 	 4.233e+20 	 2.668e+04 	 1.050e+39 	 6.418e+38 	 1.269e+21
1.069e+01 	 7.528e-02 	 1.990e+03 	 2.359e+01 	 6.386e+08 	 4.204e+20 	 2.643e+04 	 1.049e+39 	 6.413e+38 	 1.260e+21
1.070e+01 	 7.591e-02 	 1.988e+03 	 2.337e+01 	 6.375e+08 	 4.175e+20 	 2.619e+04 	 1.048e+39 	 6.409e+38 	 1.251e+21
1.070e+01 	 7.655e-02 	 1.986e+03 	 2.315e+01 	 6.364e+08 	 4.146e+20 	 2.595e+04 	 1.047e+39 	 6.404e+38 	 1.242e+21
1.071e+01 	 7.720e-02 	 1.985e+03 	 2.294e+01 	 6.353e+08 	 4.117e+20 	 2.571e+04 	 1.046e+39 	 6.400e+38 	 1.234e+21
1.071e+01 	 7.785e-02 	 1.983e+03 	 2.272e+01 	 6.342e+08 	 4.088e+20 	 2.547e+04 	 1.045e+39 	 6.395e+38 	 1.225e+21
1.072e+01 	 7.850e-02 	 1.981e+03 	 2.251e+01 	 6.330e+08 	 4.059e+20 	 2.524e+04 	 1.044e+39 	 6.390e+38 	 1.216e+21
1.072e+01 	 7.916e-02 	 1.979e+03 	 2.230e+01 	 6.319e+08 	 4.030e+20 	 2.500e+04 	 1.043e+39 	 6.386e+38 	 1.208e+21
1.073e+01 	 7.983e-02 	 1.978e+03 	 2.210e+01 	 6.308e+08 	 4.002e+20 	 2.477e+04 	 1.042e+39 	 6.381e+38 	 1.199e+21
1.073e+01 	 8.050e-02 	 1.976e+03 	 2.189e+01 	 6.297e+08 	 3.974e+20 	 2.455e+04 	 1.041e+39 	 6.377e+38 	 1.191e+21
1.073e+01 	 8.118e-02 	 1.974e+03 	 2.169e+01 	 6.286e+08 	 3.946e+20 	 2.432e+04 	 1.040e+39 	 6.372e+38 	 1.182e+21
1.074e+01 	 8.186e-02 	 1.972e+03 	 2.149e+01 	 6.275e+08 	 3.918e+20 	 2.410e+04 	 1.039e+39 	 6.368e+38 	 1.174e+21
1.074e+01 	 8.254e-02 	 1.971e+03 	 2.129e+01 	 6.264e+08 	 3.890e+20 	 2.387e+04 	 1.038e+39 	 6.363e+38 	 1.166e+21
1.075e+01 	 8.324e-02 	 1.969e+03 	 2.109e+01 	 6.252e+08 	 3.862e+20 	 2.365e+04 	 1.037e+39 	 6.359e+38 	 1.157e+21
