r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
2.156e+01 	 4.353e-01 	 1.501e+03 	 2.763e+00 	 3.631e+08 	 4.391e+19 	 3.447e+03 	 7.134e+38 	 5.759e+38 	 1.316e+20
2.159e+01 	 4.381e-01 	 1.498e+03 	 2.736e+00 	 3.621e+08 	 4.342e+19 	 3.420e+03 	 7.125e+38 	 5.753e+38 	 1.302e+20
2.162e+01 	 4.410e-01 	 1.496e+03 	 2.709e+00 	 3.611e+08 	 4.294e+19 	 3.393e+03 	 7.116e+38 	 5.748e+38 	 1.287e+20
2.166e+01 	 4.438e-01 	 1.494e+03 	 2.683e+00 	 3.601e+08 	 4.247e+19 	 3.367e+03 	 7.108e+38 	 5.743e+38 	 1.273e+20
2.169e+01 	 4.467e-01 	 1.492e+03 	 2.657e+00 	 3.591e+08 	 4.200e+19 	 3.340e+03 	 7.099e+38 	 5.738e+38 	 1.259e+20
2.172e+01 	 4.497e-01 	 1.490e+03 	 2.631e+00 	 3.581e+08 	 4.153e+19 	 3.314e+03 	 7.090e+38 	 5.733e+38 	 1.245e+20
2.176e+01 	 4.526e-01 	 1.488e+03 	 2.605e+00 	 3.571e+08 	 4.107e+19 	 3.288e+03 	 7.081e+38 	 5.728e+38 	 1.231e+20
2.179e+01 	 4.555e-01 	 1.486e+03 	 2.580e+00 	 3.561e+08 	 4.061e+19 	 3.262e+03 	 7.072e+38 	 5.723e+38 	 1.218e+20
2.183e+01 	 4.585e-01 	 1.484e+03 	 2.555e+00 	 3.551e+08 	 4.016e+19 	 3.236e+03 	 7.063e+38 	 5.718e+38 	 1.204e+20
2.186e+01 	 4.615e-01 	 1.482e+03 	 2.530e+00 	 3.541e+08 	 3.972e+19 	 3.211e+03 	 7.054e+38 	 5.713e+38 	 1.191e+20
2.189e+01 	 4.645e-01 	 1.480e+03 	 2.506e+00 	 3.531e+08 	 3.928e+19 	 3.186e+03 	 7.045e+38 	 5.708e+38 	 1.178e+20
2.193e+01 	 4.675e-01 	 1.478e+03 	 2.481e+00 	 3.522e+08 	 3.884e+19 	 3.161e+03 	 7.037e+38 	 5.702e+38 	 1.164e+20
2.196e+01 	 4.706e-01 	 1.476e+03 	 2.457e+00 	 3.512e+08 	 3.841e+19 	 3.136e+03 	 7.028e+38 	 5.697e+38 	 1.152e+20
2.200e+01 	 4.736e-01 	 1.474e+03 	 2.433e+00 	 3.502e+08 	 3.799e+19 	 3.111e+03 	 7.019e+38 	 5.692e+38 	 1.139e+20
2.203e+01 	 4.767e-01 	 1.472e+03 	 2.409e+00 	 3.492e+08 	 3.756e+19 	 3.087e+03 	 7.010e+38 	 5.687e+38 	 1.126e+20
2.206e+01 	 4.798e-01 	 1.469e+03 	 2.386e+00 	 3.483e+08 	 3.715e+19 	 3.062e+03 	 7.002e+38 	 5.682e+38 	 1.114e+20
2.210e+01 	 4.829e-01 	 1.467e+03 	 2.363e+00 	 3.473e+08 	 3.674e+19 	 3.038e+03 	 6.993e+38 	 5.677e+38 	 1.101e+20
2.213e+01 	 4.861e-01 	 1.465e+03 	 2.340e+00 	 3.463e+08 	 3.633e+19 	 3.015e+03 	 6.984e+38 	 5.672e+38 	 1.089e+20
2.217e+01 	 4.892e-01 	 1.463e+03 	 2.317e+00 	 3.454e+08 	 3.592e+19 	 2.991e+03 	 6.976e+38 	 5.667e+38 	 1.077e+20
2.220e+01 	 4.924e-01 	 1.461e+03 	 2.294e+00 	 3.444e+08 	 3.553e+19 	 2.968e+03 	 6.967e+38 	 5.663e+38 	 1.065e+20
2.224e+01 	 4.956e-01 	 1.459e+03 	 2.272e+00 	 3.434e+08 	 3.513e+19 	 2.944e+03 	 6.959e+38 	 5.658e+38 	 1.053e+20
2.227e+01 	 4.988e-01 	 1.457e+03 	 2.250e+00 	 3.425e+08 	 3.474e+19 	 2.921e+03 	 6.950e+38 	 5.653e+38 	 1.042e+20
2.231e+01 	 5.021e-01 	 1.455e+03 	 2.228e+00 	 3.415e+08 	 3.436e+19 	 2.898e+03 	 6.941e+38 	 5.648e+38 	 1.030e+20
2.234e+01 	 5.053e-01 	 1.453e+03 	 2.206e+00 	 3.406e+08 	 3.397e+19 	 2.876e+03 	 6.933e+38 	 5.643e+38 	 1.019e+20
2.238e+01 	 5.086e-01 	 1.451e+03 	 2.185e+00 	 3.396e+08 	 3.360e+19 	 2.853e+03 	 6.924e+38 	 5.638e+38 	 1.007e+20
2.241e+01 	 5.119e-01 	 1.449e+03 	 2.164e+00 	 3.387e+08 	 3.322e+19 	 2.831e+03 	 6.916e+38 	 5.633e+38 	 9.960e+19
2.245e+01 	 5.152e-01 	 1.447e+03 	 2.143e+00 	 3.377e+08 	 3.285e+19 	 2.809e+03 	 6.907e+38 	 5.628e+38 	 9.849e+19
2.248e+01 	 5.186e-01 	 1.445e+03 	 2.122e+00 	 3.368e+08 	 3.249e+19 	 2.787e+03 	 6.899e+38 	 5.623e+38 	 9.740e+19
2.252e+01 	 5.219e-01 	 1.443e+03 	 2.101e+00 	 3.358e+08 	 3.213e+19 	 2.765e+03 	 6.891e+38 	 5.618e+38 	 9.632e+19
2.255e+01 	 5.253e-01 	 1.441e+03 	 2.081e+00 	 3.349e+08 	 3.177e+19 	 2.743e+03 	 6.882e+38 	 5.613e+38 	 9.525e+19
2.259e+01 	 5.287e-01 	 1.439e+03 	 2.060e+00 	 3.340e+08 	 3.142e+19 	 2.722e+03 	 6.874e+38 	 5.609e+38 	 9.419e+19
2.262e+01 	 5.321e-01 	 1.437e+03 	 2.040e+00 	 3.330e+08 	 3.107e+19 	 2.701e+03 	 6.865e+38 	 5.604e+38 	 9.314e+19
2.266e+01 	 5.356e-01 	 1.435e+03 	 2.021e+00 	 3.321e+08 	 3.072e+19 	 2.679e+03 	 6.857e+38 	 5.599e+38 	 9.210e+19
2.270e+01 	 5.390e-01 	 1.433e+03 	 2.001e+00 	 3.312e+08 	 3.038e+19 	 2.658e+03 	 6.849e+38 	 5.594e+38 	 9.108e+19
2.273e+01 	 5.425e-01 	 1.431e+03 	 1.981e+00 	 3.303e+08 	 3.004e+19 	 2.638e+03 	 6.840e+38 	 5.589e+38 	 9.007e+19
2.277e+01 	 5.460e-01 	 1.429e+03 	 1.962e+00 	 3.293e+08 	 2.971e+19 	 2.617e+03 	 6.832e+38 	 5.585e+38 	 8.906e+19
2.280e+01 	 5.495e-01 	 1.427e+03 	 1.943e+00 	 3.284e+08 	 2.938e+19 	 2.597e+03 	 6.824e+38 	 5.580e+38 	 8.807e+19
2.284e+01 	 5.531e-01 	 1.425e+03 	 1.924e+00 	 3.275e+08 	 2.905e+19 	 2.576e+03 	 6.816e+38 	 5.575e+38 	 8.709e+19
2.288e+01 	 5.567e-01 	 1.423e+03 	 1.905e+00 	 3.266e+08 	 2.873e+19 	 2.556e+03 	 6.807e+38 	 5.570e+38 	 8.612e+19
2.291e+01 	 5.602e-01 	 1.421e+03 	 1.887e+00 	 3.257e+08 	 2.841e+19 	 2.536e+03 	 6.799e+38 	 5.565e+38 	 8.517e+19
2.295e+01 	 5.639e-01 	 1.419e+03 	 1.869e+00 	 3.248e+08 	 2.809e+19 	 2.517e+03 	 6.791e+38 	 5.561e+38 	 8.422e+19
2.299e+01 	 5.675e-01 	 1.417e+03 	 1.850e+00 	 3.239e+08 	 2.778e+19 	 2.497e+03 	 6.783e+38 	 5.556e+38 	 8.328e+19
2.302e+01 	 5.712e-01 	 1.415e+03 	 1.832e+00 	 3.229e+08 	 2.747e+19 	 2.478e+03 	 6.775e+38 	 5.551e+38 	 8.235e+19
2.306e+01 	 5.748e-01 	 1.413e+03 	 1.815e+00 	 3.220e+08 	 2.716e+19 	 2.458e+03 	 6.767e+38 	 5.547e+38 	 8.143e+19
2.310e+01 	 5.785e-01 	 1.411e+03 	 1.797e+00 	 3.211e+08 	 2.686e+19 	 2.439e+03 	 6.758e+38 	 5.542e+38 	 8.053e+19
2.313e+01 	 5.823e-01 	 1.409e+03 	 1.779e+00 	 3.202e+08 	 2.656e+19 	 2.420e+03 	 6.750e+38 	 5.537e+38 	 7.963e+19
2.317e+01 	 5.860e-01 	 1.407e+03 	 1.762e+00 	 3.194e+08 	 2.627e+19 	 2.401e+03 	 6.742e+38 	 5.532e+38 	 7.874e+19
2.321e+01 	 5.898e-01 	 1.405e+03 	 1.745e+00 	 3.185e+08 	 2.597e+19 	 2.383e+03 	 6.734e+38 	 5.528e+38 	 7.787e+19
2.324e+01 	 5.936e-01 	 1.403e+03 	 1.728e+00 	 3.176e+08 	 2.568e+19 	 2.364e+03 	 6.726e+38 	 5.523e+38 	 7.700e+19
2.328e+01 	 5.974e-01 	 1.401e+03 	 1.711e+00 	 3.167e+08 	 2.540e+19 	 2.346e+03 	 6.718e+38 	 5.518e+38 	 7.614e+19
2.332e+01 	 6.012e-01 	 1.399e+03 	 1.694e+00 	 3.158e+08 	 2.511e+19 	 2.327e+03 	 6.710e+38 	 5.514e+38 	 7.529e+19
2.335e+01 	 6.051e-01 	 1.397e+03 	 1.678e+00 	 3.149e+08 	 2.483e+19 	 2.309e+03 	 6.702e+38 	 5.509e+38 	 7.445e+19
2.339e+01 	 6.090e-01 	 1.395e+03 	 1.662e+00 	 3.140e+08 	 2.456e+19 	 2.291e+03 	 6.694e+38 	 5.505e+38 	 7.362e+19
2.343e+01 	 6.129e-01 	 1.393e+03 	 1.645e+00 	 3.131e+08 	 2.428e+19 	 2.274e+03 	 6.686e+38 	 5.500e+38 	 7.280e+19
2.347e+01 	 6.168e-01 	 1.391e+03 	 1.629e+00 	 3.123e+08 	 2.401e+19 	 2.256e+03 	 6.679e+38 	 5.495e+38 	 7.199e+19
2.350e+01 	 6.208e-01 	 1.390e+03 	 1.614e+00 	 3.114e+08 	 2.374e+19 	 2.238e+03 	 6.671e+38 	 5.491e+38 	 7.118e+19
2.354e+01 	 6.248e-01 	 1.388e+03 	 1.598e+00 	 3.105e+08 	 2.348e+19 	 2.221e+03 	 6.663e+38 	 5.486e+38 	 7.039e+19
2.358e+01 	 6.288e-01 	 1.386e+03 	 1.582e+00 	 3.097e+08 	 2.322e+19 	 2.204e+03 	 6.655e+38 	 5.482e+38 	 6.960e+19
2.362e+01 	 6.328e-01 	 1.384e+03 	 1.567e+00 	 3.088e+08 	 2.296e+19 	 2.187e+03 	 6.647e+38 	 5.477e+38 	 6.883e+19
2.366e+01 	 6.369e-01 	 1.382e+03 	 1.552e+00 	 3.079e+08 	 2.270e+19 	 2.170e+03 	 6.639e+38 	 5.472e+38 	 6.806e+19
2.369e+01 	 6.409e-01 	 1.380e+03 	 1.537e+00 	 3.071e+08 	 2.245e+19 	 2.153e+03 	 6.631e+38 	 5.468e+38 	 6.730e+19
2.373e+01 	 6.451e-01 	 1.378e+03 	 1.522e+00 	 3.062e+08 	 2.220e+19 	 2.136e+03 	 6.624e+38 	 5.463e+38 	 6.655e+19
2.377e+01 	 6.492e-01 	 1.376e+03 	 1.507e+00 	 3.053e+08 	 2.195e+19 	 2.120e+03 	 6.616e+38 	 5.459e+38 	 6.580e+19
2.381e+01 	 6.533e-01 	 1.374e+03 	 1.492e+00 	 3.045e+08 	 2.170e+19 	 2.103e+03 	 6.608e+38 	 5.454e+38 	 6.507e+19
2.385e+01 	 6.575e-01 	 1.372e+03 	 1.478e+00 	 3.036e+08 	 2.146e+19 	 2.087e+03 	 6.600e+38 	 5.450e+38 	 6.434e+19
2.389e+01 	 6.617e-01 	 1.370e+03 	 1.463e+00 	 3.028e+08 	 2.122e+19 	 2.071e+03 	 6.593e+38 	 5.445e+38 	 6.362e+19
2.393e+01 	 6.660e-01 	 1.368e+03 	 1.449e+00 	 3.019e+08 	 2.098e+19 	 2.055e+03 	 6.585e+38 	 5.441e+38 	 6.291e+19
2.396e+01 	 6.702e-01 	 1.366e+03 	 1.435e+00 	 3.011e+08 	 2.075e+19 	 2.039e+03 	 6.577e+38 	 5.436e+38 	 6.221e+19
2.400e+01 	 6.745e-01 	 1.364e+03 	 1.421e+00 	 3.002e+08 	 2.052e+19 	 2.023e+03 	 6.570e+38 	 5.432e+38 	 6.151e+19
2.404e+01 	 6.788e-01 	 1.362e+03 	 1.407e+00 	 2.994e+08 	 2.029e+19 	 2.007e+03 	 6.562e+38 	 5.427e+38 	 6.083e+19
2.408e+01 	 6.831e-01 	 1.361e+03 	 1.393e+00 	 2.986e+08 	 2.006e+19 	 1.992e+03 	 6.555e+38 	 5.423e+38 	 6.015e+19
2.412e+01 	 6.875e-01 	 1.359e+03 	 1.380e+00 	 2.977e+08 	 1.984e+19 	 1.976e+03 	 6.547e+38 	 5.418e+38 	 5.947e+19
2.416e+01 	 6.919e-01 	 1.357e+03 	 1.366e+00 	 2.969e+08 	 1.962e+19 	 1.961e+03 	 6.539e+38 	 5.414e+38 	 5.881e+19
2.420e+01 	 6.963e-01 	 1.355e+03 	 1.353e+00 	 2.960e+08 	 1.940e+19 	 1.946e+03 	 6.532e+38 	 5.410e+38 	 5.815e+19
2.424e+01 	 7.007e-01 	 1.353e+03 	 1.340e+00 	 2.952e+08 	 1.918e+19 	 1.931e+03 	 6.524e+38 	 5.405e+38 	 5.750e+19
2.428e+01 	 7.052e-01 	 1.351e+03 	 1.327e+00 	 2.944e+08 	 1.896e+19 	 1.916e+03 	 6.517e+38 	 5.401e+38 	 5.686e+19
2.432e+01 	 7.097e-01 	 1.349e+03 	 1.314e+00 	 2.936e+08 	 1.875e+19 	 1.901e+03 	 6.509e+38 	 5.396e+38 	 5.622e+19
2.436e+01 	 7.142e-01 	 1.347e+03 	 1.301e+00 	 2.927e+08 	 1.854e+19 	 1.886e+03 	 6.502e+38 	 5.392e+38 	 5.559e+19
2.440e+01 	 7.188e-01 	 1.345e+03 	 1.289e+00 	 2.919e+08 	 1.834e+19 	 1.872e+03 	 6.494e+38 	 5.388e+38 	 5.497e+19
2.444e+01 	 7.233e-01 	 1.343e+03 	 1.276e+00 	 2.911e+08 	 1.813e+19 	 1.857e+03 	 6.487e+38 	 5.383e+38 	 5.436e+19
2.448e+01 	 7.279e-01 	 1.342e+03 	 1.264e+00 	 2.903e+08 	 1.793e+19 	 1.843e+03 	 6.479e+38 	 5.379e+38 	 5.375e+19
2.452e+01 	 7.326e-01 	 1.340e+03 	 1.251e+00 	 2.895e+08 	 1.773e+19 	 1.829e+03 	 6.472e+38 	 5.374e+38 	 5.315e+19
2.456e+01 	 7.372e-01 	 1.338e+03 	 1.239e+00 	 2.886e+08 	 1.753e+19 	 1.815e+03 	 6.465e+38 	 5.370e+38 	 5.255e+19
2.460e+01 	 7.419e-01 	 1.336e+03 	 1.227e+00 	 2.878e+08 	 1.733e+19 	 1.801e+03 	 6.457e+38 	 5.366e+38 	 5.196e+19
2.464e+01 	 7.466e-01 	 1.334e+03 	 1.215e+00 	 2.870e+08 	 1.714e+19 	 1.787e+03 	 6.450e+38 	 5.361e+38 	 5.138e+19
2.468e+01 	 7.514e-01 	 1.332e+03 	 1.203e+00 	 2.862e+08 	 1.695e+19 	 1.773e+03 	 6.443e+38 	 5.357e+38 	 5.080e+19
2.472e+01 	 7.562e-01 	 1.330e+03 	 1.192e+00 	 2.854e+08 	 1.676e+19 	 1.759e+03 	 6.435e+38 	 5.353e+38 	 5.024e+19
2.476e+01 	 7.610e-01 	 1.328e+03 	 1.180e+00 	 2.846e+08 	 1.657e+19 	 1.746e+03 	 6.428e+38 	 5.349e+38 	 4.967e+19
2.480e+01 	 7.658e-01 	 1.327e+03 	 1.169e+00 	 2.838e+08 	 1.638e+19 	 1.732e+03 	 6.421e+38 	 5.344e+38 	 4.912e+19
2.484e+01 	 7.706e-01 	 1.325e+03 	 1.157e+00 	 2.830e+08 	 1.620e+19 	 1.719e+03 	 6.413e+38 	 5.340e+38 	 4.857e+19
2.488e+01 	 7.755e-01 	 1.323e+03 	 1.146e+00 	 2.822e+08 	 1.602e+19 	 1.706e+03 	 6.406e+38 	 5.336e+38 	 4.802e+19
2.492e+01 	 7.805e-01 	 1.321e+03 	 1.135e+00 	 2.814e+08 	 1.584e+19 	 1.693e+03 	 6.399e+38 	 5.331e+38 	 4.748e+19
2.496e+01 	 7.854e-01 	 1.319e+03 	 1.124e+00 	 2.806e+08 	 1.566e+19 	 1.680e+03 	 6.392e+38 	 5.327e+38 	 4.695e+19
2.500e+01 	 7.904e-01 	 1.317e+03 	 1.113e+00 	 2.798e+08 	 1.548e+19 	 1.667e+03 	 6.385e+38 	 5.323e+38 	 4.642e+19
2.505e+01 	 7.954e-01 	 1.315e+03 	 1.102e+00 	 2.791e+08 	 1.531e+19 	 1.654e+03 	 6.377e+38 	 5.319e+38 	 4.590e+19
2.509e+01 	 8.004e-01 	 1.314e+03 	 1.091e+00 	 2.783e+08 	 1.514e+19 	 1.641e+03 	 6.370e+38 	 5.314e+38 	 4.539e+19
2.513e+01 	 8.055e-01 	 1.312e+03 	 1.081e+00 	 2.775e+08 	 1.497e+19 	 1.628e+03 	 6.363e+38 	 5.310e+38 	 4.488e+19
2.517e+01 	 8.106e-01 	 1.310e+03 	 1.070e+00 	 2.767e+08 	 1.480e+19 	 1.616e+03 	 6.356e+38 	 5.306e+38 	 4.438e+19
2.521e+01 	 8.157e-01 	 1.308e+03 	 1.060e+00 	 2.759e+08 	 1.464e+19 	 1.603e+03 	 6.349e+38 	 5.302e+38 	 4.388e+19
2.525e+01 	 8.209e-01 	 1.306e+03 	 1.049e+00 	 2.751e+08 	 1.447e+19 	 1.591e+03 	 6.342e+38 	 5.298e+38 	 4.339e+19
2.529e+01 	 8.261e-01 	 1.304e+03 	 1.039e+00 	 2.744e+08 	 1.431e+19 	 1.579e+03 	 6.335e+38 	 5.294e+38 	 4.290e+19
2.534e+01 	 8.313e-01 	 1.302e+03 	 1.029e+00 	 2.736e+08 	 1.415e+19 	 1.567e+03 	 6.328e+38 	 5.289e+38 	 4.242e+19
2.538e+01 	 8.365e-01 	 1.301e+03 	 1.019e+00 	 2.728e+08 	 1.399e+19 	 1.555e+03 	 6.321e+38 	 5.285e+38 	 4.194e+19
2.542e+01 	 8.418e-01 	 1.299e+03 	 1.009e+00 	 2.721e+08 	 1.383e+19 	 1.543e+03 	 6.314e+38 	 5.281e+38 	 4.147e+19
2.546e+01 	 8.471e-01 	 1.297e+03 	 9.993e-01 	 2.713e+08 	 1.368e+19 	 1.531e+03 	 6.307e+38 	 5.277e+38 	 4.101e+19
2.551e+01 	 8.525e-01 	 1.295e+03 	 9.896e-01 	 2.705e+08 	 1.352e+19 	 1.519e+03 	 6.300e+38 	 5.273e+38 	 4.055e+19
2.555e+01 	 8.579e-01 	 1.293e+03 	 9.800e-01 	 2.698e+08 	 1.337e+19 	 1.508e+03 	 6.293e+38 	 5.269e+38 	 4.009e+19
2.559e+01 	 8.633e-01 	 1.291e+03 	 9.705e-01 	 2.690e+08 	 1.322e+19 	 1.496e+03 	 6.286e+38 	 5.264e+38 	 3.964e+19
2.563e+01 	 8.687e-01 	 1.290e+03 	 9.610e-01 	 2.682e+08 	 1.307e+19 	 1.485e+03 	 6.279e+38 	 5.260e+38 	 3.919e+19
2.568e+01 	 8.742e-01 	 1.288e+03 	 9.517e-01 	 2.675e+08 	 1.293e+19 	 1.473e+03 	 6.272e+38 	 5.256e+38 	 3.875e+19
2.572e+01 	 8.797e-01 	 1.286e+03 	 9.424e-01 	 2.667e+08 	 1.278e+19 	 1.462e+03 	 6.265e+38 	 5.252e+38 	 3.832e+19
2.576e+01 	 8.853e-01 	 1.284e+03 	 9.332e-01 	 2.660e+08 	 1.264e+19 	 1.451e+03 	 6.258e+38 	 5.248e+38 	 3.789e+19
2.580e+01 	 8.908e-01 	 1.282e+03 	 9.242e-01 	 2.652e+08 	 1.249e+19 	 1.440e+03 	 6.251e+38 	 5.244e+38 	 3.746e+19
2.585e+01 	 8.964e-01 	 1.281e+03 	 9.152e-01 	 2.645e+08 	 1.235e+19 	 1.429e+03 	 6.244e+38 	 5.240e+38 	 3.704e+19
2.589e+01 	 9.021e-01 	 1.279e+03 	 9.063e-01 	 2.637e+08 	 1.222e+19 	 1.418e+03 	 6.238e+38 	 5.236e+38 	 3.662e+19
2.593e+01 	 9.078e-01 	 1.277e+03 	 8.974e-01 	 2.630e+08 	 1.208e+19 	 1.407e+03 	 6.231e+38 	 5.232e+38 	 3.621e+19
2.598e+01 	 9.135e-01 	 1.275e+03 	 8.887e-01 	 2.622e+08 	 1.194e+19 	 1.396e+03 	 6.224e+38 	 5.228e+38 	 3.581e+19
2.602e+01 	 9.192e-01 	 1.273e+03 	 8.801e-01 	 2.615e+08 	 1.181e+19 	 1.385e+03 	 6.217e+38 	 5.224e+38 	 3.540e+19
2.607e+01 	 9.250e-01 	 1.272e+03 	 8.715e-01 	 2.608e+08 	 1.168e+19 	 1.375e+03 	 6.210e+38 	 5.220e+38 	 3.501e+19
2.611e+01 	 9.308e-01 	 1.270e+03 	 8.630e-01 	 2.600e+08 	 1.154e+19 	 1.364e+03 	 6.204e+38 	 5.216e+38 	 3.461e+19
2.615e+01 	 9.367e-01 	 1.268e+03 	 8.546e-01 	 2.593e+08 	 1.141e+19 	 1.354e+03 	 6.197e+38 	 5.212e+38 	 3.422e+19
2.620e+01 	 9.425e-01 	 1.266e+03 	 8.463e-01 	 2.586e+08 	 1.129e+19 	 1.343e+03 	 6.190e+38 	 5.208e+38 	 3.384e+19
2.624e+01 	 9.485e-01 	 1.264e+03 	 8.381e-01 	 2.578e+08 	 1.116e+19 	 1.333e+03 	 6.183e+38 	 5.204e+38 	 3.346e+19
2.628e+01 	 9.544e-01 	 1.263e+03 	 8.299e-01 	 2.571e+08 	 1.103e+19 	 1.323e+03 	 6.177e+38 	 5.200e+38 	 3.308e+19
2.633e+01 	 9.604e-01 	 1.261e+03 	 8.218e-01 	 2.564e+08 	 1.091e+19 	 1.313e+03 	 6.170e+38 	 5.196e+38 	 3.271e+19
2.637e+01 	 9.664e-01 	 1.259e+03 	 8.138e-01 	 2.557e+08 	 1.079e+19 	 1.303e+03 	 6.163e+38 	 5.192e+38 	 3.234e+19
2.642e+01 	 9.725e-01 	 1.257e+03 	 8.059e-01 	 2.549e+08 	 1.066e+19 	 1.293e+03 	 6.157e+38 	 5.188e+38 	 3.198e+19
2.646e+01 	 9.786e-01 	 1.255e+03 	 7.981e-01 	 2.542e+08 	 1.054e+19 	 1.283e+03 	 6.150e+38 	 5.184e+38 	 3.162e+19
2.651e+01 	 9.847e-01 	 1.254e+03 	 7.903e-01 	 2.535e+08 	 1.043e+19 	 1.273e+03 	 6.144e+38 	 5.180e+38 	 3.126e+19
2.655e+01 	 9.909e-01 	 1.252e+03 	 7.826e-01 	 2.528e+08 	 1.031e+19 	 1.263e+03 	 6.137e+38 	 5.176e+38 	 3.091e+19
2.660e+01 	 9.971e-01 	 1.250e+03 	 7.750e-01 	 2.521e+08 	 1.019e+19 	 1.254e+03 	 6.130e+38 	 5.172e+38 	 3.056e+19
2.664e+01 	 1.003e+00 	 1.248e+03 	 7.675e-01 	 2.514e+08 	 1.008e+19 	 1.244e+03 	 6.124e+38 	 5.168e+38 	 3.022e+19
2.669e+01 	 1.010e+00 	 1.247e+03 	 7.600e-01 	 2.506e+08 	 9.964e+18 	 1.235e+03 	 6.117e+38 	 5.164e+38 	 2.987e+19
2.673e+01 	 1.016e+00 	 1.245e+03 	 7.526e-01 	 2.499e+08 	 9.852e+18 	 1.225e+03 	 6.111e+38 	 5.160e+38 	 2.954e+19
2.678e+01 	 1.022e+00 	 1.243e+03 	 7.453e-01 	 2.492e+08 	 9.741e+18 	 1.216e+03 	 6.104e+38 	 5.157e+38 	 2.921e+19
2.682e+01 	 1.029e+00 	 1.241e+03 	 7.380e-01 	 2.485e+08 	 9.631e+18 	 1.207e+03 	 6.098e+38 	 5.153e+38 	 2.888e+19
2.687e+01 	 1.035e+00 	 1.240e+03 	 7.308e-01 	 2.478e+08 	 9.523e+18 	 1.198e+03 	 6.091e+38 	 5.149e+38 	 2.855e+19
2.691e+01 	 1.042e+00 	 1.238e+03 	 7.237e-01 	 2.471e+08 	 9.415e+18 	 1.188e+03 	 6.085e+38 	 5.145e+38 	 2.823e+19
2.696e+01 	 1.048e+00 	 1.236e+03 	 7.167e-01 	 2.464e+08 	 9.309e+18 	 1.179e+03 	 6.079e+38 	 5.141e+38 	 2.791e+19
2.701e+01 	 1.055e+00 	 1.234e+03 	 7.097e-01 	 2.457e+08 	 9.204e+18 	 1.170e+03 	 6.072e+38 	 5.137e+38 	 2.760e+19
2.705e+01 	 1.061e+00 	 1.233e+03 	 7.028e-01 	 2.450e+08 	 9.100e+18 	 1.162e+03 	 6.066e+38 	 5.133e+38 	 2.728e+19
2.710e+01 	 1.068e+00 	 1.231e+03 	 6.960e-01 	 2.443e+08 	 8.998e+18 	 1.153e+03 	 6.059e+38 	 5.130e+38 	 2.698e+19
2.714e+01 	 1.074e+00 	 1.229e+03 	 6.892e-01 	 2.436e+08 	 8.896e+18 	 1.144e+03 	 6.053e+38 	 5.126e+38 	 2.667e+19
2.719e+01 	 1.081e+00 	 1.227e+03 	 6.825e-01 	 2.429e+08 	 8.796e+18 	 1.135e+03 	 6.047e+38 	 5.122e+38 	 2.637e+19
2.724e+01 	 1.088e+00 	 1.226e+03 	 6.759e-01 	 2.423e+08 	 8.697e+18 	 1.127e+03 	 6.040e+38 	 5.118e+38 	 2.607e+19
2.728e+01 	 1.095e+00 	 1.224e+03 	 6.693e-01 	 2.416e+08 	 8.598e+18 	 1.118e+03 	 6.034e+38 	 5.114e+38 	 2.578e+19
2.733e+01 	 1.101e+00 	 1.222e+03 	 6.628e-01 	 2.409e+08 	 8.501e+18 	 1.110e+03 	 6.028e+38 	 5.111e+38 	 2.549e+19
2.738e+01 	 1.108e+00 	 1.220e+03 	 6.563e-01 	 2.402e+08 	 8.406e+18 	 1.101e+03 	 6.021e+38 	 5.107e+38 	 2.520e+19
2.742e+01 	 1.115e+00 	 1.219e+03 	 6.499e-01 	 2.395e+08 	 8.311e+18 	 1.093e+03 	 6.015e+38 	 5.103e+38 	 2.492e+19
2.747e+01 	 1.122e+00 	 1.217e+03 	 6.436e-01 	 2.388e+08 	 8.217e+18 	 1.084e+03 	 6.009e+38 	 5.099e+38 	 2.464e+19
2.752e+01 	 1.129e+00 	 1.215e+03 	 6.373e-01 	 2.382e+08 	 8.124e+18 	 1.076e+03 	 6.002e+38 	 5.096e+38 	 2.436e+19
2.756e+01 	 1.136e+00 	 1.214e+03 	 6.311e-01 	 2.375e+08 	 8.032e+18 	 1.068e+03 	 5.996e+38 	 5.092e+38 	 2.408e+19
2.761e+01 	 1.143e+00 	 1.212e+03 	 6.250e-01 	 2.368e+08 	 7.942e+18 	 1.060e+03 	 5.990e+38 	 5.088e+38 	 2.381e+19
2.766e+01 	 1.150e+00 	 1.210e+03 	 6.189e-01 	 2.361e+08 	 7.852e+18 	 1.052e+03 	 5.984e+38 	 5.084e+38 	 2.354e+19
2.771e+01 	 1.158e+00 	 1.208e+03 	 6.129e-01 	 2.355e+08 	 7.763e+18 	 1.044e+03 	 5.978e+38 	 5.081e+38 	 2.328e+19
2.775e+01 	 1.165e+00 	 1.207e+03 	 6.069e-01 	 2.348e+08 	 7.676e+18 	 1.036e+03 	 5.971e+38 	 5.077e+38 	 2.301e+19
2.780e+01 	 1.172e+00 	 1.205e+03 	 6.010e-01 	 2.341e+08 	 7.589e+18 	 1.028e+03 	 5.965e+38 	 5.073e+38 	 2.275e+19
2.785e+01 	 1.179e+00 	 1.203e+03 	 5.952e-01 	 2.335e+08 	 7.503e+18 	 1.020e+03 	 5.959e+38 	 5.070e+38 	 2.250e+19
