r (km)   	 u (km/s) 	 cs (km/s) 	 rho (g/cm3) 	 T (K)    	 P (dyne/cm2) 	 phi      	 L (erg/s) 	 L* (erg/s) 	 E (erg) 
1.074e+01 	 4.681e-01 	 1.471e+03 	 1.884e+00 	 3.488e+08 	 3.735e+19 	 3.141e+03 	 8.060e+38 	 4.939e+38 	 1.120e+20
1.074e+01 	 4.720e-01 	 1.469e+03 	 1.866e+00 	 3.481e+08 	 3.709e+19 	 3.113e+03 	 8.054e+38 	 4.937e+38 	 1.112e+20
1.075e+01 	 4.759e-01 	 1.468e+03 	 1.849e+00 	 3.475e+08 	 3.683e+19 	 3.084e+03 	 8.048e+38 	 4.934e+38 	 1.104e+20
1.075e+01 	 4.799e-01 	 1.467e+03 	 1.832e+00 	 3.469e+08 	 3.657e+19 	 3.056e+03 	 8.041e+38 	 4.932e+38 	 1.097e+20
1.076e+01 	 4.838e-01 	 1.465e+03 	 1.815e+00 	 3.463e+08 	 3.632e+19 	 3.029e+03 	 8.035e+38 	 4.929e+38 	 1.089e+20
1.076e+01 	 4.878e-01 	 1.464e+03 	 1.798e+00 	 3.457e+08 	 3.607e+19 	 3.001e+03 	 8.028e+38 	 4.927e+38 	 1.081e+20
1.077e+01 	 4.919e-01 	 1.463e+03 	 1.781e+00 	 3.451e+08 	 3.581e+19 	 2.974e+03 	 8.022e+38 	 4.924e+38 	 1.074e+20
1.077e+01 	 4.959e-01 	 1.462e+03 	 1.765e+00 	 3.445e+08 	 3.556e+19 	 2.947e+03 	 8.016e+38 	 4.922e+38 	 1.066e+20
1.078e+01 	 5.000e-01 	 1.460e+03 	 1.749e+00 	 3.439e+08 	 3.531e+19 	 2.920e+03 	 8.009e+38 	 4.919e+38 	 1.059e+20
1.078e+01 	 5.042e-01 	 1.459e+03 	 1.732e+00 	 3.433e+08 	 3.506e+19 	 2.894e+03 	 8.003e+38 	 4.917e+38 	 1.051e+20
1.079e+01 	 5.083e-01 	 1.458e+03 	 1.716e+00 	 3.427e+08 	 3.481e+19 	 2.868e+03 	 7.996e+38 	 4.914e+38 	 1.044e+20
1.079e+01 	 5.125e-01 	 1.456e+03 	 1.701e+00 	 3.421e+08 	 3.457e+19 	 2.842e+03 	 7.990e+38 	 4.912e+38 	 1.036e+20
1.080e+01 	 5.167e-01 	 1.455e+03 	 1.685e+00 	 3.415e+08 	 3.432e+19 	 2.816e+03 	 7.983e+38 	 4.909e+38 	 1.029e+20
1.080e+01 	 5.210e-01 	 1.454e+03 	 1.669e+00 	 3.409e+08 	 3.408e+19 	 2.791e+03 	 7.977e+38 	 4.906e+38 	 1.022e+20
1.081e+01 	 5.253e-01 	 1.452e+03 	 1.654e+00 	 3.403e+08 	 3.384e+19 	 2.765e+03 	 7.970e+38 	 4.904e+38 	 1.015e+20
1.081e+01 	 5.296e-01 	 1.451e+03 	 1.639e+00 	 3.396e+08 	 3.359e+19 	 2.740e+03 	 7.964e+38 	 4.901e+38 	 1.007e+20
1.082e+01 	 5.339e-01 	 1.450e+03 	 1.623e+00 	 3.390e+08 	 3.335e+19 	 2.716e+03 	 7.957e+38 	 4.899e+38 	 1.000e+20
1.082e+01 	 5.383e-01 	 1.449e+03 	 1.608e+00 	 3.384e+08 	 3.312e+19 	 2.691e+03 	 7.951e+38 	 4.896e+38 	 9.930e+19
1.083e+01 	 5.427e-01 	 1.447e+03 	 1.593e+00 	 3.378e+08 	 3.288e+19 	 2.667e+03 	 7.944e+38 	 4.894e+38 	 9.858e+19
1.083e+01 	 5.472e-01 	 1.446e+03 	 1.579e+00 	 3.372e+08 	 3.264e+19 	 2.643e+03 	 7.938e+38 	 4.891e+38 	 9.788e+19
1.084e+01 	 5.517e-01 	 1.445e+03 	 1.564e+00 	 3.366e+08 	 3.241e+19 	 2.619e+03 	 7.931e+38 	 4.889e+38 	 9.717e+19
1.084e+01 	 5.562e-01 	 1.443e+03 	 1.550e+00 	 3.360e+08 	 3.217e+19 	 2.595e+03 	 7.925e+38 	 4.886e+38 	 9.647e+19
1.085e+01 	 5.607e-01 	 1.442e+03 	 1.535e+00 	 3.354e+08 	 3.194e+19 	 2.572e+03 	 7.918e+38 	 4.884e+38 	 9.578e+19
1.085e+01 	 5.653e-01 	 1.441e+03 	 1.521e+00 	 3.348e+08 	 3.171e+19 	 2.549e+03 	 7.912e+38 	 4.881e+38 	 9.508e+19
1.086e+01 	 5.699e-01 	 1.439e+03 	 1.507e+00 	 3.342e+08 	 3.148e+19 	 2.526e+03 	 7.905e+38 	 4.879e+38 	 9.439e+19
1.087e+01 	 5.746e-01 	 1.438e+03 	 1.493e+00 	 3.336e+08 	 3.125e+19 	 2.503e+03 	 7.899e+38 	 4.876e+38 	 9.371e+19
1.087e+01 	 5.793e-01 	 1.437e+03 	 1.479e+00 	 3.330e+08 	 3.102e+19 	 2.480e+03 	 7.892e+38 	 4.874e+38 	 9.303e+19
1.088e+01 	 5.840e-01 	 1.436e+03 	 1.466e+00 	 3.323e+08 	 3.080e+19 	 2.458e+03 	 7.886e+38 	 4.871e+38 	 9.235e+19
1.088e+01 	 5.888e-01 	 1.434e+03 	 1.452e+00 	 3.317e+08 	 3.057e+19 	 2.436e+03 	 7.879e+38 	 4.869e+38 	 9.168e+19
1.089e+01 	 5.936e-01 	 1.433e+03 	 1.439e+00 	 3.311e+08 	 3.035e+19 	 2.414e+03 	 7.873e+38 	 4.866e+38 	 9.101e+19
1.089e+01 	 5.984e-01 	 1.432e+03 	 1.425e+00 	 3.305e+08 	 3.013e+19 	 2.392e+03 	 7.866e+38 	 4.864e+38 	 9.034e+19
1.090e+01 	 6.033e-01 	 1.430e+03 	 1.412e+00 	 3.299e+08 	 2.991e+19 	 2.371e+03 	 7.859e+38 	 4.861e+38 	 8.968e+19
1.090e+01 	 6.082e-01 	 1.429e+03 	 1.399e+00 	 3.293e+08 	 2.969e+19 	 2.349e+03 	 7.853e+38 	 4.859e+38 	 8.902e+19
1.091e+01 	 6.131e-01 	 1.428e+03 	 1.386e+00 	 3.287e+08 	 2.947e+19 	 2.328e+03 	 7.846e+38 	 4.856e+38 	 8.837e+19
1.092e+01 	 6.181e-01 	 1.426e+03 	 1.373e+00 	 3.281e+08 	 2.925e+19 	 2.307e+03 	 7.840e+38 	 4.854e+38 	 8.771e+19
1.092e+01 	 6.231e-01 	 1.425e+03 	 1.361e+00 	 3.275e+08 	 2.904e+19 	 2.287e+03 	 7.833e+38 	 4.851e+38 	 8.707e+19
1.093e+01 	 6.282e-01 	 1.424e+03 	 1.348e+00 	 3.269e+08 	 2.882e+19 	 2.266e+03 	 7.827e+38 	 4.849e+38 	 8.642e+19
1.093e+01 	 6.333e-01 	 1.422e+03 	 1.336e+00 	 3.263e+08 	 2.861e+19 	 2.246e+03 	 7.820e+38 	 4.846e+38 	 8.578e+19
1.094e+01 	 6.384e-01 	 1.421e+03 	 1.323e+00 	 3.257e+08 	 2.840e+19 	 2.226e+03 	 7.814e+38 	 4.844e+38 	 8.515e+19
1.094e+01 	 6.436e-01 	 1.420e+03 	 1.311e+00 	 3.251e+08 	 2.818e+19 	 2.206e+03 	 7.807e+38 	 4.841e+38 	 8.451e+19
1.095e+01 	 6.488e-01 	 1.418e+03 	 1.299e+00 	 3.245e+08 	 2.797e+19 	 2.186e+03 	 7.800e+38 	 4.839e+38 	 8.389e+19
1.096e+01 	 6.541e-01 	 1.417e+03 	 1.287e+00 	 3.239e+08 	 2.777e+19 	 2.167e+03 	 7.794e+38 	 4.836e+38 	 8.326e+19
1.096e+01 	 6.593e-01 	 1.416e+03 	 1.275e+00 	 3.232e+08 	 2.756e+19 	 2.147e+03 	 7.787e+38 	 4.834e+38 	 8.264e+19
1.097e+01 	 6.647e-01 	 1.414e+03 	 1.263e+00 	 3.226e+08 	 2.735e+19 	 2.128e+03 	 7.781e+38 	 4.831e+38 	 8.202e+19
1.097e+01 	 6.700e-01 	 1.413e+03 	 1.251e+00 	 3.220e+08 	 2.715e+19 	 2.109e+03 	 7.774e+38 	 4.829e+38 	 8.141e+19
1.098e+01 	 6.754e-01 	 1.412e+03 	 1.240e+00 	 3.214e+08 	 2.694e+19 	 2.090e+03 	 7.767e+38 	 4.826e+38 	 8.080e+19
1.099e+01 	 6.809e-01 	 1.410e+03 	 1.228e+00 	 3.208e+08 	 2.674e+19 	 2.071e+03 	 7.761e+38 	 4.824e+38 	 8.019e+19
1.099e+01 	 6.864e-01 	 1.409e+03 	 1.217e+00 	 3.202e+08 	 2.654e+19 	 2.053e+03 	 7.754e+38 	 4.821e+38 	 7.959e+19
1.100e+01 	 6.919e-01 	 1.408e+03 	 1.206e+00 	 3.196e+08 	 2.634e+19 	 2.035e+03 	 7.748e+38 	 4.819e+38 	 7.899e+19
1.100e+01 	 6.975e-01 	 1.406e+03 	 1.195e+00 	 3.190e+08 	 2.614e+19 	 2.016e+03 	 7.741e+38 	 4.816e+38 	 7.839e+19
1.101e+01 	 7.031e-01 	 1.405e+03 	 1.184e+00 	 3.184e+08 	 2.594e+19 	 1.998e+03 	 7.734e+38 	 4.814e+38 	 7.780e+19
1.102e+01 	 7.087e-01 	 1.404e+03 	 1.173e+00 	 3.178e+08 	 2.575e+19 	 1.981e+03 	 7.728e+38 	 4.811e+38 	 7.721e+19
1.102e+01 	 7.144e-01 	 1.402e+03 	 1.162e+00 	 3.172e+08 	 2.555e+19 	 1.963e+03 	 7.721e+38 	 4.809e+38 	 7.662e+19
1.103e+01 	 7.202e-01 	 1.401e+03 	 1.151e+00 	 3.166e+08 	 2.536e+19 	 1.945e+03 	 7.715e+38 	 4.806e+38 	 7.604e+19
1.103e+01 	 7.260e-01 	 1.400e+03 	 1.140e+00 	 3.160e+08 	 2.516e+19 	 1.928e+03 	 7.708e+38 	 4.804e+38 	 7.546e+19
1.104e+01 	 7.318e-01 	 1.398e+03 	 1.130e+00 	 3.154e+08 	 2.497e+19 	 1.911e+03 	 7.701e+38 	 4.801e+38 	 7.489e+19
1.105e+01 	 7.376e-01 	 1.397e+03 	 1.119e+00 	 3.148e+08 	 2.478e+19 	 1.894e+03 	 7.695e+38 	 4.799e+38 	 7.432e+19
1.105e+01 	 7.436e-01 	 1.396e+03 	 1.109e+00 	 3.142e+08 	 2.459e+19 	 1.877e+03 	 7.688e+38 	 4.796e+38 	 7.375e+19
1.106e+01 	 7.495e-01 	 1.394e+03 	 1.099e+00 	 3.136e+08 	 2.440e+19 	 1.860e+03 	 7.681e+38 	 4.794e+38 	 7.318e+19
1.107e+01 	 7.555e-01 	 1.393e+03 	 1.089e+00 	 3.130e+08 	 2.422e+19 	 1.844e+03 	 7.675e+38 	 4.791e+38 	 7.262e+19
1.107e+01 	 7.615e-01 	 1.392e+03 	 1.079e+00 	 3.124e+08 	 2.403e+19 	 1.827e+03 	 7.668e+38 	 4.789e+38 	 7.206e+19
1.108e+01 	 7.676e-01 	 1.390e+03 	 1.069e+00 	 3.118e+08 	 2.385e+19 	 1.811e+03 	 7.662e+38 	 4.786e+38 	 7.151e+19
1.109e+01 	 7.738e-01 	 1.389e+03 	 1.059e+00 	 3.112e+08 	 2.366e+19 	 1.795e+03 	 7.655e+38 	 4.784e+38 	 7.096e+19
1.109e+01 	 7.799e-01 	 1.388e+03 	 1.049e+00 	 3.106e+08 	 2.348e+19 	 1.779e+03 	 7.648e+38 	 4.781e+38 	 7.041e+19
1.110e+01 	 7.862e-01 	 1.386e+03 	 1.039e+00 	 3.100e+08 	 2.330e+19 	 1.763e+03 	 7.642e+38 	 4.779e+38 	 6.987e+19
1.110e+01 	 7.924e-01 	 1.385e+03 	 1.030e+00 	 3.094e+08 	 2.312e+19 	 1.748e+03 	 7.635e+38 	 4.777e+38 	 6.933e+19
1.111e+01 	 7.987e-01 	 1.384e+03 	 1.020e+00 	 3.088e+08 	 2.294e+19 	 1.732e+03 	 7.628e+38 	 4.774e+38 	 6.879e+19
1.112e+01 	 8.051e-01 	 1.382e+03 	 1.011e+00 	 3.082e+08 	 2.276e+19 	 1.717e+03 	 7.622e+38 	 4.772e+38 	 6.826e+19
1.112e+01 	 8.115e-01 	 1.381e+03 	 1.001e+00 	 3.076e+08 	 2.259e+19 	 1.702e+03 	 7.615e+38 	 4.769e+38 	 6.773e+19
1.113e+01 	 8.180e-01 	 1.380e+03 	 9.920e-01 	 3.070e+08 	 2.241e+19 	 1.687e+03 	 7.609e+38 	 4.767e+38 	 6.720e+19
1.114e+01 	 8.244e-01 	 1.378e+03 	 9.828e-01 	 3.064e+08 	 2.224e+19 	 1.672e+03 	 7.602e+38 	 4.764e+38 	 6.668e+19
1.114e+01 	 8.310e-01 	 1.377e+03 	 9.738e-01 	 3.058e+08 	 2.206e+19 	 1.657e+03 	 7.595e+38 	 4.762e+38 	 6.616e+19
1.115e+01 	 8.376e-01 	 1.376e+03 	 9.647e-01 	 3.052e+08 	 2.189e+19 	 1.642e+03 	 7.589e+38 	 4.759e+38 	 6.564e+19
1.116e+01 	 8.442e-01 	 1.374e+03 	 9.558e-01 	 3.046e+08 	 2.172e+19 	 1.628e+03 	 7.582e+38 	 4.757e+38 	 6.513e+19
1.116e+01 	 8.509e-01 	 1.373e+03 	 9.470e-01 	 3.040e+08 	 2.155e+19 	 1.613e+03 	 7.575e+38 	 4.754e+38 	 6.462e+19
1.117e+01 	 8.577e-01 	 1.372e+03 	 9.382e-01 	 3.034e+08 	 2.138e+19 	 1.599e+03 	 7.569e+38 	 4.752e+38 	 6.411e+19
1.118e+01 	 8.645e-01 	 1.370e+03 	 9.295e-01 	 3.028e+08 	 2.121e+19 	 1.585e+03 	 7.562e+38 	 4.750e+38 	 6.361e+19
1.119e+01 	 8.713e-01 	 1.369e+03 	 9.209e-01 	 3.022e+08 	 2.104e+19 	 1.571e+03 	 7.555e+38 	 4.747e+38 	 6.311e+19
1.119e+01 	 8.782e-01 	 1.367e+03 	 9.124e-01 	 3.016e+08 	 2.088e+19 	 1.557e+03 	 7.549e+38 	 4.745e+38 	 6.261e+19
1.120e+01 	 8.851e-01 	 1.366e+03 	 9.040e-01 	 3.010e+08 	 2.071e+19 	 1.543e+03 	 7.542e+38 	 4.742e+38 	 6.212e+19
1.121e+01 	 8.921e-01 	 1.365e+03 	 8.956e-01 	 3.004e+08 	 2.055e+19 	 1.530e+03 	 7.536e+38 	 4.740e+38 	 6.163e+19
1.121e+01 	 8.991e-01 	 1.363e+03 	 8.873e-01 	 2.998e+08 	 2.039e+19 	 1.516e+03 	 7.529e+38 	 4.737e+38 	 6.114e+19
1.122e+01 	 9.062e-01 	 1.362e+03 	 8.791e-01 	 2.992e+08 	 2.023e+19 	 1.503e+03 	 7.522e+38 	 4.735e+38 	 6.065e+19
1.123e+01 	 9.134e-01 	 1.361e+03 	 8.710e-01 	 2.986e+08 	 2.007e+19 	 1.490e+03 	 7.516e+38 	 4.733e+38 	 6.017e+19
1.123e+01 	 9.206e-01 	 1.359e+03 	 8.629e-01 	 2.980e+08 	 1.991e+19 	 1.477e+03 	 7.509e+38 	 4.730e+38 	 5.970e+19
1.124e+01 	 9.278e-01 	 1.358e+03 	 8.550e-01 	 2.974e+08 	 1.975e+19 	 1.464e+03 	 7.502e+38 	 4.728e+38 	 5.922e+19
1.125e+01 	 9.351e-01 	 1.357e+03 	 8.471e-01 	 2.968e+08 	 1.959e+19 	 1.451e+03 	 7.496e+38 	 4.725e+38 	 5.875e+19
1.126e+01 	 9.425e-01 	 1.355e+03 	 8.392e-01 	 2.962e+08 	 1.943e+19 	 1.438e+03 	 7.489e+38 	 4.723e+38 	 5.828e+19
1.126e+01 	 9.499e-01 	 1.354e+03 	 8.315e-01 	 2.956e+08 	 1.928e+19 	 1.425e+03 	 7.482e+38 	 4.720e+38 	 5.782e+19
1.127e+01 	 9.573e-01 	 1.353e+03 	 8.238e-01 	 2.950e+08 	 1.913e+19 	 1.413e+03 	 7.476e+38 	 4.718e+38 	 5.735e+19
1.128e+01 	 9.648e-01 	 1.351e+03 	 8.161e-01 	 2.945e+08 	 1.897e+19 	 1.400e+03 	 7.469e+38 	 4.716e+38 	 5.689e+19
1.128e+01 	 9.724e-01 	 1.350e+03 	 8.086e-01 	 2.939e+08 	 1.882e+19 	 1.388e+03 	 7.463e+38 	 4.713e+38 	 5.644e+19
1.129e+01 	 9.800e-01 	 1.348e+03 	 8.011e-01 	 2.933e+08 	 1.867e+19 	 1.376e+03 	 7.456e+38 	 4.711e+38 	 5.599e+19
1.130e+01 	 9.877e-01 	 1.347e+03 	 7.937e-01 	 2.927e+08 	 1.852e+19 	 1.364e+03 	 7.449e+38 	 4.708e+38 	 5.554e+19
1.131e+01 	 9.954e-01 	 1.346e+03 	 7.864e-01 	 2.921e+08 	 1.837e+19 	 1.352e+03 	 7.443e+38 	 4.706e+38 	 5.509e+19
1.131e+01 	 1.003e+00 	 1.344e+03 	 7.791e-01 	 2.915e+08 	 1.822e+19 	 1.340e+03 	 7.436e+38 	 4.704e+38 	 5.465e+19
1.132e+01 	 1.011e+00 	 1.343e+03 	 7.719e-01 	 2.909e+08 	 1.808e+19 	 1.328e+03 	 7.429e+38 	 4.701e+38 	 5.420e+19
1.133e+01 	 1.019e+00 	 1.342e+03 	 7.647e-01 	 2.903e+08 	 1.793e+19 	 1.317e+03 	 7.423e+38 	 4.699e+38 	 5.377e+19
1.134e+01 	 1.027e+00 	 1.340e+03 	 7.577e-01 	 2.897e+08 	 1.778e+19 	 1.305e+03 	 7.416e+38 	 4.696e+38 	 5.333e+19
1.134e+01 	 1.035e+00 	 1.339e+03 	 7.507e-01 	 2.891e+08 	 1.764e+19 	 1.294e+03 	 7.410e+38 	 4.694e+38 	 5.290e+19
1.135e+01 	 1.043e+00 	 1.338e+03 	 7.437e-01 	 2.886e+08 	 1.750e+19 	 1.282e+03 	 7.403e+38 	 4.692e+38 	 5.247e+19
1.136e+01 	 1.051e+00 	 1.336e+03 	 7.368e-01 	 2.880e+08 	 1.736e+19 	 1.271e+03 	 7.396e+38 	 4.689e+38 	 5.205e+19
1.137e+01 	 1.059e+00 	 1.335e+03 	 7.300e-01 	 2.874e+08 	 1.721e+19 	 1.260e+03 	 7.390e+38 	 4.687e+38 	 5.162e+19
1.137e+01 	 1.068e+00 	 1.334e+03 	 7.233e-01 	 2.868e+08 	 1.707e+19 	 1.249e+03 	 7.383e+38 	 4.684e+38 	 5.120e+19
1.138e+01 	 1.076e+00 	 1.332e+03 	 7.166e-01 	 2.862e+08 	 1.694e+19 	 1.238e+03 	 7.376e+38 	 4.682e+38 	 5.079e+19
1.139e+01 	 1.084e+00 	 1.331e+03 	 7.100e-01 	 2.856e+08 	 1.680e+19 	 1.227e+03 	 7.370e+38 	 4.680e+38 	 5.037e+19
1.140e+01 	 1.093e+00 	 1.329e+03 	 7.034e-01 	 2.850e+08 	 1.666e+19 	 1.217e+03 	 7.363e+38 	 4.677e+38 	 4.996e+19
1.141e+01 	 1.101e+00 	 1.328e+03 	 6.969e-01 	 2.845e+08 	 1.652e+19 	 1.206e+03 	 7.357e+38 	 4.675e+38 	 4.955e+19
1.141e+01 	 1.110e+00 	 1.327e+03 	 6.904e-01 	 2.839e+08 	 1.639e+19 	 1.196e+03 	 7.350e+38 	 4.673e+38 	 4.915e+19
1.142e+01 	 1.118e+00 	 1.325e+03 	 6.841e-01 	 2.833e+08 	 1.625e+19 	 1.185e+03 	 7.343e+38 	 4.670e+38 	 4.874e+19
1.143e+01 	 1.127e+00 	 1.324e+03 	 6.777e-01 	 2.827e+08 	 1.612e+19 	 1.175e+03 	 7.337e+38 	 4.668e+38 	 4.834e+19
1.144e+01 	 1.136e+00 	 1.323e+03 	 6.715e-01 	 2.821e+08 	 1.599e+19 	 1.165e+03 	 7.330e+38 	 4.666e+38 	 4.795e+19
1.145e+01 	 1.144e+00 	 1.321e+03 	 6.652e-01 	 2.815e+08 	 1.586e+19 	 1.154e+03 	 7.324e+38 	 4.663e+38 	 4.755e+19
1.145e+01 	 1.153e+00 	 1.320e+03 	 6.591e-01 	 2.810e+08 	 1.573e+19 	 1.144e+03 	 7.317e+38 	 4.661e+38 	 4.716e+19
1.146e+01 	 1.162e+00 	 1.319e+03 	 6.530e-01 	 2.804e+08 	 1.560e+19 	 1.135e+03 	 7.310e+38 	 4.658e+38 	 4.677e+19
1.147e+01 	 1.171e+00 	 1.317e+03 	 6.470e-01 	 2.798e+08 	 1.547e+19 	 1.125e+03 	 7.304e+38 	 4.656e+38 	 4.639e+19
1.148e+01 	 1.180e+00 	 1.316e+03 	 6.410e-01 	 2.792e+08 	 1.534e+19 	 1.115e+03 	 7.297e+38 	 4.654e+38 	 4.600e+19
1.149e+01 	 1.189e+00 	 1.314e+03 	 6.350e-01 	 2.786e+08 	 1.521e+19 	 1.105e+03 	 7.291e+38 	 4.651e+38 	 4.562e+19
1.149e+01 	 1.198e+00 	 1.313e+03 	 6.292e-01 	 2.781e+08 	 1.509e+19 	 1.096e+03 	 7.284e+38 	 4.649e+38 	 4.525e+19
1.150e+01 	 1.208e+00 	 1.312e+03 	 6.233e-01 	 2.775e+08 	 1.496e+19 	 1.086e+03 	 7.277e+38 	 4.647e+38 	 4.487e+19
1.151e+01 	 1.217e+00 	 1.310e+03 	 6.176e-01 	 2.769e+08 	 1.484e+19 	 1.077e+03 	 7.271e+38 	 4.644e+38 	 4.450e+19
1.152e+01 	 1.226e+00 	 1.309e+03 	 6.119e-01 	 2.763e+08 	 1.471e+19 	 1.067e+03 	 7.264e+38 	 4.642e+38 	 4.413e+19
1.153e+01 	 1.236e+00 	 1.308e+03 	 6.062e-01 	 2.758e+08 	 1.459e+19 	 1.058e+03 	 7.258e+38 	 4.640e+38 	 4.376e+19
1.153e+01 	 1.245e+00 	 1.306e+03 	 6.006e-01 	 2.752e+08 	 1.447e+19 	 1.049e+03 	 7.251e+38 	 4.637e+38 	 4.340e+19
1.154e+01 	 1.255e+00 	 1.305e+03 	 5.950e-01 	 2.746e+08 	 1.435e+19 	 1.040e+03 	 7.245e+38 	 4.635e+38 	 4.303e+19
1.155e+01 	 1.264e+00 	 1.304e+03 	 5.895e-01 	 2.740e+08 	 1.423e+19 	 1.031e+03 	 7.238e+38 	 4.633e+38 	 4.268e+19
1.156e+01 	 1.274e+00 	 1.302e+03 	 5.841e-01 	 2.735e+08 	 1.411e+19 	 1.022e+03 	 7.231e+38 	 4.630e+38 	 4.232e+19
1.157e+01 	 1.284e+00 	 1.301e+03 	 5.787e-01 	 2.729e+08 	 1.399e+19 	 1.013e+03 	 7.225e+38 	 4.628e+38 	 4.197e+19
1.158e+01 	 1.294e+00 	 1.299e+03 	 5.733e-01 	 2.723e+08 	 1.388e+19 	 1.004e+03 	 7.218e+38 	 4.626e+38 	 4.161e+19
1.158e+01 	 1.304e+00 	 1.298e+03 	 5.680e-01 	 2.717e+08 	 1.376e+19 	 9.957e+02 	 7.212e+38 	 4.624e+38 	 4.127e+19
1.159e+01 	 1.314e+00 	 1.297e+03 	 5.628e-01 	 2.712e+08 	 1.364e+19 	 9.871e+02 	 7.205e+38 	 4.621e+38 	 4.092e+19
1.160e+01 	 1.324e+00 	 1.295e+03 	 5.576e-01 	 2.706e+08 	 1.353e+19 	 9.785e+02 	 7.199e+38 	 4.619e+38 	 4.058e+19
1.161e+01 	 1.334e+00 	 1.294e+03 	 5.524e-01 	 2.700e+08 	 1.342e+19 	 9.701e+02 	 7.192e+38 	 4.617e+38 	 4.023e+19
1.162e+01 	 1.344e+00 	 1.293e+03 	 5.473e-01 	 2.695e+08 	 1.330e+19 	 9.617e+02 	 7.185e+38 	 4.614e+38 	 3.990e+19
1.163e+01 	 1.354e+00 	 1.291e+03 	 5.422e-01 	 2.689e+08 	 1.319e+19 	 9.534e+02 	 7.179e+38 	 4.612e+38 	 3.956e+19
1.164e+01 	 1.365e+00 	 1.290e+03 	 5.372e-01 	 2.683e+08 	 1.308e+19 	 9.452e+02 	 7.172e+38 	 4.610e+38 	 3.923e+19
1.164e+01 	 1.375e+00 	 1.288e+03 	 5.323e-01 	 2.677e+08 	 1.297e+19 	 9.371e+02 	 7.166e+38 	 4.607e+38 	 3.889e+19
1.165e+01 	 1.385e+00 	 1.287e+03 	 5.273e-01 	 2.672e+08 	 1.286e+19 	 9.290e+02 	 7.159e+38 	 4.605e+38 	 3.857e+19
1.166e+01 	 1.396e+00 	 1.286e+03 	 5.225e-01 	 2.666e+08 	 1.275e+19 	 9.210e+02 	 7.153e+38 	 4.603e+38 	 3.824e+19
1.167e+01 	 1.407e+00 	 1.284e+03 	 5.176e-01 	 2.660e+08 	 1.264e+19 	 9.131e+02 	 7.146e+38 	 4.601e+38 	 3.791e+19
1.168e+01 	 1.417e+00 	 1.283e+03 	 5.128e-01 	 2.655e+08 	 1.254e+19 	 9.052e+02 	 7.140e+38 	 4.598e+38 	 3.759e+19
1.169e+01 	 1.428e+00 	 1.282e+03 	 5.081e-01 	 2.649e+08 	 1.243e+19 	 8.974e+02 	 7.133e+38 	 4.596e+38 	 3.727e+19
1.170e+01 	 1.439e+00 	 1.280e+03 	 5.034e-01 	 2.643e+08 	 1.232e+19 	 8.897e+02 	 7.127e+38 	 4.594e+38 	 3.696e+19
1.171e+01 	 1.450e+00 	 1.279e+03 	 4.987e-01 	 2.638e+08 	 1.222e+19 	 8.821e+02 	 7.120e+38 	 4.591e+38 	 3.664e+19
1.172e+01 	 1.461e+00 	 1.278e+03 	 4.941e-01 	 2.632e+08 	 1.211e+19 	 8.745e+02 	 7.114e+38 	 4.589e+38 	 3.633e+19
1.172e+01 	 1.472e+00 	 1.276e+03 	 4.896e-01 	 2.627e+08 	 1.201e+19 	 8.670e+02 	 7.107e+38 	 4.587e+38 	 3.602e+19
1.173e+01 	 1.483e+00 	 1.275e+03 	 4.850e-01 	 2.621e+08 	 1.191e+19 	 8.596e+02 	 7.101e+38 	 4.585e+38 	 3.571e+19
1.174e+01 	 1.494e+00 	 1.273e+03 	 4.805e-01 	 2.615e+08 	 1.181e+19 	 8.522e+02 	 7.094e+38 	 4.582e+38 	 3.541e+19
1.175e+01 	 1.506e+00 	 1.272e+03 	 4.761e-01 	 2.610e+08 	 1.171e+19 	 8.449e+02 	 7.088e+38 	 4.580e+38 	 3.511e+19
1.176e+01 	 1.517e+00 	 1.271e+03 	 4.717e-01 	 2.604e+08 	 1.161e+19 	 8.377e+02 	 7.081e+38 	 4.578e+38 	 3.481e+19
1.177e+01 	 1.528e+00 	 1.269e+03 	 4.673e-01 	 2.599e+08 	 1.151e+19 	 8.305e+02 	 7.075e+38 	 4.576e+38 	 3.451e+19
1.178e+01 	 1.540e+00 	 1.268e+03 	 4.630e-01 	 2.593e+08 	 1.141e+19 	 8.234e+02 	 7.068e+38 	 4.573e+38 	 3.421e+19
1.179e+01 	 1.552e+00 	 1.267e+03 	 4.587e-01 	 2.587e+08 	 1.131e+19 	 8.163e+02 	 7.062e+38 	 4.571e+38 	 3.392e+19
1.180e+01 	 1.563e+00 	 1.265e+03 	 4.545e-01 	 2.582e+08 	 1.121e+19 	 8.094e+02 	 7.055e+38 	 4.569e+38 	 3.363e+19
1.181e+01 	 1.575e+00 	 1.264e+03 	 4.503e-01 	 2.576e+08 	 1.112e+19 	 8.024e+02 	 7.049e+38 	 4.567e+38 	 3.334e+19
1.182e+01 	 1.587e+00 	 1.263e+03 	 4.461e-01 	 2.571e+08 	 1.102e+19 	 7.956e+02 	 7.042e+38 	 4.564e+38 	 3.305e+19
1.183e+01 	 1.599e+00 	 1.261e+03 	 4.420e-01 	 2.565e+08 	 1.093e+19 	 7.888e+02 	 7.036e+38 	 4.562e+38 	 3.277e+19
1.183e+01 	 1.611e+00 	 1.260e+03 	 4.379e-01 	 2.560e+08 	 1.083e+19 	 7.820e+02 	 7.029e+38 	 4.560e+38 	 3.248e+19
