r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
1.55049502e+07 	 1.275717e+07 	 3.501428e+07 	 1.479099e-04 	 1.977240e+07 	 3.856292e+14 	 3.109014e+00 	 3.808376e+38 	 3.706258e+38 	 1.156616e+15 	 4.294427e+02 	 3.333268e-01
1.55393920e+07 	 1.281163e+07 	 3.496766e+07 	 1.466245e-04 	 1.971979e+07 	 3.815410e+14 	 3.095751e+00 	 3.807707e+38 	 3.705833e+38 	 1.144354e+15 	 4.267186e+02 	 3.333267e-01
1.55739245e+07 	 1.286630e+07 	 3.492111e+07 	 1.453503e-04 	 1.966732e+07 	 3.774959e+14 	 3.082589e+00 	 3.807040e+38 	 3.705409e+38 	 1.132222e+15 	 4.240120e+02 	 3.333266e-01
1.56085477e+07 	 1.292119e+07 	 3.487461e+07 	 1.440871e-04 	 1.961498e+07 	 3.734935e+14 	 3.069527e+00 	 3.806373e+38 	 3.704986e+38 	 1.120218e+15 	 4.213228e+02 	 3.333265e-01
1.56432610e+07 	 1.297628e+07 	 3.482818e+07 	 1.428350e-04 	 1.956278e+07 	 3.695335e+14 	 3.056565e+00 	 3.805709e+38 	 3.704564e+38 	 1.108341e+15 	 4.186509e+02 	 3.333264e-01
1.56780662e+07 	 1.303159e+07 	 3.478180e+07 	 1.415937e-04 	 1.951072e+07 	 3.656153e+14 	 3.043702e+00 	 3.805045e+38 	 3.704143e+38 	 1.096589e+15 	 4.159962e+02 	 3.333263e-01
1.57129632e+07 	 1.308711e+07 	 3.473549e+07 	 1.403632e-04 	 1.945879e+07 	 3.617385e+14 	 3.030938e+00 	 3.804384e+38 	 3.703723e+38 	 1.084962e+15 	 4.133586e+02 	 3.333263e-01
1.57479524e+07 	 1.314284e+07 	 3.468923e+07 	 1.391434e-04 	 1.940700e+07 	 3.579027e+14 	 3.018273e+00 	 3.803724e+38 	 3.703304e+38 	 1.073457e+15 	 4.107380e+02 	 3.333262e-01
1.57830345e+07 	 1.319879e+07 	 3.464304e+07 	 1.379342e-04 	 1.935535e+07 	 3.541074e+14 	 3.005706e+00 	 3.803065e+38 	 3.702885e+38 	 1.062074e+15 	 4.081342e+02 	 3.333261e-01
1.58182096e+07 	 1.325495e+07 	 3.459690e+07 	 1.367355e-04 	 1.930383e+07 	 3.503522e+14 	 2.993236e+00 	 3.802408e+38 	 3.702468e+38 	 1.050811e+15 	 4.055473e+02 	 3.333260e-01
1.58534780e+07 	 1.331132e+07 	 3.455083e+07 	 1.355472e-04 	 1.925245e+07 	 3.466366e+14 	 2.980863e+00 	 3.801752e+38 	 3.702052e+38 	 1.039667e+15 	 4.029769e+02 	 3.333259e-01
1.58888393e+07 	 1.336791e+07 	 3.450481e+07 	 1.343693e-04 	 1.920120e+07 	 3.429603e+14 	 2.968586e+00 	 3.801098e+38 	 3.701637e+38 	 1.028641e+15 	 4.004231e+02 	 3.333258e-01
1.59242934e+07 	 1.342472e+07 	 3.445885e+07 	 1.332015e-04 	 1.915009e+07 	 3.393229e+14 	 2.956406e+00 	 3.800445e+38 	 3.701223e+38 	 1.017732e+15 	 3.978857e+02 	 3.333257e-01
1.59598409e+07 	 1.348175e+07 	 3.441296e+07 	 1.320440e-04 	 1.909911e+07 	 3.357240e+14 	 2.944321e+00 	 3.799794e+38 	 3.700809e+38 	 1.006937e+15 	 3.953647e+02 	 3.333256e-01
1.59954828e+07 	 1.353899e+07 	 3.436712e+07 	 1.308965e-04 	 1.904826e+07 	 3.321631e+14 	 2.932331e+00 	 3.799144e+38 	 3.700397e+38 	 9.962573e+14 	 3.928598e+02 	 3.333255e-01
1.60312193e+07 	 1.359645e+07 	 3.432134e+07 	 1.297589e-04 	 1.899755e+07 	 3.286398e+14 	 2.920436e+00 	 3.798496e+38 	 3.699986e+38 	 9.856901e+14 	 3.903711e+02 	 3.333255e-01
1.60670509e+07 	 1.365413e+07 	 3.427562e+07 	 1.286313e-04 	 1.894697e+07 	 3.251537e+14 	 2.908635e+00 	 3.797849e+38 	 3.699575e+38 	 9.752345e+14 	 3.878984e+02 	 3.333254e-01
1.61029779e+07 	 1.371203e+07 	 3.422996e+07 	 1.275134e-04 	 1.889652e+07 	 3.217045e+14 	 2.896928e+00 	 3.797203e+38 	 3.699166e+38 	 9.648895e+14 	 3.854416e+02 	 3.333253e-01
1.61390006e+07 	 1.377016e+07 	 3.418436e+07 	 1.264053e-04 	 1.884621e+07 	 3.182918e+14 	 2.885315e+00 	 3.796559e+38 	 3.698757e+38 	 9.546537e+14 	 3.830006e+02 	 3.333252e-01
1.61751188e+07 	 1.382850e+07 	 3.413882e+07 	 1.253068e-04 	 1.879603e+07 	 3.149151e+14 	 2.873794e+00 	 3.795917e+38 	 3.698350e+38 	 9.445262e+14 	 3.805753e+02 	 3.333251e-01
1.62113322e+07 	 1.388706e+07 	 3.409333e+07 	 1.242178e-04 	 1.874598e+07 	 3.115741e+14 	 2.862366e+00 	 3.795276e+38 	 3.697943e+38 	 9.345057e+14 	 3.781656e+02 	 3.333250e-01
1.62476409e+07 	 1.394585e+07 	 3.404791e+07 	 1.231383e-04 	 1.869606e+07 	 3.082685e+14 	 2.851029e+00 	 3.794636e+38 	 3.697537e+38 	 9.245913e+14 	 3.757713e+02 	 3.333249e-01
1.62840468e+07 	 1.400487e+07 	 3.400255e+07 	 1.220682e-04 	 1.864627e+07 	 3.049978e+14 	 2.839784e+00 	 3.793998e+38 	 3.697133e+38 	 9.147816e+14 	 3.733925e+02 	 3.333248e-01
1.63205495e+07 	 1.406410e+07 	 3.395724e+07 	 1.210074e-04 	 1.859661e+07 	 3.017617e+14 	 2.828631e+00 	 3.793361e+38 	 3.696729e+38 	 9.050757e+14 	 3.710290e+02 	 3.333247e-01
1.63571496e+07 	 1.412356e+07 	 3.391199e+07 	 1.199558e-04 	 1.854709e+07 	 2.985598e+14 	 2.817568e+00 	 3.792726e+38 	 3.696326e+38 	 8.954724e+14 	 3.686807e+02 	 3.333246e-01
1.63938476e+07 	 1.418325e+07 	 3.386680e+07 	 1.189133e-04 	 1.849769e+07 	 2.953917e+14 	 2.806596e+00 	 3.792092e+38 	 3.695924e+38 	 8.859705e+14 	 3.663475e+02 	 3.333245e-01
1.64306437e+07 	 1.424316e+07 	 3.382167e+07 	 1.178799e-04 	 1.844842e+07 	 2.922571e+14 	 2.795714e+00 	 3.791460e+38 	 3.695523e+38 	 8.765691e+14 	 3.640292e+02 	 3.333243e-01
1.64675380e+07 	 1.430330e+07 	 3.377660e+07 	 1.168555e-04 	 1.839928e+07 	 2.891557e+14 	 2.784921e+00 	 3.790829e+38 	 3.695123e+38 	 8.672672e+14 	 3.617259e+02 	 3.333242e-01
1.65045300e+07 	 1.436367e+07 	 3.373158e+07 	 1.158400e-04 	 1.835027e+07 	 2.860871e+14 	 2.774217e+00 	 3.790199e+38 	 3.694724e+38 	 8.580636e+14 	 3.594374e+02 	 3.333241e-01
1.65416195e+07 	 1.442426e+07 	 3.368663e+07 	 1.148333e-04 	 1.830139e+07 	 2.830510e+14 	 2.763602e+00 	 3.789571e+38 	 3.694325e+38 	 8.489574e+14 	 3.571636e+02 	 3.333240e-01
1.65788088e+07 	 1.448509e+07 	 3.364173e+07 	 1.138354e-04 	 1.825264e+07 	 2.800469e+14 	 2.753075e+00 	 3.788945e+38 	 3.693928e+38 	 8.399474e+14 	 3.549044e+02 	 3.333239e-01
1.66160973e+07 	 1.454615e+07 	 3.359689e+07 	 1.128461e-04 	 1.820402e+07 	 2.770746e+14 	 2.742636e+00 	 3.788319e+38 	 3.693532e+38 	 8.310328e+14 	 3.526598e+02 	 3.333238e-01
1.66534855e+07 	 1.460743e+07 	 3.355211e+07 	 1.118654e-04 	 1.815552e+07 	 2.741338e+14 	 2.732284e+00 	 3.787696e+38 	 3.693136e+38 	 8.222125e+14 	 3.504295e+02 	 3.333237e-01
1.66909742e+07 	 1.466895e+07 	 3.350739e+07 	 1.108933e-04 	 1.810716e+07 	 2.712241e+14 	 2.722020e+00 	 3.787073e+38 	 3.692742e+38 	 8.134854e+14 	 3.482136e+02 	 3.333236e-01
1.67285636e+07 	 1.473069e+07 	 3.346272e+07 	 1.099296e-04 	 1.805891e+07 	 2.683451e+14 	 2.711843e+00 	 3.786452e+38 	 3.692348e+38 	 8.048506e+14 	 3.460120e+02 	 3.333234e-01
1.67662537e+07 	 1.479267e+07 	 3.341811e+07 	 1.089743e-04 	 1.801080e+07 	 2.654965e+14 	 2.701752e+00 	 3.785833e+38 	 3.691956e+38 	 7.963071e+14 	 3.438245e+02 	 3.333233e-01
1.68040443e+07 	 1.485489e+07 	 3.337356e+07 	 1.080272e-04 	 1.796281e+07 	 2.626782e+14 	 2.691746e+00 	 3.785214e+38 	 3.691564e+38 	 7.878540e+14 	 3.416510e+02 	 3.333232e-01
1.68419351e+07 	 1.491734e+07 	 3.332907e+07 	 1.070884e-04 	 1.791495e+07 	 2.598896e+14 	 2.681827e+00 	 3.784598e+38 	 3.691173e+38 	 7.794904e+14 	 3.394915e+02 	 3.333231e-01
1.68799274e+07 	 1.498002e+07 	 3.328464e+07 	 1.061578e-04 	 1.786721e+07 	 2.571305e+14 	 2.671992e+00 	 3.783982e+38 	 3.690783e+38 	 7.712152e+14 	 3.373459e+02 	 3.333230e-01
1.69180218e+07 	 1.504294e+07 	 3.324026e+07 	 1.052353e-04 	 1.781960e+07 	 2.544007e+14 	 2.662242e+00 	 3.783368e+38 	 3.690394e+38 	 7.630276e+14 	 3.352140e+02 	 3.333228e-01
1.69562185e+07 	 1.510609e+07 	 3.319594e+07 	 1.043207e-04 	 1.777211e+07 	 2.516997e+14 	 2.652577e+00 	 3.782756e+38 	 3.690006e+38 	 7.549266e+14 	 3.330959e+02 	 3.333227e-01
1.69945182e+07 	 1.516949e+07 	 3.315168e+07 	 1.034141e-04 	 1.772475e+07 	 2.490273e+14 	 2.642995e+00 	 3.782144e+38 	 3.689619e+38 	 7.469113e+14 	 3.309914e+02 	 3.333226e-01
1.70329212e+07 	 1.523311e+07 	 3.310748e+07 	 1.025154e-04 	 1.767752e+07 	 2.463831e+14 	 2.633498e+00 	 3.781534e+38 	 3.689232e+38 	 7.389808e+14 	 3.289004e+02 	 3.333224e-01
1.70714276e+07 	 1.529698e+07 	 3.306333e+07 	 1.016245e-04 	 1.763040e+07 	 2.437669e+14 	 2.624084e+00 	 3.780926e+38 	 3.688847e+38 	 7.311341e+14 	 3.268228e+02 	 3.333223e-01
1.71100372e+07 	 1.536109e+07 	 3.301924e+07 	 1.007414e-04 	 1.758341e+07 	 2.411784e+14 	 2.614753e+00 	 3.780319e+38 	 3.688462e+38 	 7.233705e+14 	 3.247586e+02 	 3.333222e-01
1.71487499e+07 	 1.542543e+07 	 3.297521e+07 	 9.986591e-05 	 1.753655e+07 	 2.386173e+14 	 2.605504e+00 	 3.779713e+38 	 3.688079e+38 	 7.156891e+14 	 3.227076e+02 	 3.333220e-01
1.71875661e+07 	 1.549002e+07 	 3.293123e+07 	 9.899804e-05 	 1.748981e+07 	 2.360833e+14 	 2.596338e+00 	 3.779109e+38 	 3.687696e+38 	 7.080890e+14 	 3.206698e+02 	 3.333219e-01
1.72264873e+07 	 1.555485e+07 	 3.288731e+07 	 9.813771e-05 	 1.744319e+07 	 2.335762e+14 	 2.587253e+00 	 3.778506e+38 	 3.687314e+38 	 7.005693e+14 	 3.186450e+02 	 3.333218e-01
1.72655133e+07 	 1.561992e+07 	 3.284345e+07 	 9.728486e-05 	 1.739669e+07 	 2.310955e+14 	 2.578250e+00 	 3.777904e+38 	 3.686933e+38 	 6.931292e+14 	 3.166333e+02 	 3.333216e-01
1.73046450e+07 	 1.568523e+07 	 3.279964e+07 	 9.643942e-05 	 1.735031e+07 	 2.286411e+14 	 2.569328e+00 	 3.777304e+38 	 3.686553e+38 	 6.857678e+14 	 3.146345e+02 	 3.333215e-01
1.73438826e+07 	 1.575079e+07 	 3.275590e+07 	 9.560133e-05 	 1.730406e+07 	 2.262127e+14 	 2.560488e+00 	 3.776705e+38 	 3.686174e+38 	 6.784843e+14 	 3.126486e+02 	 3.333214e-01
1.73832264e+07 	 1.581659e+07 	 3.271220e+07 	 9.477052e-05 	 1.725793e+07 	 2.238100e+14 	 2.551727e+00 	 3.776108e+38 	 3.685796e+38 	 6.712778e+14 	 3.106753e+02 	 3.333212e-01
1.74226763e+07 	 1.588263e+07 	 3.266857e+07 	 9.394693e-05 	 1.721192e+07 	 2.214327e+14 	 2.543047e+00 	 3.775512e+38 	 3.685418e+38 	 6.641477e+14 	 3.087148e+02 	 3.333211e-01
1.74622320e+07 	 1.594892e+07 	 3.262499e+07 	 9.313050e-05 	 1.716603e+07 	 2.190806e+14 	 2.534447e+00 	 3.774917e+38 	 3.685042e+38 	 6.570930e+14 	 3.067668e+02 	 3.333209e-01
1.75018936e+07 	 1.601546e+07 	 3.258147e+07 	 9.232116e-05 	 1.712026e+07 	 2.167534e+14 	 2.525926e+00 	 3.774324e+38 	 3.684666e+38 	 6.501131e+14 	 3.048314e+02 	 3.333208e-01
1.75416631e+07 	 1.608224e+07 	 3.253800e+07 	 9.151886e-05 	 1.707461e+07 	 2.144508e+14 	 2.517484e+00 	 3.773732e+38 	 3.684292e+38 	 6.432070e+14 	 3.029083e+02 	 3.333206e-01
1.75815401e+07 	 1.614927e+07 	 3.249459e+07 	 9.072352e-05 	 1.702908e+07 	 2.121726e+14 	 2.509122e+00 	 3.773141e+38 	 3.683918e+38 	 6.363740e+14 	 3.009976e+02 	 3.333205e-01
1.76215253e+07 	 1.621655e+07 	 3.245124e+07 	 8.993511e-05 	 1.698368e+07 	 2.099185e+14 	 2.500837e+00 	 3.772552e+38 	 3.683545e+38 	 6.296134e+14 	 2.990992e+02 	 3.333203e-01
1.76616193e+07 	 1.628408e+07 	 3.240794e+07 	 8.915354e-05 	 1.693839e+07 	 2.076882e+14 	 2.492632e+00 	 3.771964e+38 	 3.683173e+38 	 6.229243e+14 	 2.972130e+02 	 3.333202e-01
1.77018223e+07 	 1.635186e+07 	 3.236470e+07 	 8.837876e-05 	 1.689322e+07 	 2.054816e+14 	 2.484504e+00 	 3.771377e+38 	 3.682801e+38 	 6.163060e+14 	 2.953388e+02 	 3.333200e-01
1.77421344e+07 	 1.641989e+07 	 3.232152e+07 	 8.761072e-05 	 1.684816e+07 	 2.032983e+14 	 2.476453e+00 	 3.770791e+38 	 3.682431e+38 	 6.097577e+14 	 2.934767e+02 	 3.333198e-01
1.77825551e+07 	 1.648817e+07 	 3.227839e+07 	 8.684935e-05 	 1.680323e+07 	 2.011382e+14 	 2.468480e+00 	 3.770207e+38 	 3.682062e+38 	 6.032788e+14 	 2.916266e+02 	 3.333197e-01
1.78230841e+07 	 1.655670e+07 	 3.223532e+07 	 8.609460e-05 	 1.675842e+07 	 1.990009e+14 	 2.460584e+00 	 3.769625e+38 	 3.681693e+38 	 5.968686e+14 	 2.897882e+02 	 3.333195e-01
1.78637241e+07 	 1.662549e+07 	 3.219230e+07 	 8.534641e-05 	 1.671372e+07 	 1.968863e+14 	 2.452764e+00 	 3.769043e+38 	 3.681325e+38 	 5.905262e+14 	 2.879617e+02 	 3.333193e-01
1.79044743e+07 	 1.669453e+07 	 3.214934e+07 	 8.460472e-05 	 1.666914e+07 	 1.947941e+14 	 2.445020e+00 	 3.768463e+38 	 3.680958e+38 	 5.842510e+14 	 2.861469e+02 	 3.333192e-01
1.79453355e+07 	 1.676382e+07 	 3.210643e+07 	 8.386947e-05 	 1.662468e+07 	 1.927240e+14 	 2.437353e+00 	 3.767885e+38 	 3.680592e+38 	 5.780422e+14 	 2.843438e+02 	 3.333190e-01
1.79863083e+07 	 1.683337e+07 	 3.206358e+07 	 8.314062e-05 	 1.658033e+07 	 1.906758e+14 	 2.429762e+00 	 3.767307e+38 	 3.680227e+38 	 5.718992e+14 	 2.825522e+02 	 3.333188e-01
1.80273930e+07 	 1.690317e+07 	 3.202079e+07 	 8.241810e-05 	 1.653610e+07 	 1.886493e+14 	 2.422246e+00 	 3.766731e+38 	 3.679863e+38 	 5.658212e+14 	 2.807721e+02 	 3.333187e-01
1.80685897e+07 	 1.697323e+07 	 3.197805e+07 	 8.170185e-05 	 1.649199e+07 	 1.866443e+14 	 2.414805e+00 	 3.766156e+38 	 3.679499e+38 	 5.598075e+14 	 2.790035e+02 	 3.333185e-01
1.81098981e+07 	 1.704355e+07 	 3.193537e+07 	 8.099184e-05 	 1.644799e+07 	 1.846605e+14 	 2.407439e+00 	 3.765583e+38 	 3.679137e+38 	 5.538576e+14 	 2.772462e+02 	 3.333183e-01
1.81513178e+07 	 1.711413e+07 	 3.189274e+07 	 8.028799e-05 	 1.640411e+07 	 1.826977e+14 	 2.400147e+00 	 3.765011e+38 	 3.678775e+38 	 5.479707e+14 	 2.755001e+02 	 3.333181e-01
1.81928508e+07 	 1.718497e+07 	 3.185017e+07 	 7.959026e-05 	 1.636035e+07 	 1.807558e+14 	 2.392929e+00 	 3.764440e+38 	 3.678414e+38 	 5.421462e+14 	 2.737652e+02 	 3.333179e-01
1.82344971e+07 	 1.725606e+07 	 3.180765e+07 	 7.889859e-05 	 1.631670e+07 	 1.788344e+14 	 2.385786e+00 	 3.763870e+38 	 3.678054e+38 	 5.363834e+14 	 2.720415e+02 	 3.333178e-01
1.82762573e+07 	 1.732742e+07 	 3.176519e+07 	 7.821293e-05 	 1.627316e+07 	 1.769333e+14 	 2.378716e+00 	 3.763302e+38 	 3.677695e+38 	 5.306816e+14 	 2.703288e+02 	 3.333176e-01
1.83181321e+07 	 1.739903e+07 	 3.172278e+07 	 7.753324e-05 	 1.622974e+07 	 1.750524e+14 	 2.371720e+00 	 3.762735e+38 	 3.677336e+38 	 5.250401e+14 	 2.686271e+02 	 3.333174e-01
1.83601217e+07 	 1.747091e+07 	 3.168043e+07 	 7.685945e-05 	 1.618644e+07 	 1.731914e+14 	 2.364797e+00 	 3.762169e+38 	 3.676979e+38 	 5.194585e+14 	 2.669363e+02 	 3.333172e-01
1.84022264e+07 	 1.754305e+07 	 3.163813e+07 	 7.619151e-05 	 1.614324e+07 	 1.713501e+14 	 2.357947e+00 	 3.761605e+38 	 3.676622e+38 	 5.139359e+14 	 2.652564e+02 	 3.333170e-01
1.84444459e+07 	 1.761545e+07 	 3.159589e+07 	 7.552938e-05 	 1.610016e+07 	 1.695283e+14 	 2.351169e+00 	 3.761042e+38 	 3.676266e+38 	 5.084719e+14 	 2.635872e+02 	 3.333168e-01
1.84867798e+07 	 1.768812e+07 	 3.155370e+07 	 7.487300e-05 	 1.605720e+07 	 1.677259e+14 	 2.344464e+00 	 3.760480e+38 	 3.675911e+38 	 5.030657e+14 	 2.619287e+02 	 3.333166e-01
1.85292294e+07 	 1.776105e+07 	 3.151157e+07 	 7.422233e-05 	 1.601435e+07 	 1.659425e+14 	 2.337830e+00 	 3.759920e+38 	 3.675557e+38 	 4.977169e+14 	 2.602808e+02 	 3.333164e-01
1.85717957e+07 	 1.783425e+07 	 3.146949e+07 	 7.357731e-05 	 1.597161e+07 	 1.641780e+14 	 2.331269e+00 	 3.759361e+38 	 3.675204e+38 	 4.924247e+14 	 2.586435e+02 	 3.333162e-01
1.86144789e+07 	 1.790771e+07 	 3.142747e+07 	 7.293790e-05 	 1.592898e+07 	 1.624322e+14 	 2.324778e+00 	 3.758803e+38 	 3.674851e+38 	 4.871886e+14 	 2.570167e+02 	 3.333160e-01
1.86572795e+07 	 1.798144e+07 	 3.138550e+07 	 7.230404e-05 	 1.588646e+07 	 1.607049e+14 	 2.318360e+00 	 3.758246e+38 	 3.674500e+38 	 4.820080e+14 	 2.554003e+02 	 3.333158e-01
1.87001981e+07 	 1.805544e+07 	 3.134359e+07 	 7.167570e-05 	 1.584406e+07 	 1.589960e+14 	 2.312012e+00 	 3.757691e+38 	 3.674149e+38 	 4.768823e+14 	 2.537943e+02 	 3.333156e-01
1.87432347e+07 	 1.812970e+07 	 3.130173e+07 	 7.105281e-05 	 1.580177e+07 	 1.573051e+14 	 2.305735e+00 	 3.757136e+38 	 3.673799e+38 	 4.718108e+14 	 2.521986e+02 	 3.333154e-01
1.87863891e+07 	 1.820424e+07 	 3.125992e+07 	 7.043533e-05 	 1.575959e+07 	 1.556321e+14 	 2.299528e+00 	 3.756584e+38 	 3.673450e+38 	 4.667931e+14 	 2.506131e+02 	 3.333152e-01
1.88296610e+07 	 1.827904e+07 	 3.121817e+07 	 6.982323e-05 	 1.571752e+07 	 1.539769e+14 	 2.293392e+00 	 3.756032e+38 	 3.673101e+38 	 4.618286e+14 	 2.490378e+02 	 3.333150e-01
1.88730523e+07 	 1.835412e+07 	 3.117647e+07 	 6.921644e-05 	 1.567556e+07 	 1.523392e+14 	 2.287325e+00 	 3.755482e+38 	 3.672754e+38 	 4.569168e+14 	 2.474725e+02 	 3.333147e-01
1.89165629e+07 	 1.842947e+07 	 3.113483e+07 	 6.861492e-05 	 1.563371e+07 	 1.507189e+14 	 2.281328e+00 	 3.754933e+38 	 3.672407e+38 	 4.520569e+14 	 2.459173e+02 	 3.333145e-01
1.89601935e+07 	 1.850509e+07 	 3.109324e+07 	 6.801864e-05 	 1.559197e+07 	 1.491158e+14 	 2.275401e+00 	 3.754385e+38 	 3.672061e+38 	 4.472486e+14 	 2.443720e+02 	 3.333143e-01
1.90039449e+07 	 1.858098e+07 	 3.105170e+07 	 6.742753e-05 	 1.555034e+07 	 1.475296e+14 	 2.269543e+00 	 3.753838e+38 	 3.671716e+38 	 4.424913e+14 	 2.428366e+02 	 3.333141e-01
1.90478174e+07 	 1.865715e+07 	 3.101022e+07 	 6.684156e-05 	 1.550882e+07 	 1.459602e+14 	 2.263754e+00 	 3.753293e+38 	 3.671372e+38 	 4.377843e+14 	 2.413111e+02 	 3.333138e-01
1.90918111e+07 	 1.873359e+07 	 3.096879e+07 	 6.626068e-05 	 1.546741e+07 	 1.444075e+14 	 2.258034e+00 	 3.752749e+38 	 3.671029e+38 	 4.331273e+14 	 2.397953e+02 	 3.333136e-01
1.91359258e+07 	 1.881030e+07 	 3.092742e+07 	 6.568486e-05 	 1.542611e+07 	 1.428713e+14 	 2.252382e+00 	 3.752206e+38 	 3.670686e+38 	 4.285196e+14 	 2.382893e+02 	 3.333134e-01
1.91801611e+07 	 1.888729e+07 	 3.088610e+07 	 6.511403e-05 	 1.538492e+07 	 1.413513e+14 	 2.246798e+00 	 3.751664e+38 	 3.670344e+38 	 4.239607e+14 	 2.367929e+02 	 3.333131e-01
1.92245186e+07 	 1.896456e+07 	 3.084483e+07 	 6.454817e-05 	 1.534384e+07 	 1.398475e+14 	 2.241283e+00 	 3.751124e+38 	 3.670003e+38 	 4.194503e+14 	 2.353060e+02 	 3.333129e-01
1.92689990e+07 	 1.904211e+07 	 3.080362e+07 	 6.398722e-05 	 1.530286e+07 	 1.383596e+14 	 2.235835e+00 	 3.750585e+38 	 3.669663e+38 	 4.149876e+14 	 2.338287e+02 	 3.333126e-01
1.93136026e+07 	 1.911993e+07 	 3.076246e+07 	 6.343115e-05 	 1.526199e+07 	 1.368874e+14 	 2.230455e+00 	 3.750047e+38 	 3.669324e+38 	 4.105722e+14 	 2.323608e+02 	 3.333124e-01
1.93583301e+07 	 1.919804e+07 	 3.072136e+07 	 6.287991e-05 	 1.522123e+07 	 1.354309e+14 	 2.225142e+00 	 3.749510e+38 	 3.668985e+38 	 4.062037e+14 	 2.309024e+02 	 3.333122e-01
1.94031819e+07 	 1.927642e+07 	 3.068030e+07 	 6.233346e-05 	 1.518058e+07 	 1.339898e+14 	 2.219896e+00 	 3.748975e+38 	 3.668647e+38 	 4.018814e+14 	 2.294532e+02 	 3.333119e-01
1.94481581e+07 	 1.935508e+07 	 3.063930e+07 	 6.179176e-05 	 1.514004e+07 	 1.325640e+14 	 2.214718e+00 	 3.748441e+38 	 3.668310e+38 	 3.976050e+14 	 2.280134e+02 	 3.333117e-01
1.94932585e+07 	 1.943402e+07 	 3.059836e+07 	 6.125477e-05 	 1.509960e+07 	 1.311533e+14 	 2.209606e+00 	 3.747908e+38 	 3.667974e+38 	 3.933739e+14 	 2.265828e+02 	 3.333114e-01
1.95384827e+07 	 1.951325e+07 	 3.055747e+07 	 6.072244e-05 	 1.505926e+07 	 1.297576e+14 	 2.204560e+00 	 3.747376e+38 	 3.667639e+38 	 3.891877e+14 	 2.251613e+02 	 3.333111e-01
1.95838331e+07 	 1.959276e+07 	 3.051663e+07 	 6.019475e-05 	 1.501904e+07 	 1.283767e+14 	 2.199581e+00 	 3.746846e+38 	 3.667304e+38 	 3.850459e+14 	 2.237489e+02 	 3.333109e-01
1.96293089e+07 	 1.967256e+07 	 3.047584e+07 	 5.967163e-05 	 1.497892e+07 	 1.270104e+14 	 2.194667e+00 	 3.746316e+38 	 3.666971e+38 	 3.809480e+14 	 2.223455e+02 	 3.333106e-01
1.96749114e+07 	 1.975263e+07 	 3.043511e+07 	 5.915306e-05 	 1.493890e+07 	 1.256586e+14 	 2.189820e+00 	 3.745788e+38 	 3.666638e+38 	 3.768936e+14 	 2.209512e+02 	 3.333103e-01
1.97206414e+07 	 1.983300e+07 	 3.039442e+07 	 5.863900e-05 	 1.489899e+07 	 1.243211e+14 	 2.185038e+00 	 3.745262e+38 	 3.666306e+38 	 3.728821e+14 	 2.195657e+02 	 3.333101e-01
1.97664993e+07 	 1.991364e+07 	 3.035380e+07 	 5.812941e-05 	 1.485919e+07 	 1.229979e+14 	 2.180322e+00 	 3.744736e+38 	 3.665974e+38 	 3.689132e+14 	 2.181891e+02 	 3.333098e-01
1.98124854e+07 	 1.999457e+07 	 3.031322e+07 	 5.762425e-05 	 1.481949e+07 	 1.216886e+14 	 2.175671e+00 	 3.744211e+38 	 3.665644e+38 	 3.649864e+14 	 2.168214e+02 	 3.333095e-01
1.98585996e+07 	 2.007579e+07 	 3.027270e+07 	 5.712347e-05 	 1.477989e+07 	 1.203932e+14 	 2.171085e+00 	 3.743688e+38 	 3.665314e+38 	 3.611012e+14 	 2.154624e+02 	 3.333092e-01
1.99048415e+07 	 2.015730e+07 	 3.023223e+07 	 5.662705e-05 	 1.474040e+07 	 1.191116e+14 	 2.166563e+00 	 3.743166e+38 	 3.664985e+38 	 3.572572e+14 	 2.141121e+02 	 3.333089e-01
1.99512104e+07 	 2.023910e+07 	 3.019181e+07 	 5.613494e-05 	 1.470102e+07 	 1.178436e+14 	 2.162107e+00 	 3.742645e+38 	 3.664657e+38 	 3.534541e+14 	 2.127703e+02 	 3.333087e-01
1.99977086e+07 	 2.032119e+07 	 3.015145e+07 	 5.564711e-05 	 1.466173e+07 	 1.165891e+14 	 2.157714e+00 	 3.742126e+38 	 3.664329e+38 	 3.496913e+14 	 2.114372e+02 	 3.333084e-01
2.00443380e+07 	 2.040357e+07 	 3.011113e+07 	 5.516351e-05 	 1.462256e+07 	 1.153478e+14 	 2.153386e+00 	 3.741607e+38 	 3.664002e+38 	 3.459684e+14 	 2.101126e+02 	 3.333081e-01
2.00910977e+07 	 2.048624e+07 	 3.007087e+07 	 5.468412e-05 	 1.458348e+07 	 1.141197e+14 	 2.149122e+00 	 3.741090e+38 	 3.663677e+38 	 3.422849e+14 	 2.087965e+02 	 3.333078e-01
2.01379881e+07 	 2.056920e+07 	 3.003066e+07 	 5.420890e-05 	 1.454451e+07 	 1.129046e+14 	 2.144922e+00 	 3.740574e+38 	 3.663352e+38 	 3.386406e+14 	 2.074888e+02 	 3.333075e-01
