r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
4.12684115e+06 	 7.693584e+06 	 5.307539e+07 	 1.138897e-03 	 4.543133e+07 	 1.074680e+16 	 7.043595e+00 	 4.226290e+38 	 3.800513e+38 	 3.223559e+16 	 8.251669e+02 	 3.333313e-01
4.13576195e+06 	 7.737696e+06 	 5.299583e+07 	 1.127388e-03 	 4.529524e+07 	 1.061861e+16 	 6.995035e+00 	 4.224452e+38 	 3.799777e+38 	 3.185107e+16 	 8.188519e+02 	 3.333312e-01
4.14470848e+06 	 7.782038e+06 	 5.291639e+07 	 1.115996e-03 	 4.515954e+07 	 1.049192e+16 	 6.946858e+00 	 4.222617e+38 	 3.799044e+38 	 3.147109e+16 	 8.125859e+02 	 3.333312e-01
4.15368104e+06 	 7.826611e+06 	 5.283705e+07 	 1.104718e-03 	 4.502423e+07 	 1.036674e+16 	 6.899061e+00 	 4.220787e+38 	 3.798312e+38 	 3.109560e+16 	 8.063686e+02 	 3.333312e-01
4.16267983e+06 	 7.871415e+06 	 5.275783e+07 	 1.093555e-03 	 4.488931e+07 	 1.024304e+16 	 6.851642e+00 	 4.218962e+38 	 3.797582e+38 	 3.072454e+16 	 8.001996e+02 	 3.333311e-01
4.17170493e+06 	 7.916451e+06 	 5.267871e+07 	 1.082504e-03 	 4.475478e+07 	 1.012079e+16 	 6.804598e+00 	 4.217141e+38 	 3.796854e+38 	 3.035787e+16 	 7.940786e+02 	 3.333311e-01
4.18075651e+06 	 7.961720e+06 	 5.259971e+07 	 1.071565e-03 	 4.462064e+07 	 9.999993e+15 	 6.757926e+00 	 4.215325e+38 	 3.796128e+38 	 2.999553e+16 	 7.880052e+02 	 3.333311e-01
4.18983464e+06 	 8.007223e+06 	 5.252081e+07 	 1.060737e-03 	 4.448688e+07 	 9.880621e+15 	 6.711623e+00 	 4.213512e+38 	 3.795404e+38 	 2.963747e+16 	 7.819790e+02 	 3.333310e-01
4.19893931e+06 	 8.052961e+06 	 5.244202e+07 	 1.050018e-03 	 4.435351e+07 	 9.762660e+15 	 6.665686e+00 	 4.211705e+38 	 3.794682e+38 	 2.928365e+16 	 7.759996e+02 	 3.333310e-01
4.20807042e+06 	 8.098937e+06 	 5.236334e+07 	 1.039407e-03 	 4.422052e+07 	 9.646095e+15 	 6.620113e+00 	 4.209902e+38 	 3.793962e+38 	 2.893401e+16 	 7.700666e+02 	 3.333310e-01
4.21722793e+06 	 8.145151e+06 	 5.228477e+07 	 1.028903e-03 	 4.408792e+07 	 9.530908e+15 	 6.574899e+00 	 4.208103e+38 	 3.793244e+38 	 2.858851e+16 	 7.641797e+02 	 3.333309e-01
4.22641240e+06 	 8.191604e+06 	 5.220631e+07 	 1.018506e-03 	 4.395569e+07 	 9.417084e+15 	 6.530043e+00 	 4.206309e+38 	 3.792528e+38 	 2.824709e+16 	 7.583386e+02 	 3.333309e-01
4.23562375e+06 	 8.238296e+06 	 5.212796e+07 	 1.008214e-03 	 4.382385e+07 	 9.304606e+15 	 6.485543e+00 	 4.204519e+38 	 3.791813e+38 	 2.790971e+16 	 7.525428e+02 	 3.333309e-01
4.24486216e+06 	 8.285229e+06 	 5.204972e+07 	 9.980256e-04 	 4.369239e+07 	 9.193458e+15 	 6.441396e+00 	 4.202733e+38 	 3.791101e+38 	 2.757632e+16 	 7.467921e+02 	 3.333308e-01
4.25412774e+06 	 8.332403e+06 	 5.197158e+07 	 9.879403e-04 	 4.356131e+07 	 9.083625e+15 	 6.397598e+00 	 4.200952e+38 	 3.790390e+38 	 2.724687e+16 	 7.410860e+02 	 3.333308e-01
4.26342050e+06 	 8.379821e+06 	 5.189355e+07 	 9.779569e-04 	 4.343061e+07 	 8.975091e+15 	 6.354148e+00 	 4.199175e+38 	 3.789681e+38 	 2.692132e+16 	 7.354242e+02 	 3.333307e-01
4.27274037e+06 	 8.427483e+06 	 5.181563e+07 	 9.680744e-04 	 4.330028e+07 	 8.867842e+15 	 6.311042e+00 	 4.197402e+38 	 3.788974e+38 	 2.659963e+16 	 7.298064e+02 	 3.333307e-01
4.28208729e+06 	 8.475391e+06 	 5.173782e+07 	 9.582917e-04 	 4.317033e+07 	 8.761863e+15 	 6.268277e+00 	 4.195634e+38 	 3.788270e+38 	 2.628174e+16 	 7.242322e+02 	 3.333307e-01
4.29146175e+06 	 8.523545e+06 	 5.166012e+07 	 9.486080e-04 	 4.304075e+07 	 8.657138e+15 	 6.225852e+00 	 4.193870e+38 	 3.787566e+38 	 2.596762e+16 	 7.187012e+02 	 3.333306e-01
4.30086370e+06 	 8.571947e+06 	 5.158252e+07 	 9.390220e-04 	 4.291155e+07 	 8.553654e+15 	 6.183763e+00 	 4.192111e+38 	 3.786865e+38 	 2.565721e+16 	 7.132132e+02 	 3.333306e-01
4.31029335e+06 	 8.620596e+06 	 5.150503e+07 	 9.295330e-04 	 4.278272e+07 	 8.451394e+15 	 6.142009e+00 	 4.190355e+38 	 3.786166e+38 	 2.535048e+16 	 7.077677e+02 	 3.333306e-01
4.31975084e+06 	 8.669495e+06 	 5.142765e+07 	 9.201398e-04 	 4.265427e+07 	 8.350345e+15 	 6.100588e+00 	 4.188604e+38 	 3.785468e+38 	 2.504738e+16 	 7.023646e+02 	 3.333305e-01
4.32923618e+06 	 8.718645e+06 	 5.135038e+07 	 9.108415e-04 	 4.252618e+07 	 8.250492e+15 	 6.059495e+00 	 4.186858e+38 	 3.784773e+38 	 2.474787e+16 	 6.970034e+02 	 3.333305e-01
4.33874931e+06 	 8.768046e+06 	 5.127321e+07 	 9.016372e-04 	 4.239847e+07 	 8.151823e+15 	 6.018729e+00 	 4.185115e+38 	 3.784079e+38 	 2.445191e+16 	 6.916837e+02 	 3.333304e-01
4.34829008e+06 	 8.817702e+06 	 5.119615e+07 	 8.925259e-04 	 4.227112e+07 	 8.054323e+15 	 5.978287e+00 	 4.183377e+38 	 3.783387e+38 	 2.415946e+16 	 6.864053e+02 	 3.333304e-01
4.35785896e+06 	 8.867612e+06 	 5.111920e+07 	 8.835067e-04 	 4.214414e+07 	 7.957979e+15 	 5.938166e+00 	 4.181643e+38 	 3.782697e+38 	 2.387047e+16 	 6.811679e+02 	 3.333303e-01
4.36745601e+06 	 8.917777e+06 	 5.104236e+07 	 8.745787e-04 	 4.201753e+07 	 7.862776e+15 	 5.898365e+00 	 4.179914e+38 	 3.782009e+38 	 2.358491e+16 	 6.759710e+02 	 3.333303e-01
4.37708138e+06 	 8.968198e+06 	 5.096562e+07 	 8.657408e-04 	 4.189129e+07 	 7.768701e+15 	 5.858881e+00 	 4.178189e+38 	 3.781322e+38 	 2.330273e+16 	 6.708145e+02 	 3.333303e-01
4.38673524e+06 	 9.018876e+06 	 5.088899e+07 	 8.569923e-04 	 4.176541e+07 	 7.675742e+15 	 5.819712e+00 	 4.176467e+38 	 3.780637e+38 	 2.302390e+16 	 6.656980e+02 	 3.333302e-01
4.39641766e+06 	 9.069812e+06 	 5.081246e+07 	 8.483322e-04 	 4.163989e+07 	 7.583883e+15 	 5.780856e+00 	 4.174750e+38 	 3.779955e+38 	 2.274836e+16 	 6.606212e+02 	 3.333302e-01
4.40612859e+06 	 9.121009e+06 	 5.073604e+07 	 8.397595e-04 	 4.151474e+07 	 7.493114e+15 	 5.742310e+00 	 4.173038e+38 	 3.779274e+38 	 2.247610e+16 	 6.555837e+02 	 3.333301e-01
4.41586793e+06 	 9.172467e+06 	 5.065973e+07 	 8.312735e-04 	 4.138995e+07 	 7.403422e+15 	 5.704071e+00 	 4.171329e+38 	 3.778595e+38 	 2.220707e+16 	 6.505852e+02 	 3.333301e-01
4.42563578e+06 	 9.224188e+06 	 5.058353e+07 	 8.228733e-04 	 4.126552e+07 	 7.314794e+15 	 5.666136e+00 	 4.169625e+38 	 3.777917e+38 	 2.194122e+16 	 6.456255e+02 	 3.333300e-01
4.43543258e+06 	 9.276171e+06 	 5.050743e+07 	 8.145579e-04 	 4.114145e+07 	 7.227217e+15 	 5.628505e+00 	 4.167925e+38 	 3.777242e+38 	 2.167853e+16 	 6.407042e+02 	 3.333300e-01
4.44525832e+06 	 9.328419e+06 	 5.043143e+07 	 8.063266e-04 	 4.101774e+07 	 7.140679e+15 	 5.591175e+00 	 4.166229e+38 	 3.776568e+38 	 2.141896e+16 	 6.358211e+02 	 3.333299e-01
4.45511321e+06 	 9.380933e+06 	 5.035555e+07 	 7.981785e-04 	 4.089439e+07 	 7.055168e+15 	 5.554144e+00 	 4.164537e+38 	 3.775896e+38 	 2.116247e+16 	 6.309758e+02 	 3.333299e-01
4.46499735e+06 	 9.433712e+06 	 5.027976e+07 	 7.901127e-04 	 4.077139e+07 	 6.970670e+15 	 5.517410e+00 	 4.162850e+38 	 3.775226e+38 	 2.090901e+16 	 6.261681e+02 	 3.333298e-01
4.47491076e+06 	 9.486759e+06 	 5.020409e+07 	 7.821284e-04 	 4.064875e+07 	 6.887176e+15 	 5.480970e+00 	 4.161166e+38 	 3.774558e+38 	 2.065857e+16 	 6.213976e+02 	 3.333298e-01
4.48485334e+06 	 9.540075e+06 	 5.012852e+07 	 7.742248e-04 	 4.052647e+07 	 6.804672e+15 	 5.444822e+00 	 4.159487e+38 	 3.773891e+38 	 2.041110e+16 	 6.166641e+02 	 3.333297e-01
4.49482494e+06 	 9.593664e+06 	 5.005305e+07 	 7.664010e-04 	 4.040454e+07 	 6.723149e+15 	 5.408962e+00 	 4.157812e+38 	 3.773226e+38 	 2.016657e+16 	 6.119672e+02 	 3.333297e-01
4.50482628e+06 	 9.647523e+06 	 4.997769e+07 	 7.586563e-04 	 4.028297e+07 	 6.642593e+15 	 5.373391e+00 	 4.156141e+38 	 3.772563e+38 	 1.992494e+16 	 6.073067e+02 	 3.333296e-01
4.51485718e+06 	 9.701655e+06 	 4.990244e+07 	 7.509899e-04 	 4.016175e+07 	 6.562994e+15 	 5.338106e+00 	 4.154474e+38 	 3.771902e+38 	 1.968618e+16 	 6.026823e+02 	 3.333296e-01
4.52491789e+06 	 9.756060e+06 	 4.982729e+07 	 7.434010e-04 	 4.004088e+07 	 6.484340e+15 	 5.303104e+00 	 4.152811e+38 	 3.771243e+38 	 1.945025e+16 	 5.980937e+02 	 3.333295e-01
4.53500856e+06 	 9.810740e+06 	 4.975224e+07 	 7.358887e-04 	 3.992035e+07 	 6.406620e+15 	 5.268384e+00 	 4.151152e+38 	 3.770585e+38 	 1.921713e+16 	 5.935407e+02 	 3.333295e-01
4.54512923e+06 	 9.865695e+06 	 4.967730e+07 	 7.284524e-04 	 3.980018e+07 	 6.329822e+15 	 5.233943e+00 	 4.149498e+38 	 3.769929e+38 	 1.898677e+16 	 5.890229e+02 	 3.333294e-01
4.55527987e+06 	 9.920928e+06 	 4.960246e+07 	 7.210912e-04 	 3.968036e+07 	 6.253937e+15 	 5.199779e+00 	 4.147847e+38 	 3.769275e+38 	 1.875915e+16 	 5.845401e+02 	 3.333293e-01
4.56546032e+06 	 9.976441e+06 	 4.952773e+07 	 7.138043e-04 	 3.956089e+07 	 6.178954e+15 	 5.165891e+00 	 4.146201e+38 	 3.768623e+38 	 1.853424e+16 	 5.800919e+02 	 3.333293e-01
4.57567092e+06 	 1.003223e+07 	 4.945311e+07 	 7.065912e-04 	 3.944176e+07 	 6.104863e+15 	 5.132275e+00 	 4.144558e+38 	 3.767972e+38 	 1.831200e+16 	 5.756782e+02 	 3.333292e-01
4.58591190e+06 	 1.008831e+07 	 4.937859e+07 	 6.994509e-04 	 3.932298e+07 	 6.031651e+15 	 5.098931e+00 	 4.142920e+38 	 3.767323e+38 	 1.809240e+16 	 5.712986e+02 	 3.333292e-01
4.59618337e+06 	 1.014466e+07 	 4.930417e+07 	 6.923827e-04 	 3.920454e+07 	 5.959310e+15 	 5.065856e+00 	 4.141285e+38 	 3.766676e+38 	 1.787541e+16 	 5.669529e+02 	 3.333291e-01
4.60648551e+06 	 1.020130e+07 	 4.922985e+07 	 6.853860e-04 	 3.908645e+07 	 5.887829e+15 	 5.033048e+00 	 4.139655e+38 	 3.766031e+38 	 1.766099e+16 	 5.626409e+02 	 3.333291e-01
4.61681841e+06 	 1.025823e+07 	 4.915564e+07 	 6.784600e-04 	 3.896870e+07 	 5.817197e+15 	 5.000506e+00 	 4.138028e+38 	 3.765387e+38 	 1.744913e+16 	 5.583622e+02 	 3.333290e-01
4.62718206e+06 	 1.031543e+07 	 4.908154e+07 	 6.716040e-04 	 3.885129e+07 	 5.747405e+15 	 4.968228e+00 	 4.136406e+38 	 3.764745e+38 	 1.723979e+16 	 5.541167e+02 	 3.333289e-01
4.63757635e+06 	 1.037293e+07 	 4.900753e+07 	 6.648173e-04 	 3.873422e+07 	 5.678443e+15 	 4.936211e+00 	 4.134788e+38 	 3.764105e+38 	 1.703293e+16 	 5.499039e+02 	 3.333289e-01
4.64800128e+06 	 1.043072e+07 	 4.893364e+07 	 6.580991e-04 	 3.861749e+07 	 5.610301e+15 	 4.904453e+00 	 4.133173e+38 	 3.763466e+38 	 1.682854e+16 	 5.457237e+02 	 3.333288e-01
4.65845744e+06 	 1.048879e+07 	 4.885984e+07 	 6.514488e-04 	 3.850111e+07 	 5.542970e+15 	 4.872952e+00 	 4.131563e+38 	 3.762829e+38 	 1.662658e+16 	 5.415759e+02 	 3.333287e-01
4.66894475e+06 	 1.054716e+07 	 4.878615e+07 	 6.448658e-04 	 3.838506e+07 	 5.476440e+15 	 4.841708e+00 	 4.129957e+38 	 3.762194e+38 	 1.642702e+16 	 5.374601e+02 	 3.333287e-01
4.67946346e+06 	 1.060582e+07 	 4.871256e+07 	 6.383492e-04 	 3.826935e+07 	 5.410702e+15 	 4.810718e+00 	 4.128354e+38 	 3.761561e+38 	 1.622983e+16 	 5.333762e+02 	 3.333286e-01
4.69001369e+06 	 1.066477e+07 	 4.863908e+07 	 6.318986e-04 	 3.815397e+07 	 5.345745e+15 	 4.779980e+00 	 4.126756e+38 	 3.760929e+38 	 1.603499e+16 	 5.293238e+02 	 3.333285e-01
4.70059546e+06 	 1.072401e+07 	 4.856569e+07 	 6.255131e-04 	 3.803893e+07 	 5.281561e+15 	 4.749493e+00 	 4.125161e+38 	 3.760299e+38 	 1.584247e+16 	 5.253028e+02 	 3.333285e-01
4.71120870e+06 	 1.078355e+07 	 4.849241e+07 	 6.191921e-04 	 3.792422e+07 	 5.218142e+15 	 4.719254e+00 	 4.123570e+38 	 3.759671e+38 	 1.565224e+16 	 5.213128e+02 	 3.333284e-01
4.72185323e+06 	 1.084339e+07 	 4.841924e+07 	 6.129350e-04 	 3.780985e+07 	 5.155477e+15 	 4.689261e+00 	 4.121984e+38 	 3.759044e+38 	 1.546428e+16 	 5.173537e+02 	 3.333283e-01
4.73252975e+06 	 1.090353e+07 	 4.834616e+07 	 6.067411e-04 	 3.769581e+07 	 5.093559e+15 	 4.659514e+00 	 4.120401e+38 	 3.758419e+38 	 1.527855e+16 	 5.134251e+02 	 3.333282e-01
4.74323815e+06 	 1.096397e+07 	 4.827319e+07 	 6.006098e-04 	 3.758211e+07 	 5.032378e+15 	 4.630009e+00 	 4.118822e+38 	 3.757796e+38 	 1.509503e+16 	 5.095269e+02 	 3.333282e-01
4.75397867e+06 	 1.102471e+07 	 4.820032e+07 	 5.945405e-04 	 3.746873e+07 	 4.971925e+15 	 4.600747e+00 	 4.117247e+38 	 3.757174e+38 	 1.491370e+16 	 5.056589e+02 	 3.333281e-01
4.76475149e+06 	 1.108575e+07 	 4.812756e+07 	 5.885325e-04 	 3.735569e+07 	 4.912192e+15 	 4.571724e+00 	 4.115676e+38 	 3.756555e+38 	 1.473453e+16 	 5.018207e+02 	 3.333280e-01
4.77555666e+06 	 1.114709e+07 	 4.805489e+07 	 5.825852e-04 	 3.724297e+07 	 4.853170e+15 	 4.542939e+00 	 4.114109e+38 	 3.755936e+38 	 1.455749e+16 	 4.980122e+02 	 3.333279e-01
4.78639413e+06 	 1.120874e+07 	 4.798233e+07 	 5.766981e-04 	 3.713058e+07 	 4.794852e+15 	 4.514391e+00 	 4.112545e+38 	 3.755320e+38 	 1.438256e+16 	 4.942331e+02 	 3.333279e-01
4.79726376e+06 	 1.127069e+07 	 4.790987e+07 	 5.708704e-04 	 3.701852e+07 	 4.737228e+15 	 4.486077e+00 	 4.110986e+38 	 3.754705e+38 	 1.420972e+16 	 4.904832e+02 	 3.333278e-01
4.80816586e+06 	 1.133295e+07 	 4.783751e+07 	 5.651016e-04 	 3.690679e+07 	 4.680292e+15 	 4.457996e+00 	 4.109430e+38 	 3.754092e+38 	 1.403893e+16 	 4.867622e+02 	 3.333277e-01
4.81910075e+06 	 1.139553e+07 	 4.776526e+07 	 5.593911e-04 	 3.679538e+07 	 4.624033e+15 	 4.430146e+00 	 4.107879e+38 	 3.753480e+38 	 1.387019e+16 	 4.830699e+02 	 3.333276e-01
4.83006849e+06 	 1.145841e+07 	 4.769310e+07 	 5.537383e-04 	 3.668430e+07 	 4.568445e+15 	 4.402526e+00 	 4.106331e+38 	 3.752870e+38 	 1.370345e+16 	 4.794062e+02 	 3.333275e-01
4.84106931e+06 	 1.152160e+07 	 4.762105e+07 	 5.481426e-04 	 3.657354e+07 	 4.513520e+15 	 4.375134e+00 	 4.104787e+38 	 3.752262e+38 	 1.353870e+16 	 4.757707e+02 	 3.333275e-01
4.85210330e+06 	 1.158510e+07 	 4.754909e+07 	 5.426035e-04 	 3.646310e+07 	 4.459249e+15 	 4.347969e+00 	 4.103246e+38 	 3.751655e+38 	 1.337591e+16 	 4.721633e+02 	 3.333274e-01
4.86317045e+06 	 1.164892e+07 	 4.747724e+07 	 5.371203e-04 	 3.635298e+07 	 4.405625e+15 	 4.321029e+00 	 4.101710e+38 	 3.751050e+38 	 1.321506e+16 	 4.685838e+02 	 3.333273e-01
4.87427064e+06 	 1.171305e+07 	 4.740549e+07 	 5.316926e-04 	 3.624319e+07 	 4.352641e+15 	 4.294312e+00 	 4.100177e+38 	 3.750447e+38 	 1.305613e+16 	 4.650319e+02 	 3.333272e-01
4.88540389e+06 	 1.177750e+07 	 4.733384e+07 	 5.263197e-04 	 3.613372e+07 	 4.300289e+15 	 4.267816e+00 	 4.098648e+38 	 3.749845e+38 	 1.289910e+16 	 4.615073e+02 	 3.333271e-01
4.89657082e+06 	 1.184227e+07 	 4.726230e+07 	 5.210011e-04 	 3.602457e+07 	 4.248561e+15 	 4.241540e+00 	 4.097123e+38 	 3.749245e+38 	 1.274394e+16 	 4.580100e+02 	 3.333270e-01
4.90777136e+06 	 1.190736e+07 	 4.719085e+07 	 5.157363e-04 	 3.591573e+07 	 4.197450e+15 	 4.215483e+00 	 4.095602e+38 	 3.748646e+38 	 1.259063e+16 	 4.545397e+02 	 3.333269e-01
4.91900576e+06 	 1.197277e+07 	 4.711950e+07 	 5.105246e-04 	 3.580721e+07 	 4.146949e+15 	 4.189643e+00 	 4.094084e+38 	 3.748050e+38 	 1.243915e+16 	 4.510961e+02 	 3.333268e-01
4.93027417e+06 	 1.203850e+07 	 4.704826e+07 	 5.053656e-04 	 3.569901e+07 	 4.097050e+15 	 4.164019e+00 	 4.092570e+38 	 3.747454e+38 	 1.228947e+16 	 4.476791e+02 	 3.333268e-01
4.94157660e+06 	 1.210455e+07 	 4.697711e+07 	 5.002588e-04 	 3.559113e+07 	 4.047746e+15 	 4.138610e+00 	 4.091060e+38 	 3.746861e+38 	 1.214158e+16 	 4.442885e+02 	 3.333267e-01
4.95291297e+06 	 1.217092e+07 	 4.690607e+07 	 4.952035e-04 	 3.548356e+07 	 3.999031e+15 	 4.113412e+00 	 4.089554e+38 	 3.746269e+38 	 1.199546e+16 	 4.409240e+02 	 3.333266e-01
4.96428310e+06 	 1.223763e+07 	 4.683512e+07 	 4.901994e-04 	 3.537630e+07 	 3.950897e+15 	 4.088425e+00 	 4.088051e+38 	 3.745678e+38 	 1.185108e+16 	 4.375854e+02 	 3.333265e-01
4.97568779e+06 	 1.230466e+07 	 4.676428e+07 	 4.852458e-04 	 3.526936e+07 	 3.903338e+15 	 4.063648e+00 	 4.086553e+38 	 3.745089e+38 	 1.170842e+16 	 4.342725e+02 	 3.333264e-01
4.98712686e+06 	 1.237202e+07 	 4.669353e+07 	 4.803422e-04 	 3.516273e+07 	 3.856347e+15 	 4.039079e+00 	 4.085057e+38 	 3.744502e+38 	 1.156747e+16 	 4.309852e+02 	 3.333263e-01
4.99860061e+06 	 1.243971e+07 	 4.662289e+07 	 4.754882e-04 	 3.505641e+07 	 3.809917e+15 	 4.014717e+00 	 4.083566e+38 	 3.743916e+38 	 1.142820e+16 	 4.277233e+02 	 3.333262e-01
5.01010920e+06 	 1.250773e+07 	 4.655234e+07 	 4.706833e-04 	 3.495040e+07 	 3.764041e+15 	 3.990561e+00 	 4.082078e+38 	 3.743332e+38 	 1.129059e+16 	 4.244865e+02 	 3.333261e-01
5.02165270e+06 	 1.257608e+07 	 4.648190e+07 	 4.659269e-04 	 3.484470e+07 	 3.718713e+15 	 3.966608e+00 	 4.080594e+38 	 3.742750e+38 	 1.115463e+16 	 4.212746e+02 	 3.333260e-01
5.03323105e+06 	 1.264477e+07 	 4.641155e+07 	 4.612186e-04 	 3.473932e+07 	 3.673926e+15 	 3.942858e+00 	 4.079114e+38 	 3.742169e+38 	 1.102029e+16 	 4.180875e+02 	 3.333259e-01
5.04484410e+06 	 1.271379e+07 	 4.634130e+07 	 4.565579e-04 	 3.463424e+07 	 3.629674e+15 	 3.919309e+00 	 4.077637e+38 	 3.741589e+38 	 1.088755e+16 	 4.149250e+02 	 3.333257e-01
5.05649227e+06 	 1.278315e+07 	 4.627116e+07 	 4.519442e-04 	 3.452946e+07 	 3.585951e+15 	 3.895959e+00 	 4.076164e+38 	 3.741012e+38 	 1.075640e+16 	 4.117868e+02 	 3.333256e-01
5.06817579e+06 	 1.285285e+07 	 4.620111e+07 	 4.473772e-04 	 3.442500e+07 	 3.542751e+15 	 3.872808e+00 	 4.074695e+38 	 3.740435e+38 	 1.062682e+16 	 4.086727e+02 	 3.333255e-01
5.07989481e+06 	 1.292289e+07 	 4.613116e+07 	 4.428564e-04 	 3.432084e+07 	 3.500066e+15 	 3.849853e+00 	 4.073229e+38 	 3.739861e+38 	 1.049878e+16 	 4.055827e+02 	 3.333254e-01
5.09164953e+06 	 1.299326e+07 	 4.606131e+07 	 4.383812e-04 	 3.421698e+07 	 3.457892e+15 	 3.827095e+00 	 4.071767e+38 	 3.739288e+38 	 1.037228e+16 	 4.025165e+02 	 3.333253e-01
5.10344006e+06 	 1.306398e+07 	 4.599156e+07 	 4.339512e-04 	 3.411343e+07 	 3.416221e+15 	 3.804531e+00 	 4.070308e+38 	 3.738716e+38 	 1.024729e+16 	 3.994739e+02 	 3.333252e-01
5.11526637e+06 	 1.313505e+07 	 4.592191e+07 	 4.295660e-04 	 3.401018e+07 	 3.375048e+15 	 3.782160e+00 	 4.068853e+38 	 3.738146e+38 	 1.012379e+16 	 3.964547e+02 	 3.333251e-01
5.12712833e+06 	 1.320646e+07 	 4.585235e+07 	 4.252252e-04 	 3.390723e+07 	 3.334368e+15 	 3.759981e+00 	 4.067402e+38 	 3.737578e+38 	 1.000176e+16 	 3.934588e+02 	 3.333250e-01
5.13902608e+06 	 1.327821e+07 	 4.578290e+07 	 4.209281e-04 	 3.380459e+07 	 3.294175e+15 	 3.737991e+00 	 4.065954e+38 	 3.737011e+38 	 9.881201e+15 	 3.904859e+02 	 3.333248e-01
5.15096015e+06 	 1.335032e+07 	 4.571354e+07 	 4.166745e-04 	 3.370224e+07 	 3.254462e+15 	 3.716191e+00 	 4.064510e+38 	 3.736445e+38 	 9.762079e+15 	 3.875359e+02 	 3.333247e-01
5.16293055e+06 	 1.342277e+07 	 4.564428e+07 	 4.124639e-04 	 3.360020e+07 	 3.215224e+15 	 3.694579e+00 	 4.063070e+38 	 3.735882e+38 	 9.644382e+15 	 3.846086e+02 	 3.333246e-01
5.17493753e+06 	 1.349558e+07 	 4.557512e+07 	 4.082959e-04 	 3.349845e+07 	 3.176455e+15 	 3.673153e+00 	 4.061633e+38 	 3.735319e+38 	 9.528092e+15 	 3.817038e+02 	 3.333245e-01
5.18698124e+06 	 1.356873e+07 	 4.550606e+07 	 4.041699e-04 	 3.339700e+07 	 3.138149e+15 	 3.651913e+00 	 4.060200e+38 	 3.734759e+38 	 9.413192e+15 	 3.788214e+02 	 3.333243e-01
5.19906167e+06 	 1.364224e+07 	 4.543709e+07 	 4.000857e-04 	 3.329585e+07 	 3.100302e+15 	 3.630857e+00 	 4.058770e+38 	 3.734199e+38 	 9.299667e+15 	 3.759612e+02 	 3.333242e-01
5.21117873e+06 	 1.371610e+07 	 4.536822e+07 	 3.960427e-04 	 3.319500e+07 	 3.062908e+15 	 3.609984e+00 	 4.057344e+38 	 3.733642e+38 	 9.187500e+15 	 3.731230e+02 	 3.333241e-01
5.22333233e+06 	 1.379033e+07 	 4.529945e+07 	 3.920406e-04 	 3.309444e+07 	 3.025961e+15 	 3.589292e+00 	 4.055921e+38 	 3.733085e+38 	 9.076677e+15 	 3.703066e+02 	 3.333239e-01
5.23552323e+06 	 1.386491e+07 	 4.523078e+07 	 3.880789e-04 	 3.299417e+07 	 2.989456e+15 	 3.568781e+00 	 4.054502e+38 	 3.732531e+38 	 8.967179e+15 	 3.675118e+02 	 3.333238e-01
5.24775131e+06 	 1.393985e+07 	 4.516221e+07 	 3.841573e-04 	 3.289420e+07 	 2.953389e+15 	 3.548449e+00 	 4.053086e+38 	 3.731978e+38 	 8.858991e+15 	 3.647386e+02 	 3.333237e-01
5.26001688e+06 	 1.401515e+07 	 4.509373e+07 	 3.802753e-04 	 3.279453e+07 	 2.917753e+15 	 3.528295e+00 	 4.051674e+38 	 3.731426e+38 	 8.752098e+15 	 3.619867e+02 	 3.333235e-01
5.27232010e+06 	 1.409081e+07 	 4.502535e+07 	 3.764325e-04 	 3.269514e+07 	 2.882543e+15 	 3.508318e+00 	 4.050266e+38 	 3.730876e+38 	 8.646485e+15 	 3.592560e+02 	 3.333234e-01
5.28466101e+06 	 1.416683e+07 	 4.495706e+07 	 3.726286e-04 	 3.259605e+07 	 2.847755e+15 	 3.488517e+00 	 4.048861e+38 	 3.730327e+38 	 8.542135e+15 	 3.565462e+02 	 3.333233e-01
5.29703955e+06 	 1.424322e+07 	 4.488888e+07 	 3.688630e-04 	 3.249725e+07 	 2.813383e+15 	 3.468891e+00 	 4.047459e+38 	 3.729780e+38 	 8.439035e+15 	 3.538573e+02 	 3.333231e-01
5.30945551e+06 	 1.431998e+07 	 4.482079e+07 	 3.651356e-04 	 3.239874e+07 	 2.779424e+15 	 3.449437e+00 	 4.046061e+38 	 3.729234e+38 	 8.337170e+15 	 3.511891e+02 	 3.333230e-01
5.32190965e+06 	 1.439711e+07 	 4.475279e+07 	 3.614458e-04 	 3.230051e+07 	 2.745870e+15 	 3.430156e+00 	 4.044666e+38 	 3.728690e+38 	 8.236525e+15 	 3.485413e+02 	 3.333228e-01
5.33440191e+06 	 1.447460e+07 	 4.468490e+07 	 3.577933e-04 	 3.220258e+07 	 2.712719e+15 	 3.411046e+00 	 4.043275e+38 	 3.728147e+38 	 8.137086e+15 	 3.459139e+02 	 3.333227e-01
5.34693257e+06 	 1.455247e+07 	 4.461710e+07 	 3.541777e-04 	 3.210493e+07 	 2.679965e+15 	 3.392106e+00 	 4.041888e+38 	 3.727606e+38 	 8.038838e+15 	 3.433067e+02 	 3.333225e-01
