r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
7.90193809e+06 	 8.335865e+05 	 6.760628e+07 	 1.570757e-02 	 7.371284e+07 	 7.452793e+16 	 8.111492e+01 	 4.374098e+38 	 4.143956e+38 	 2.234761e+17 	 2.049848e+04 	 3.333333e-01
7.91724985e+06 	 8.374481e+05 	 6.751849e+07 	 1.557388e-02 	 7.352152e+07 	 7.375714e+16 	 8.063618e+01 	 4.372166e+38 	 4.142570e+38 	 2.211649e+17 	 2.037133e+04 	 3.333333e-01
7.93259555e+06 	 8.413268e+05 	 6.743080e+07 	 1.544134e-02 	 7.333069e+07 	 7.299429e+16 	 8.016034e+01 	 4.370237e+38 	 4.141187e+38 	 2.188775e+17 	 2.024496e+04 	 3.333333e-01
7.94797517e+06 	 8.452226e+05 	 6.734323e+07 	 1.530992e-02 	 7.314035e+07 	 7.223930e+16 	 7.968739e+01 	 4.368313e+38 	 4.139806e+38 	 2.166138e+17 	 2.011938e+04 	 3.333333e-01
7.96338858e+06 	 8.491358e+05 	 6.725577e+07 	 1.517962e-02 	 7.295049e+07 	 7.149210e+16 	 7.921730e+01 	 4.366393e+38 	 4.138429e+38 	 2.143733e+17 	 1.999457e+04 	 3.333333e-01
7.97883562e+06 	 8.530663e+05 	 6.716842e+07 	 1.505043e-02 	 7.276112e+07 	 7.075261e+16 	 7.875004e+01 	 4.364478e+38 	 4.137055e+38 	 2.121560e+17 	 1.987053e+04 	 3.333333e-01
7.99431655e+06 	 8.570142e+05 	 6.708118e+07 	 1.492234e-02 	 7.257224e+07 	 7.002074e+16 	 7.828561e+01 	 4.362567e+38 	 4.135683e+38 	 2.099615e+17 	 1.974725e+04 	 3.333333e-01
8.00983186e+06 	 8.609796e+05 	 6.699406e+07 	 1.479533e-02 	 7.238384e+07 	 6.929642e+16 	 7.782399e+01 	 4.360660e+38 	 4.134315e+38 	 2.077897e+17 	 1.962473e+04 	 3.333333e-01
8.02538139e+06 	 8.649625e+05 	 6.690704e+07 	 1.466941e-02 	 7.219593e+07 	 6.857957e+16 	 7.736517e+01 	 4.358757e+38 	 4.132950e+38 	 2.056402e+17 	 1.950298e+04 	 3.333333e-01
8.04096538e+06 	 8.689630e+05 	 6.682013e+07 	 1.454457e-02 	 7.200849e+07 	 6.787011e+16 	 7.690912e+01 	 4.356859e+38 	 4.131587e+38 	 2.035129e+17 	 1.938197e+04 	 3.333333e-01
8.05658399e+06 	 8.729812e+05 	 6.673333e+07 	 1.442078e-02 	 7.182154e+07 	 6.716796e+16 	 7.645584e+01 	 4.354965e+38 	 4.130227e+38 	 2.014075e+17 	 1.926171e+04 	 3.333333e-01
8.07223726e+06 	 8.770170e+05 	 6.664664e+07 	 1.429805e-02 	 7.163506e+07 	 6.647305e+16 	 7.600529e+01 	 4.353075e+38 	 4.128871e+38 	 1.993239e+17 	 1.914220e+04 	 3.333333e-01
8.08792517e+06 	 8.810707e+05 	 6.656006e+07 	 1.417636e-02 	 7.144907e+07 	 6.578530e+16 	 7.555748e+01 	 4.351190e+38 	 4.127517e+38 	 1.972617e+17 	 1.902342e+04 	 3.333333e-01
8.10364760e+06 	 8.851423e+05 	 6.647359e+07 	 1.405571e-02 	 7.126354e+07 	 6.510465e+16 	 7.511237e+01 	 4.349308e+38 	 4.126166e+38 	 1.952208e+17 	 1.890538e+04 	 3.333333e-01
8.11940436e+06 	 8.892320e+05 	 6.638723e+07 	 1.393608e-02 	 7.107850e+07 	 6.443102e+16 	 7.466994e+01 	 4.347431e+38 	 4.124818e+38 	 1.932009e+17 	 1.878806e+04 	 3.333333e-01
8.13519583e+06 	 8.933398e+05 	 6.630098e+07 	 1.381747e-02 	 7.089393e+07 	 6.376434e+16 	 7.423018e+01 	 4.345559e+38 	 4.123473e+38 	 1.912019e+17 	 1.867147e+04 	 3.333333e-01
8.15102237e+06 	 8.974657e+05 	 6.621484e+07 	 1.369988e-02 	 7.070983e+07 	 6.310454e+16 	 7.379309e+01 	 4.343690e+38 	 4.122131e+38 	 1.892235e+17 	 1.855560e+04 	 3.333333e-01
8.16688389e+06 	 9.016098e+05 	 6.612881e+07 	 1.358328e-02 	 7.052620e+07 	 6.245154e+16 	 7.335863e+01 	 4.341825e+38 	 4.120792e+38 	 1.872655e+17 	 1.844045e+04 	 3.333333e-01
8.18278064e+06 	 9.057721e+05 	 6.604289e+07 	 1.346767e-02 	 7.034305e+07 	 6.180528e+16 	 7.292681e+01 	 4.339965e+38 	 4.119456e+38 	 1.853277e+17 	 1.832601e+04 	 3.333333e-01
8.19871275e+06 	 9.099528e+05 	 6.595707e+07 	 1.335305e-02 	 7.016036e+07 	 6.116568e+16 	 7.249759e+01 	 4.338109e+38 	 4.118122e+38 	 1.834099e+17 	 1.821227e+04 	 3.333333e-01
8.21468027e+06 	 9.141519e+05 	 6.587136e+07 	 1.323941e-02 	 6.997814e+07 	 6.053267e+16 	 7.207097e+01 	 4.336257e+38 	 4.116792e+38 	 1.815119e+17 	 1.809924e+04 	 3.333333e-01
8.23068317e+06 	 9.183694e+05 	 6.578577e+07 	 1.312673e-02 	 6.979639e+07 	 5.990620e+16 	 7.164693e+01 	 4.334409e+38 	 4.115464e+38 	 1.796334e+17 	 1.798691e+04 	 3.333333e-01
8.24672132e+06 	 9.226056e+05 	 6.570028e+07 	 1.301501e-02 	 6.961510e+07 	 5.928619e+16 	 7.122544e+01 	 4.332566e+38 	 4.114139e+38 	 1.777743e+17 	 1.787527e+04 	 3.333333e-01
8.26279452e+06 	 9.268606e+05 	 6.561489e+07 	 1.290424e-02 	 6.943428e+07 	 5.867258e+16 	 7.080649e+01 	 4.330726e+38 	 4.112817e+38 	 1.759344e+17 	 1.776432e+04 	 3.333333e-01
8.27890328e+06 	 9.311344e+05 	 6.552962e+07 	 1.279442e-02 	 6.925393e+07 	 5.806530e+16 	 7.039007e+01 	 4.328891e+38 	 4.111498e+38 	 1.741135e+17 	 1.765405e+04 	 3.333333e-01
8.29504782e+06 	 9.354269e+05 	 6.544446e+07 	 1.268552e-02 	 6.907403e+07 	 5.746428e+16 	 6.997617e+01 	 4.327060e+38 	 4.110182e+38 	 1.723113e+17 	 1.754447e+04 	 3.333333e-01
8.31122813e+06 	 9.397384e+05 	 6.535940e+07 	 1.257756e-02 	 6.889460e+07 	 5.686947e+16 	 6.956476e+01 	 4.325233e+38 	 4.108868e+38 	 1.705278e+17 	 1.743556e+04 	 3.333333e-01
8.32744443e+06 	 9.440688e+05 	 6.527445e+07 	 1.247051e-02 	 6.871563e+07 	 5.628079e+16 	 6.915584e+01 	 4.323410e+38 	 4.107558e+38 	 1.687627e+17 	 1.732733e+04 	 3.333333e-01
8.34369687e+06 	 9.484182e+05 	 6.518961e+07 	 1.236438e-02 	 6.853712e+07 	 5.569819e+16 	 6.874939e+01 	 4.321591e+38 	 4.106250e+38 	 1.670157e+17 	 1.721977e+04 	 3.333333e-01
8.35998548e+06 	 9.527867e+05 	 6.510487e+07 	 1.225915e-02 	 6.835906e+07 	 5.512159e+16 	 6.834539e+01 	 4.319776e+38 	 4.104945e+38 	 1.652868e+17 	 1.711287e+04 	 3.333333e-01
8.37631023e+06 	 9.571745e+05 	 6.502024e+07 	 1.215481e-02 	 6.818146e+07 	 5.455095e+16 	 6.794383e+01 	 4.317966e+38 	 4.103643e+38 	 1.635758e+17 	 1.700663e+04 	 3.333333e-01
8.39267097e+06 	 9.615816e+05 	 6.493572e+07 	 1.205137e-02 	 6.800431e+07 	 5.398619e+16 	 6.754469e+01 	 4.316159e+38 	 4.102344e+38 	 1.618823e+17 	 1.690105e+04 	 3.333333e-01
8.40906749e+06 	 9.660082e+05 	 6.485131e+07 	 1.194880e-02 	 6.782762e+07 	 5.342727e+16 	 6.714795e+01 	 4.314357e+38 	 4.101047e+38 	 1.602064e+17 	 1.679612e+04 	 3.333333e-01
8.42550046e+06 	 9.704543e+05 	 6.476700e+07 	 1.184711e-02 	 6.765139e+07 	 5.287411e+16 	 6.675360e+01 	 4.312558e+38 	 4.099753e+38 	 1.585478e+17 	 1.669184e+04 	 3.333333e-01
8.44196994e+06 	 9.749198e+05 	 6.468280e+07 	 1.174628e-02 	 6.747560e+07 	 5.232666e+16 	 6.636163e+01 	 4.310764e+38 	 4.098463e+38 	 1.569063e+17 	 1.658821e+04 	 3.333333e-01
8.45847597e+06 	 9.794051e+05 	 6.459871e+07 	 1.164631e-02 	 6.730027e+07 	 5.178487e+16 	 6.597203e+01 	 4.308973e+38 	 4.097174e+38 	 1.552817e+17 	 1.648521e+04 	 3.333333e-01
8.47501880e+06 	 9.839100e+05 	 6.451473e+07 	 1.154719e-02 	 6.712539e+07 	 5.124866e+16 	 6.558477e+01 	 4.307187e+38 	 4.095889e+38 	 1.536739e+17 	 1.638286e+04 	 3.333333e-01
8.49159855e+06 	 9.884346e+05 	 6.443085e+07 	 1.144891e-02 	 6.695095e+07 	 5.071799e+16 	 6.519985e+01 	 4.305404e+38 	 4.094606e+38 	 1.520827e+17 	 1.628113e+04 	 3.333333e-01
8.50821526e+06 	 9.929791e+05 	 6.434707e+07 	 1.135147e-02 	 6.677696e+07 	 5.019279e+16 	 6.481725e+01 	 4.303626e+38 	 4.093327e+38 	 1.505079e+17 	 1.618004e+04 	 3.333333e-01
8.52486887e+06 	 9.975435e+05 	 6.426340e+07 	 1.125486e-02 	 6.660342e+07 	 4.967302e+16 	 6.443696e+01 	 4.301851e+38 	 4.092050e+38 	 1.489493e+17 	 1.607957e+04 	 3.333333e-01
8.54155924e+06 	 1.002128e+06 	 6.417984e+07 	 1.115907e-02 	 6.643032e+07 	 4.915861e+16 	 6.405895e+01 	 4.300081e+38 	 4.090775e+38 	 1.474069e+17 	 1.597972e+04 	 3.333333e-01
8.55828614e+06 	 1.006733e+06 	 6.409639e+07 	 1.106410e-02 	 6.625767e+07 	 4.864951e+16 	 6.368321e+01 	 4.298315e+38 	 4.089504e+38 	 1.458804e+17 	 1.588049e+04 	 3.333333e-01
8.57505041e+06 	 1.011358e+06 	 6.401304e+07 	 1.096994e-02 	 6.608546e+07 	 4.814567e+16 	 6.330974e+01 	 4.296552e+38 	 4.088235e+38 	 1.443696e+17 	 1.578187e+04 	 3.333333e-01
8.59185192e+06 	 1.016003e+06 	 6.392979e+07 	 1.087657e-02 	 6.591370e+07 	 4.764704e+16 	 6.293851e+01 	 4.294794e+38 	 4.086969e+38 	 1.428744e+17 	 1.568386e+04 	 3.333333e-01
8.60869080e+06 	 1.020669e+06 	 6.384665e+07 	 1.078400e-02 	 6.574237e+07 	 4.715355e+16 	 6.256953e+01 	 4.293039e+38 	 4.085706e+38 	 1.413947e+17 	 1.558646e+04 	 3.333333e-01
8.62556729e+06 	 1.025355e+06 	 6.376362e+07 	 1.069222e-02 	 6.557148e+07 	 4.666515e+16 	 6.220276e+01 	 4.291288e+38 	 4.084445e+38 	 1.399302e+17 	 1.548967e+04 	 3.333333e-01
8.64248151e+06 	 1.030061e+06 	 6.368069e+07 	 1.060122e-02 	 6.540104e+07 	 4.618180e+16 	 6.183821e+01 	 4.289542e+38 	 4.083187e+38 	 1.384809e+17 	 1.539347e+04 	 3.333333e-01
8.65943349e+06 	 1.034788e+06 	 6.359787e+07 	 1.051100e-02 	 6.523102e+07 	 4.570343e+16 	 6.147585e+01 	 4.287799e+38 	 4.081932e+38 	 1.370465e+17 	 1.529786e+04 	 3.333333e-01
8.67642316e+06 	 1.039536e+06 	 6.351515e+07 	 1.042154e-02 	 6.506145e+07 	 4.523001e+16 	 6.111567e+01 	 4.286060e+38 	 4.080680e+38 	 1.356270e+17 	 1.520285e+04 	 3.333333e-01
8.69345036e+06 	 1.044305e+06 	 6.343253e+07 	 1.033285e-02 	 6.489231e+07 	 4.476147e+16 	 6.075765e+01 	 4.284325e+38 	 4.079430e+38 	 1.342220e+17 	 1.510843e+04 	 3.333333e-01
8.71051486e+06 	 1.049095e+06 	 6.335003e+07 	 1.024490e-02 	 6.472360e+07 	 4.429778e+16 	 6.040178e+01 	 4.282594e+38 	 4.078183e+38 	 1.328317e+17 	 1.501459e+04 	 3.333333e-01
8.72761768e+06 	 1.053905e+06 	 6.326762e+07 	 1.015771e-02 	 6.455533e+07 	 4.383887e+16 	 6.004806e+01 	 4.280867e+38 	 4.076939e+38 	 1.314556e+17 	 1.492133e+04 	 3.333333e-01
8.74475849e+06 	 1.058737e+06 	 6.318532e+07 	 1.007126e-02 	 6.438749e+07 	 4.338470e+16 	 5.969646e+01 	 4.279144e+38 	 4.075697e+38 	 1.300938e+17 	 1.482864e+04 	 3.333333e-01
8.76193752e+06 	 1.063590e+06 	 6.310313e+07 	 9.985547e-03 	 6.422009e+07 	 4.293523e+16 	 5.934698e+01 	 4.277424e+38 	 4.074458e+38 	 1.287460e+17 	 1.473653e+04 	 3.333333e-01
8.77915499e+06 	 1.068464e+06 	 6.302104e+07 	 9.900562e-03 	 6.405311e+07 	 4.249039e+16 	 5.899959e+01 	 4.275709e+38 	 4.073222e+38 	 1.274122e+17 	 1.464500e+04 	 3.333333e-01
8.79641101e+06 	 1.073359e+06 	 6.293905e+07 	 9.816300e-03 	 6.388655e+07 	 4.205015e+16 	 5.865431e+01 	 4.273997e+38 	 4.071988e+38 	 1.260921e+17 	 1.455402e+04 	 3.333333e-01
8.81370560e+06 	 1.078276e+06 	 6.285717e+07 	 9.732755e-03 	 6.372043e+07 	 4.161445e+16 	 5.831109e+01 	 4.272289e+38 	 4.070757e+38 	 1.247857e+17 	 1.446362e+04 	 3.333333e-01
8.83103868e+06 	 1.083214e+06 	 6.277539e+07 	 9.649921e-03 	 6.355473e+07 	 4.118325e+16 	 5.796994e+01 	 4.270585e+38 	 4.069529e+38 	 1.234927e+17 	 1.437377e+04 	 3.333333e-01
8.84841010e+06 	 1.088174e+06 	 6.269371e+07 	 9.567793e-03 	 6.338946e+07 	 4.075651e+16 	 5.763084e+01 	 4.268885e+38 	 4.068304e+38 	 1.222131e+17 	 1.428447e+04 	 3.333333e-01
8.86581962e+06 	 1.093156e+06 	 6.261214e+07 	 9.486363e-03 	 6.322462e+07 	 4.033419e+16 	 5.729376e+01 	 4.267189e+38 	 4.067081e+38 	 1.209468e+17 	 1.419573e+04 	 3.333333e-01
8.88326842e+06 	 1.098159e+06 	 6.253067e+07 	 9.405626e-03 	 6.306019e+07 	 3.991622e+16 	 5.695872e+01 	 4.265496e+38 	 4.065861e+38 	 1.196935e+17 	 1.410754e+04 	 3.333333e-01
8.90075598e+06 	 1.103185e+06 	 6.244931e+07 	 9.325577e-03 	 6.289619e+07 	 3.950257e+16 	 5.662568e+01 	 4.263808e+38 	 4.064643e+38 	 1.184531e+17 	 1.401989e+04 	 3.333333e-01
8.91828262e+06 	 1.108232e+06 	 6.236805e+07 	 9.246208e-03 	 6.273261e+07 	 3.909319e+16 	 5.629465e+01 	 4.262123e+38 	 4.063428e+38 	 1.172256e+17 	 1.393279e+04 	 3.333333e-01
8.93584856e+06 	 1.113301e+06 	 6.228689e+07 	 9.167515e-03 	 6.256945e+07 	 3.868804e+16 	 5.596561e+01 	 4.260441e+38 	 4.062215e+38 	 1.160108e+17 	 1.384623e+04 	 3.333333e-01
8.95345388e+06 	 1.118393e+06 	 6.220583e+07 	 9.089492e-03 	 6.240671e+07 	 3.828708e+16 	 5.563855e+01 	 4.258764e+38 	 4.061006e+38 	 1.148085e+17 	 1.376020e+04 	 3.333333e-01
8.97109862e+06 	 1.123506e+06 	 6.212488e+07 	 9.012133e-03 	 6.224439e+07 	 3.789026e+16 	 5.531345e+01 	 4.257090e+38 	 4.059799e+38 	 1.136186e+17 	 1.367471e+04 	 3.333333e-01
8.98878266e+06 	 1.128642e+06 	 6.204403e+07 	 8.935433e-03 	 6.208248e+07 	 3.749753e+16 	 5.499030e+01 	 4.255421e+38 	 4.058594e+38 	 1.124410e+17 	 1.358974e+04 	 3.333333e-01
9.00650585e+06 	 1.133800e+06 	 6.196328e+07 	 8.859385e-03 	 6.192099e+07 	 3.710887e+16 	 5.466908e+01 	 4.253754e+38 	 4.057392e+38 	 1.112756e+17 	 1.350530e+04 	 3.333333e-01
9.02426807e+06 	 1.138981e+06 	 6.188264e+07 	 8.783984e-03 	 6.175992e+07 	 3.672423e+16 	 5.434979e+01 	 4.252092e+38 	 4.056193e+38 	 1.101222e+17 	 1.342139e+04 	 3.333333e-01
9.04207037e+06 	 1.144185e+06 	 6.180209e+07 	 8.709225e-03 	 6.159926e+07 	 3.634356e+16 	 5.403242e+01 	 4.250434e+38 	 4.054996e+38 	 1.089808e+17 	 1.333799e+04 	 3.333333e-01
9.05991232e+06 	 1.149411e+06 	 6.172165e+07 	 8.635103e-03 	 6.143901e+07 	 3.596682e+16 	 5.371695e+01 	 4.248779e+38 	 4.053802e+38 	 1.078511e+17 	 1.325511e+04 	 3.333333e-01
9.07779422e+06 	 1.154660e+06 	 6.164132e+07 	 8.561611e-03 	 6.127917e+07 	 3.559398e+16 	 5.340338e+01 	 4.247127e+38 	 4.052611e+38 	 1.067331e+17 	 1.317274e+04 	 3.333333e-01
9.09571629e+06 	 1.159932e+06 	 6.156108e+07 	 8.488745e-03 	 6.111975e+07 	 3.522499e+16 	 5.309168e+01 	 4.245480e+38 	 4.051422e+38 	 1.056267e+17 	 1.309089e+04 	 3.333333e-01
9.11367862e+06 	 1.165227e+06 	 6.148094e+07 	 8.416498e-03 	 6.096073e+07 	 3.485981e+16 	 5.278186e+01 	 4.243836e+38 	 4.050236e+38 	 1.045317e+17 	 1.300954e+04 	 3.333333e-01
9.13168121e+06 	 1.170544e+06 	 6.140091e+07 	 8.344867e-03 	 6.080212e+07 	 3.449841e+16 	 5.247390e+01 	 4.242196e+38 	 4.049052e+38 	 1.034480e+17 	 1.292869e+04 	 3.333333e-01
9.14972394e+06 	 1.175885e+06 	 6.132098e+07 	 8.273845e-03 	 6.064392e+07 	 3.414074e+16 	 5.216778e+01 	 4.240560e+38 	 4.047871e+38 	 1.023755e+17 	 1.284835e+04 	 3.333333e-01
9.16780664e+06 	 1.181250e+06 	 6.124115e+07 	 8.203428e-03 	 6.048613e+07 	 3.378677e+16 	 5.186350e+01 	 4.238927e+38 	 4.046692e+38 	 1.013141e+17 	 1.276850e+04 	 3.333333e-01
9.18592935e+06 	 1.186638e+06 	 6.116142e+07 	 8.133610e-03 	 6.032874e+07 	 3.343646e+16 	 5.156103e+01 	 4.237298e+38 	 4.045516e+38 	 1.002637e+17 	 1.268915e+04 	 3.333333e-01
9.20409294e+06 	 1.192049e+06 	 6.108180e+07 	 8.064387e-03 	 6.017176e+07 	 3.308976e+16 	 5.126038e+01 	 4.235673e+38 	 4.044343e+38 	 9.922416e+16 	 1.261029e+04 	 3.333333e-01
9.22229709e+06 	 1.197484e+06 	 6.100227e+07 	 7.995752e-03 	 6.001518e+07 	 3.274666e+16 	 5.096153e+01 	 4.234051e+38 	 4.043172e+38 	 9.819534e+16 	 1.253191e+04 	 3.333333e-01
9.24054211e+06 	 1.202942e+06 	 6.092285e+07 	 7.927702e-03 	 5.985900e+07 	 3.240710e+16 	 5.066447e+01 	 4.232433e+38 	 4.042003e+38 	 9.717716e+16 	 1.245403e+04 	 3.333333e-01
9.25882817e+06 	 1.208424e+06 	 6.084352e+07 	 7.860231e-03 	 5.970322e+07 	 3.207105e+16 	 5.036919e+01 	 4.230818e+38 	 4.040837e+38 	 9.616950e+16 	 1.237662e+04 	 3.333333e-01
9.27715538e+06 	 1.213930e+06 	 6.076430e+07 	 7.793334e-03 	 5.954785e+07 	 3.173847e+16 	 5.007568e+01 	 4.229207e+38 	 4.039674e+38 	 9.517225e+16 	 1.229970e+04 	 3.333333e-01
9.29552372e+06 	 1.219459e+06 	 6.068517e+07 	 7.727006e-03 	 5.939287e+07 	 3.140933e+16 	 4.978394e+01 	 4.227600e+38 	 4.038513e+38 	 9.418531e+16 	 1.222325e+04 	 3.333333e-01
9.31393306e+06 	 1.225013e+06 	 6.060615e+07 	 7.661243e-03 	 5.923829e+07 	 3.108360e+16 	 4.949393e+01 	 4.225996e+38 	 4.037355e+38 	 9.320858e+16 	 1.214728e+04 	 3.333333e-01
9.33238319e+06 	 1.230591e+06 	 6.052723e+07 	 7.596039e-03 	 5.908411e+07 	 3.076123e+16 	 4.920566e+01 	 4.224396e+38 	 4.036199e+38 	 9.224194e+16 	 1.207178e+04 	 3.333333e-01
9.35087437e+06 	 1.236194e+06 	 6.044841e+07 	 7.531391e-03 	 5.893033e+07 	 3.044220e+16 	 4.891912e+01 	 4.222800e+38 	 4.035046e+38 	 9.128531e+16 	 1.199674e+04 	 3.333333e-01
9.36940725e+06 	 1.241820e+06 	 6.036969e+07 	 7.467292e-03 	 5.877694e+07 	 3.012646e+16 	 4.863429e+01 	 4.221207e+38 	 4.033895e+38 	 9.033857e+16 	 1.192217e+04 	 3.333333e-01
9.38798161e+06 	 1.247471e+06 	 6.029107e+07 	 7.403740e-03 	 5.862394e+07 	 2.981399e+16 	 4.835116e+01 	 4.219618e+38 	 4.032747e+38 	 8.940161e+16 	 1.184806e+04 	 3.333333e-01
9.40659777e+06 	 1.253147e+06 	 6.021254e+07 	 7.340728e-03 	 5.847134e+07 	 2.950476e+16 	 4.806973e+01 	 4.218032e+38 	 4.031601e+38 	 8.847435e+16 	 1.177442e+04 	 3.333333e-01
9.42525589e+06 	 1.258847e+06 	 6.013412e+07 	 7.278252e-03 	 5.831913e+07 	 2.919871e+16 	 4.778999e+01 	 4.216450e+38 	 4.030458e+38 	 8.755666e+16 	 1.170122e+04 	 3.333333e-01
9.44395606e+06 	 1.264572e+06 	 6.005580e+07 	 7.216308e-03 	 5.816731e+07 	 2.889584e+16 	 4.751192e+01 	 4.214872e+38 	 4.029317e+38 	 8.664847e+16 	 1.162849e+04 	 3.333333e-01
9.46269823e+06 	 1.270322e+06 	 5.997758e+07 	 7.154892e-03 	 5.801589e+07 	 2.859609e+16 	 4.723551e+01 	 4.213296e+38 	 4.028178e+38 	 8.574966e+16 	 1.155620e+04 	 3.333333e-01
9.48148229e+06 	 1.276096e+06 	 5.989945e+07 	 7.093998e-03 	 5.786485e+07 	 2.829944e+16 	 4.696076e+01 	 4.211725e+38 	 4.027043e+38 	 8.486016e+16 	 1.148436e+04 	 3.333333e-01
9.50030799e+06 	 1.281896e+06 	 5.982143e+07 	 7.033622e-03 	 5.771420e+07 	 2.800587e+16 	 4.668765e+01 	 4.210157e+38 	 4.025909e+38 	 8.397985e+16 	 1.141297e+04 	 3.333333e-01
9.51917580e+06 	 1.287721e+06 	 5.974351e+07 	 6.973760e-03 	 5.756394e+07 	 2.771533e+16 	 4.641616e+01 	 4.208593e+38 	 4.024778e+38 	 8.310866e+16 	 1.134202e+04 	 3.333333e-01
9.53808616e+06 	 1.293572e+06 	 5.966568e+07 	 6.914408e-03 	 5.741406e+07 	 2.742780e+16 	 4.614630e+01 	 4.207032e+38 	 4.023650e+38 	 8.224647e+16 	 1.127150e+04 	 3.333333e-01
9.55703895e+06 	 1.299447e+06 	 5.958795e+07 	 6.855560e-03 	 5.726457e+07 	 2.714324e+16 	 4.587806e+01 	 4.205474e+38 	 4.022524e+38 	 8.139320e+16 	 1.120143e+04 	 3.333333e-01
9.57603448e+06 	 1.305348e+06 	 5.951033e+07 	 6.797214e-03 	 5.711547e+07 	 2.686162e+16 	 4.561142e+01 	 4.203920e+38 	 4.021400e+38 	 8.054876e+16 	 1.113179e+04 	 3.333333e-01
9.59507292e+06 	 1.311275e+06 	 5.943280e+07 	 6.739364e-03 	 5.696675e+07 	 2.658292e+16 	 4.534637e+01 	 4.202370e+38 	 4.020279e+38 	 7.971304e+16 	 1.106258e+04 	 3.333333e-01
9.61415431e+06 	 1.317227e+06 	 5.935537e+07 	 6.682007e-03 	 5.681841e+07 	 2.630710e+16 	 4.508291e+01 	 4.200823e+38 	 4.019161e+38 	 7.888597e+16 	 1.099381e+04 	 3.333333e-01
9.63327862e+06 	 1.323205e+06 	 5.927803e+07 	 6.625137e-03 	 5.667045e+07 	 2.603413e+16 	 4.482103e+01 	 4.199279e+38 	 4.018044e+38 	 7.806746e+16 	 1.092545e+04 	 3.333333e-01
9.65244570e+06 	 1.329209e+06 	 5.920080e+07 	 6.568752e-03 	 5.652287e+07 	 2.576398e+16 	 4.456070e+01 	 4.197739e+38 	 4.016931e+38 	 7.725741e+16 	 1.085753e+04 	 3.333333e-01
9.67165530e+06 	 1.335238e+06 	 5.912366e+07 	 6.512846e-03 	 5.637567e+07 	 2.549663e+16 	 4.430193e+01 	 4.196203e+38 	 4.015819e+38 	 7.645575e+16 	 1.079002e+04 	 3.333333e-01
9.69090813e+06 	 1.341295e+06 	 5.904663e+07 	 6.457417e-03 	 5.622886e+07 	 2.523205e+16 	 4.404470e+01 	 4.194670e+38 	 4.014710e+38 	 7.566238e+16 	 1.072293e+04 	 3.333333e-01
9.71020435e+06 	 1.347377e+06 	 5.896969e+07 	 6.402459e-03 	 5.608242e+07 	 2.497021e+16 	 4.378901e+01 	 4.193140e+38 	 4.013604e+38 	 7.487722e+16 	 1.065626e+04 	 3.333333e-01
9.72954399e+06 	 1.353485e+06 	 5.889284e+07 	 6.347969e-03 	 5.593635e+07 	 2.471107e+16 	 4.353485e+01 	 4.191614e+38 	 4.012500e+38 	 7.410019e+16 	 1.059000e+04 	 3.333333e-01
9.74892733e+06 	 1.359620e+06 	 5.881610e+07 	 6.293942e-03 	 5.579067e+07 	 2.445462e+16 	 4.328221e+01 	 4.190091e+38 	 4.011398e+38 	 7.333119e+16 	 1.052415e+04 	 3.333333e-01
9.76835453e+06 	 1.365781e+06 	 5.873945e+07 	 6.240376e-03 	 5.564535e+07 	 2.420082e+16 	 4.303107e+01 	 4.188572e+38 	 4.010298e+38 	 7.257015e+16 	 1.045871e+04 	 3.333333e-01
9.78782564e+06 	 1.371969e+06 	 5.866290e+07 	 6.187265e-03 	 5.550041e+07 	 2.394964e+16 	 4.278144e+01 	 4.187056e+38 	 4.009202e+38 	 7.181698e+16 	 1.039368e+04 	 3.333333e-01
9.80734058e+06 	 1.378184e+06 	 5.858645e+07 	 6.134606e-03 	 5.535584e+07 	 2.370106e+16 	 4.253329e+01 	 4.185543e+38 	 4.008107e+38 	 7.107160e+16 	 1.032905e+04 	 3.333333e-01
9.82689919e+06 	 1.384426e+06 	 5.851010e+07 	 6.082396e-03 	 5.521165e+07 	 2.345506e+16 	 4.228663e+01 	 4.184034e+38 	 4.007015e+38 	 7.033394e+16 	 1.026482e+04 	 3.333333e-01
9.84650122e+06 	 1.390694e+06 	 5.843384e+07 	 6.030630e-03 	 5.506783e+07 	 2.321160e+16 	 4.204143e+01 	 4.182528e+38 	 4.005925e+38 	 6.960392e+16 	 1.020099e+04 	 3.333333e-01
9.86614767e+06 	 1.396990e+06 	 5.835768e+07 	 5.979304e-03 	 5.492438e+07 	 2.297066e+16 	 4.179769e+01 	 4.181026e+38 	 4.004838e+38 	 6.888144e+16 	 1.013756e+04 	 3.333333e-01
9.88583835e+06 	 1.403313e+06 	 5.828162e+07 	 5.928415e-03 	 5.478129e+07 	 2.273222e+16 	 4.155541e+01 	 4.179527e+38 	 4.003753e+38 	 6.816645e+16 	 1.007452e+04 	 3.333333e-01
9.90557347e+06 	 1.409663e+06 	 5.820565e+07 	 5.877960e-03 	 5.463858e+07 	 2.249624e+16 	 4.131458e+01 	 4.178031e+38 	 4.002670e+38 	 6.745886e+16 	 1.001187e+04 	 3.333333e-01
