r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
1.20689182e+06 	 7.421693e+01 	 1.907011e+08 	 9.092011e+02 	 5.865101e+08 	 3.314877e+20 	 2.569576e+06 	 8.091758e+38 	 5.304249e+38 	 9.449266e+20 	 9.729366e+07 	 3.333333e-01
1.20690446e+06 	 7.498549e+01 	 1.905528e+08 	 8.998610e+02 	 5.855984e+08 	 3.292461e+20 	 2.541261e+06 	 8.091618e+38 	 5.304187e+38 	 9.387864e+20 	 9.636685e+07 	 3.333333e-01
1.20691713e+06 	 7.576200e+01 	 1.904049e+08 	 8.906168e+02 	 5.846898e+08 	 3.270237e+20 	 2.513261e+06 	 8.091477e+38 	 5.304124e+38 	 9.326971e+20 	 9.544870e+07 	 3.333333e-01
1.20692982e+06 	 7.654655e+01 	 1.902574e+08 	 8.814676e+02 	 5.837841e+08 	 3.248206e+20 	 2.485573e+06 	 8.091336e+38 	 5.304060e+38 	 9.266583e+20 	 9.453914e+07 	 3.333333e-01
1.20694253e+06 	 7.733922e+01 	 1.901103e+08 	 8.724124e+02 	 5.828814e+08 	 3.226364e+20 	 2.458194e+06 	 8.091194e+38 	 5.303997e+38 	 9.206696e+20 	 9.363810e+07 	 3.333333e-01
1.20695526e+06 	 7.814010e+01 	 1.899635e+08 	 8.634502e+02 	 5.819815e+08 	 3.204709e+20 	 2.431119e+06 	 8.091052e+38 	 5.303933e+38 	 9.147301e+20 	 9.274548e+07 	 3.333333e-01
1.20696801e+06 	 7.894927e+01 	 1.898170e+08 	 8.545801e+02 	 5.810847e+08 	 3.183239e+20 	 2.404346e+06 	 8.090909e+38 	 5.303868e+38 	 9.088397e+20 	 9.186122e+07 	 3.333333e-01
1.20698079e+06 	 7.976681e+01 	 1.896710e+08 	 8.458011e+02 	 5.801907e+08 	 3.161954e+20 	 2.377871e+06 	 8.090765e+38 	 5.303804e+38 	 9.029978e+20 	 9.098524e+07 	 3.333333e-01
1.20699359e+06 	 8.059282e+01 	 1.895252e+08 	 8.371123e+02 	 5.792996e+08 	 3.140850e+20 	 2.351691e+06 	 8.090621e+38 	 5.303739e+38 	 8.972040e+20 	 9.011746e+07 	 3.333333e-01
1.20700641e+06 	 8.142737e+01 	 1.893799e+08 	 8.285128e+02 	 5.784114e+08 	 3.119926e+20 	 2.325802e+06 	 8.090476e+38 	 5.303673e+38 	 8.914578e+20 	 8.925781e+07 	 3.333333e-01
1.20701926e+06 	 8.227057e+01 	 1.892349e+08 	 8.200016e+02 	 5.775261e+08 	 3.099181e+20 	 2.300201e+06 	 8.090331e+38 	 5.303608e+38 	 8.857587e+20 	 8.840622e+07 	 3.333333e-01
1.20703213e+06 	 8.312249e+01 	 1.890903e+08 	 8.115778e+02 	 5.766437e+08 	 3.078613e+20 	 2.274886e+06 	 8.090185e+38 	 5.303542e+38 	 8.801064e+20 	 8.756260e+07 	 3.333333e-01
1.20704502e+06 	 8.398323e+01 	 1.889460e+08 	 8.032406e+02 	 5.757642e+08 	 3.058220e+20 	 2.249851e+06 	 8.090038e+38 	 5.303475e+38 	 8.745004e+20 	 8.672689e+07 	 3.333333e-01
1.20705793e+06 	 8.485288e+01 	 1.888021e+08 	 7.949890e+02 	 5.748875e+08 	 3.038001e+20 	 2.225096e+06 	 8.089891e+38 	 5.303409e+38 	 8.689404e+20 	 8.589901e+07 	 3.333333e-01
1.20707087e+06 	 8.573153e+01 	 1.886586e+08 	 7.868222e+02 	 5.740137e+08 	 3.017954e+20 	 2.200616e+06 	 8.089743e+38 	 5.303341e+38 	 8.634261e+20 	 8.507889e+07 	 3.333333e-01
1.20708383e+06 	 8.661928e+01 	 1.885154e+08 	 7.787392e+02 	 5.731428e+08 	 2.998078e+20 	 2.176408e+06 	 8.089594e+38 	 5.303274e+38 	 8.579570e+20 	 8.426646e+07 	 3.333333e-01
1.20709681e+06 	 8.751621e+01 	 1.883726e+08 	 7.707393e+02 	 5.722747e+08 	 2.978370e+20 	 2.152470e+06 	 8.089445e+38 	 5.303206e+38 	 8.525325e+20 	 8.346165e+07 	 3.333333e-01
1.20710982e+06 	 8.842243e+01 	 1.882301e+08 	 7.628216e+02 	 5.714094e+08 	 2.958829e+20 	 2.128797e+06 	 8.089295e+38 	 5.303138e+38 	 8.471522e+20 	 8.266439e+07 	 3.333333e-01
1.20712285e+06 	 8.933803e+01 	 1.880880e+08 	 7.549853e+02 	 5.705470e+08 	 2.939454e+20 	 2.105388e+06 	 8.089145e+38 	 5.303069e+38 	 8.418158e+20 	 8.187461e+07 	 3.333333e-01
1.20713591e+06 	 9.026310e+01 	 1.879463e+08 	 7.472294e+02 	 5.696873e+08 	 2.920242e+20 	 2.082240e+06 	 8.088993e+38 	 5.303000e+38 	 8.365228e+20 	 8.109224e+07 	 3.333333e-01
1.20714899e+06 	 9.119775e+01 	 1.878049e+08 	 7.395532e+02 	 5.688305e+08 	 2.901192e+20 	 2.059348e+06 	 8.088842e+38 	 5.302931e+38 	 8.312728e+20 	 8.031722e+07 	 3.333333e-01
1.20716209e+06 	 9.214208e+01 	 1.876638e+08 	 7.319559e+02 	 5.679764e+08 	 2.882303e+20 	 2.036711e+06 	 8.088689e+38 	 5.302861e+38 	 8.260654e+20 	 7.954947e+07 	 3.333333e-01
1.20717522e+06 	 9.309617e+01 	 1.875232e+08 	 7.244366e+02 	 5.671251e+08 	 2.863573e+20 	 2.014326e+06 	 8.088536e+38 	 5.302791e+38 	 8.209003e+20 	 7.878893e+07 	 3.333333e-01
1.20718838e+06 	 9.406015e+01 	 1.873828e+08 	 7.169945e+02 	 5.662766e+08 	 2.845001e+20 	 1.992189e+06 	 8.088382e+38 	 5.302721e+38 	 8.157770e+20 	 7.803554e+07 	 3.333333e-01
1.20720156e+06 	 9.503410e+01 	 1.872428e+08 	 7.096289e+02 	 5.654309e+08 	 2.826586e+20 	 1.970299e+06 	 8.088228e+38 	 5.302650e+38 	 8.106953e+20 	 7.728922e+07 	 3.333333e-01
1.20721477e+06 	 9.601813e+01 	 1.871032e+08 	 7.023390e+02 	 5.645880e+08 	 2.808325e+20 	 1.948651e+06 	 8.088072e+38 	 5.302579e+38 	 8.056549e+20 	 7.654992e+07 	 3.333333e-01
1.20722800e+06 	 9.701234e+01 	 1.869640e+08 	 6.951240e+02 	 5.637478e+08 	 2.790218e+20 	 1.927244e+06 	 8.087917e+38 	 5.302507e+38 	 8.006553e+20 	 7.581756e+07 	 3.333333e-01
1.20724125e+06 	 9.801685e+01 	 1.868250e+08 	 6.879830e+02 	 5.629104e+08 	 2.772264e+20 	 1.906075e+06 	 8.087760e+38 	 5.302435e+38 	 7.956963e+20 	 7.509208e+07 	 3.333333e-01
1.20725453e+06 	 9.903175e+01 	 1.866865e+08 	 6.809155e+02 	 5.620757e+08 	 2.754459e+20 	 1.885142e+06 	 8.087603e+38 	 5.302362e+38 	 7.907771e+20 	 7.437343e+07 	 3.333333e-01
1.20726784e+06 	 1.000572e+02 	 1.865483e+08 	 6.739205e+02 	 5.612438e+08 	 2.736803e+20 	 1.864440e+06 	 8.087445e+38 	 5.302289e+38 	 7.858975e+20 	 7.366153e+07 	 3.333333e-01
1.20728117e+06 	 1.010932e+02 	 1.864104e+08 	 6.669974e+02 	 5.604145e+08 	 2.719295e+20 	 1.843969e+06 	 8.087286e+38 	 5.302216e+38 	 7.810573e+20 	 7.295633e+07 	 3.333333e-01
1.20729453e+06 	 1.021399e+02 	 1.862729e+08 	 6.601454e+02 	 5.595880e+08 	 2.701933e+20 	 1.823724e+06 	 8.087127e+38 	 5.302143e+38 	 7.762559e+20 	 7.225776e+07 	 3.333333e-01
1.20730791e+06 	 1.031975e+02 	 1.861357e+08 	 6.533639e+02 	 5.587641e+08 	 2.684716e+20 	 1.803705e+06 	 8.086967e+38 	 5.302068e+38 	 7.714931e+20 	 7.156576e+07 	 3.333333e-01
1.20732133e+06 	 1.042660e+02 	 1.859989e+08 	 6.466519e+02 	 5.579430e+08 	 2.667642e+20 	 1.783908e+06 	 8.086806e+38 	 5.301994e+38 	 7.667685e+20 	 7.088028e+07 	 3.333333e-01
1.20733477e+06 	 1.053456e+02 	 1.858624e+08 	 6.400090e+02 	 5.571245e+08 	 2.650710e+20 	 1.764330e+06 	 8.086644e+38 	 5.301919e+38 	 7.620818e+20 	 7.020125e+07 	 3.333333e-01
1.20734823e+06 	 1.064363e+02 	 1.857263e+08 	 6.334342e+02 	 5.563087e+08 	 2.633919e+20 	 1.744970e+06 	 8.086482e+38 	 5.301844e+38 	 7.574326e+20 	 6.952861e+07 	 3.333333e-01
1.20736172e+06 	 1.075384e+02 	 1.855905e+08 	 6.269270e+02 	 5.554957e+08 	 2.617268e+20 	 1.725824e+06 	 8.086319e+38 	 5.301768e+38 	 7.528208e+20 	 6.886231e+07 	 3.333333e-01
1.20737524e+06 	 1.086518e+02 	 1.854551e+08 	 6.204867e+02 	 5.546852e+08 	 2.600755e+20 	 1.706891e+06 	 8.086155e+38 	 5.301692e+38 	 7.482459e+20 	 6.820228e+07 	 3.333333e-01
1.20738879e+06 	 1.097768e+02 	 1.853200e+08 	 6.141125e+02 	 5.538775e+08 	 2.584379e+20 	 1.688168e+06 	 8.085991e+38 	 5.301615e+38 	 7.437076e+20 	 6.754846e+07 	 3.333333e-01
1.20740236e+06 	 1.109134e+02 	 1.851853e+08 	 6.078038e+02 	 5.530724e+08 	 2.568139e+20 	 1.669653e+06 	 8.085825e+38 	 5.301538e+38 	 7.392054e+20 	 6.690081e+07 	 3.333333e-01
1.20741597e+06 	 1.120617e+02 	 1.850509e+08 	 6.015599e+02 	 5.522699e+08 	 2.552033e+20 	 1.651343e+06 	 8.085659e+38 	 5.301461e+38 	 7.347392e+20 	 6.625926e+07 	 3.333333e-01
1.20742960e+06 	 1.132220e+02 	 1.849168e+08 	 5.953802e+02 	 5.514701e+08 	 2.536060e+20 	 1.633236e+06 	 8.085492e+38 	 5.301383e+38 	 7.303085e+20 	 6.562376e+07 	 3.333333e-01
1.20744325e+06 	 1.143943e+02 	 1.847831e+08 	 5.892639e+02 	 5.506728e+08 	 2.520218e+20 	 1.615330e+06 	 8.085325e+38 	 5.301304e+38 	 7.259129e+20 	 6.499425e+07 	 3.333333e-01
1.20745694e+06 	 1.155786e+02 	 1.846497e+08 	 5.832105e+02 	 5.498782e+08 	 2.504507e+20 	 1.597623e+06 	 8.085157e+38 	 5.301225e+38 	 7.215523e+20 	 6.437067e+07 	 3.333333e-01
1.20747066e+06 	 1.167753e+02 	 1.845167e+08 	 5.772192e+02 	 5.490862e+08 	 2.488925e+20 	 1.580111e+06 	 8.084987e+38 	 5.301146e+38 	 7.172261e+20 	 6.375298e+07 	 3.333333e-01
1.20748440e+06 	 1.179843e+02 	 1.843840e+08 	 5.712895e+02 	 5.482967e+08 	 2.473472e+20 	 1.562794e+06 	 8.084817e+38 	 5.301066e+38 	 7.129343e+20 	 6.314111e+07 	 3.333333e-01
1.20749818e+06 	 1.192059e+02 	 1.842517e+08 	 5.654207e+02 	 5.475099e+08 	 2.458145e+20 	 1.545669e+06 	 8.084647e+38 	 5.300986e+38 	 7.086765e+20 	 6.253502e+07 	 3.333333e-01
1.20751198e+06 	 1.204400e+02 	 1.841197e+08 	 5.596123e+02 	 5.467256e+08 	 2.442944e+20 	 1.528733e+06 	 8.084475e+38 	 5.300906e+38 	 7.044524e+20 	 6.193464e+07 	 3.333333e-01
1.20752581e+06 	 1.216870e+02 	 1.839880e+08 	 5.538634e+02 	 5.459439e+08 	 2.427868e+20 	 1.511986e+06 	 8.084303e+38 	 5.300824e+38 	 7.002617e+20 	 6.133994e+07 	 3.333333e-01
1.20753967e+06 	 1.229469e+02 	 1.838567e+08 	 5.481737e+02 	 5.451649e+08 	 2.412916e+20 	 1.495423e+06 	 8.084130e+38 	 5.300743e+38 	 6.961043e+20 	 6.075084e+07 	 3.333333e-01
1.20755356e+06 	 1.242198e+02 	 1.837257e+08 	 5.425423e+02 	 5.443883e+08 	 2.398087e+20 	 1.479045e+06 	 8.083956e+38 	 5.300661e+38 	 6.919797e+20 	 6.016731e+07 	 3.333333e-01
1.20756748e+06 	 1.255058e+02 	 1.835950e+08 	 5.369689e+02 	 5.436143e+08 	 2.383378e+20 	 1.462847e+06 	 8.083781e+38 	 5.300578e+38 	 6.878874e+20 	 5.958928e+07 	 3.333333e-01
1.20758143e+06 	 1.268052e+02 	 1.834647e+08 	 5.314527e+02 	 5.428429e+08 	 2.368789e+20 	 1.446829e+06 	 8.083605e+38 	 5.300495e+38 	 6.838273e+20 	 5.901672e+07 	 3.333333e-01
1.20759541e+06 	 1.281180e+02 	 1.833347e+08 	 5.259931e+02 	 5.420739e+08 	 2.354319e+20 	 1.430989e+06 	 8.083429e+38 	 5.300412e+38 	 6.797992e+20 	 5.844957e+07 	 3.333333e-01
1.20760942e+06 	 1.294444e+02 	 1.832051e+08 	 5.205896e+02 	 5.413075e+08 	 2.339966e+20 	 1.415323e+06 	 8.083252e+38 	 5.300328e+38 	 6.758026e+20 	 5.788778e+07 	 3.333333e-01
1.20762346e+06 	 1.307845e+02 	 1.830758e+08 	 5.152417e+02 	 5.405436e+08 	 2.325731e+20 	 1.399832e+06 	 8.083074e+38 	 5.300243e+38 	 6.718373e+20 	 5.733129e+07 	 3.333333e-01
1.20763753e+06 	 1.321385e+02 	 1.829468e+08 	 5.099487e+02 	 5.397822e+08 	 2.311610e+20 	 1.384511e+06 	 8.082895e+38 	 5.300158e+38 	 6.679030e+20 	 5.678007e+07 	 3.333333e-01
1.20765163e+06 	 1.335065e+02 	 1.828181e+08 	 5.047100e+02 	 5.390233e+08 	 2.297605e+20 	 1.369361e+06 	 8.082715e+38 	 5.300073e+38 	 6.639996e+20 	 5.623406e+07 	 3.333333e-01
1.20766577e+06 	 1.348887e+02 	 1.826898e+08 	 4.995252e+02 	 5.382669e+08 	 2.283713e+20 	 1.354378e+06 	 8.082534e+38 	 5.299987e+38 	 6.601267e+20 	 5.569322e+07 	 3.333333e-01
1.20767993e+06 	 1.362852e+02 	 1.825618e+08 	 4.943937e+02 	 5.375130e+08 	 2.269934e+20 	 1.339560e+06 	 8.082352e+38 	 5.299901e+38 	 6.562842e+20 	 5.515748e+07 	 3.333333e-01
1.20769413e+06 	 1.376961e+02 	 1.824342e+08 	 4.893148e+02 	 5.367616e+08 	 2.256266e+20 	 1.324907e+06 	 8.082170e+38 	 5.299814e+38 	 6.524716e+20 	 5.462682e+07 	 3.333333e-01
1.20770836e+06 	 1.391216e+02 	 1.823068e+08 	 4.842882e+02 	 5.360127e+08 	 2.242708e+20 	 1.310416e+06 	 8.081987e+38 	 5.299726e+38 	 6.486886e+20 	 5.410118e+07 	 3.333333e-01
1.20772262e+06 	 1.405618e+02 	 1.821799e+08 	 4.793131e+02 	 5.352662e+08 	 2.229260e+20 	 1.296085e+06 	 8.081802e+38 	 5.299638e+38 	 6.449351e+20 	 5.358051e+07 	 3.333333e-01
1.20773691e+06 	 1.420170e+02 	 1.820532e+08 	 4.743892e+02 	 5.345221e+08 	 2.215921e+20 	 1.281913e+06 	 8.081617e+38 	 5.299550e+38 	 6.412108e+20 	 5.306477e+07 	 3.333333e-01
1.20775124e+06 	 1.434872e+02 	 1.819269e+08 	 4.695159e+02 	 5.337805e+08 	 2.202688e+20 	 1.267897e+06 	 8.081431e+38 	 5.299461e+38 	 6.375153e+20 	 5.255392e+07 	 3.333333e-01
1.20776559e+06 	 1.449726e+02 	 1.818008e+08 	 4.646926e+02 	 5.330413e+08 	 2.189561e+20 	 1.254036e+06 	 8.081244e+38 	 5.299371e+38 	 6.338485e+20 	 5.204790e+07 	 3.333333e-01
1.20777999e+06 	 1.464734e+02 	 1.816752e+08 	 4.599189e+02 	 5.323045e+08 	 2.176540e+20 	 1.240329e+06 	 8.081056e+38 	 5.299281e+38 	 6.302100e+20 	 5.154668e+07 	 3.333333e-01
1.20779441e+06 	 1.479898e+02 	 1.815498e+08 	 4.551942e+02 	 5.315702e+08 	 2.163624e+20 	 1.226773e+06 	 8.080867e+38 	 5.299190e+38 	 6.265996e+20 	 5.105020e+07 	 3.333333e-01
1.20780887e+06 	 1.495218e+02 	 1.814248e+08 	 4.505180e+02 	 5.308382e+08 	 2.150810e+20 	 1.213366e+06 	 8.080678e+38 	 5.299099e+38 	 6.230172e+20 	 5.055843e+07 	 3.333333e-01
1.20782336e+06 	 1.510696e+02 	 1.813001e+08 	 4.458899e+02 	 5.301087e+08 	 2.138100e+20 	 1.200108e+06 	 8.080487e+38 	 5.299008e+38 	 6.194624e+20 	 5.007132e+07 	 3.333333e-01
1.20783788e+06 	 1.526335e+02 	 1.811757e+08 	 4.413093e+02 	 5.293816e+08 	 2.125491e+20 	 1.186997e+06 	 8.080295e+38 	 5.298915e+38 	 6.159352e+20 	 4.958883e+07 	 3.333333e-01
1.20785244e+06 	 1.542136e+02 	 1.810516e+08 	 4.367758e+02 	 5.286569e+08 	 2.112983e+20 	 1.174030e+06 	 8.080103e+38 	 5.298823e+38 	 6.124352e+20 	 4.911091e+07 	 3.333333e-01
1.20786703e+06 	 1.558100e+02 	 1.809279e+08 	 4.322889e+02 	 5.279346e+08 	 2.100575e+20 	 1.161207e+06 	 8.079909e+38 	 5.298729e+38 	 6.089620e+20 	 4.863752e+07 	 3.333333e-01
1.20788166e+06 	 1.574229e+02 	 1.808045e+08 	 4.278480e+02 	 5.272146e+08 	 2.088265e+20 	 1.148525e+06 	 8.079714e+38 	 5.298635e+38 	 6.055155e+20 	 4.816862e+07 	 3.333333e-01
1.20789632e+06 	 1.590525e+02 	 1.806814e+08 	 4.234528e+02 	 5.264970e+08 	 2.076053e+20 	 1.135984e+06 	 8.079519e+38 	 5.298541e+38 	 6.020955e+20 	 4.770417e+07 	 3.333333e-01
1.20791102e+06 	 1.606989e+02 	 1.805586e+08 	 4.191027e+02 	 5.257817e+08 	 2.063938e+20 	 1.123581e+06 	 8.079322e+38 	 5.298446e+38 	 5.987016e+20 	 4.724413e+07 	 3.333333e-01
1.20792575e+06 	 1.623624e+02 	 1.804361e+08 	 4.147973e+02 	 5.250688e+08 	 2.051919e+20 	 1.111314e+06 	 8.079125e+38 	 5.298350e+38 	 5.953336e+20 	 4.678845e+07 	 3.333333e-01
1.20794052e+06 	 1.640431e+02 	 1.803140e+08 	 4.105362e+02 	 5.243582e+08 	 2.039995e+20 	 1.099184e+06 	 8.078927e+38 	 5.298254e+38 	 5.919914e+20 	 4.633710e+07 	 3.333333e-01
1.20795532e+06 	 1.657412e+02 	 1.801922e+08 	 4.063188e+02 	 5.236499e+08 	 2.028165e+20 	 1.087187e+06 	 8.078727e+38 	 5.298157e+38 	 5.886747e+20 	 4.589004e+07 	 3.333333e-01
1.20797016e+06 	 1.674569e+02 	 1.800707e+08 	 4.021447e+02 	 5.229439e+08 	 2.016429e+20 	 1.075322e+06 	 8.078527e+38 	 5.298060e+38 	 5.853832e+20 	 4.544722e+07 	 3.333333e-01
1.20798504e+06 	 1.691903e+02 	 1.799495e+08 	 3.980135e+02 	 5.222403e+08 	 2.004785e+20 	 1.063589e+06 	 8.078325e+38 	 5.297962e+38 	 5.821169e+20 	 4.500860e+07 	 3.333333e-01
1.20799995e+06 	 1.709416e+02 	 1.798286e+08 	 3.939248e+02 	 5.215390e+08 	 1.993234e+20 	 1.051985e+06 	 8.078122e+38 	 5.297864e+38 	 5.788754e+20 	 4.457415e+07 	 3.333333e-01
1.20801489e+06 	 1.727111e+02 	 1.797081e+08 	 3.898781e+02 	 5.208400e+08 	 1.981774e+20 	 1.040509e+06 	 8.077919e+38 	 5.297765e+38 	 5.756588e+20 	 4.414383e+07 	 3.333333e-01
1.20802988e+06 	 1.744988e+02 	 1.795879e+08 	 3.858729e+02 	 5.201433e+08 	 1.970404e+20 	 1.029160e+06 	 8.077714e+38 	 5.297665e+38 	 5.724666e+20 	 4.371760e+07 	 3.333333e-01
1.20804490e+06 	 1.763051e+02 	 1.794679e+08 	 3.819089e+02 	 5.194489e+08 	 1.959123e+20 	 1.017935e+06 	 8.077509e+38 	 5.297564e+38 	 5.692984e+20 	 4.329542e+07 	 3.333333e-01
1.20805995e+06 	 1.781300e+02 	 1.793483e+08 	 3.779856e+02 	 5.187568e+08 	 1.947930e+20 	 1.006835e+06 	 8.077302e+38 	 5.297464e+38 	 5.661543e+20 	 4.287725e+07 	 3.333333e-01
1.20807505e+06 	 1.799738e+02 	 1.792290e+08 	 3.741026e+02 	 5.180669e+08 	 1.936825e+20 	 9.958570e+05 	 8.077094e+38 	 5.297362e+38 	 5.630339e+20 	 4.246306e+07 	 3.333333e-01
1.20809018e+06 	 1.818367e+02 	 1.791101e+08 	 3.702595e+02 	 5.173793e+08 	 1.925807e+20 	 9.850001e+05 	 8.076885e+38 	 5.297260e+38 	 5.599371e+20 	 4.205281e+07 	 3.333333e-01
1.20810535e+06 	 1.837189e+02 	 1.789914e+08 	 3.664558e+02 	 5.166939e+08 	 1.914875e+20 	 9.742629e+05 	 8.076675e+38 	 5.297157e+38 	 5.568636e+20 	 4.164646e+07 	 3.333333e-01
1.20812056e+06 	 1.856205e+02 	 1.788730e+08 	 3.626913e+02 	 5.160107e+08 	 1.904028e+20 	 9.636440e+05 	 8.076464e+38 	 5.297054e+38 	 5.538133e+20 	 4.124397e+07 	 3.333333e-01
1.20813581e+06 	 1.875418e+02 	 1.787550e+08 	 3.589654e+02 	 5.153298e+08 	 1.893265e+20 	 9.531422e+05 	 8.076252e+38 	 5.296950e+38 	 5.507859e+20 	 4.084532e+07 	 3.333333e-01
1.20815110e+06 	 1.894830e+02 	 1.786372e+08 	 3.552778e+02 	 5.146511e+08 	 1.882587e+20 	 9.427561e+05 	 8.076039e+38 	 5.296845e+38 	 5.477812e+20 	 4.045046e+07 	 3.333333e-01
1.20816643e+06 	 1.914442e+02 	 1.785198e+08 	 3.516281e+02 	 5.139747e+08 	 1.871991e+20 	 9.324844e+05 	 8.075824e+38 	 5.296740e+38 	 5.447992e+20 	 4.005936e+07 	 3.333333e-01
1.20818179e+06 	 1.934257e+02 	 1.784026e+08 	 3.480158e+02 	 5.133005e+08 	 1.861478e+20 	 9.223260e+05 	 8.075609e+38 	 5.296634e+38 	 5.418396e+20 	 3.967198e+07 	 3.333333e-01
1.20819719e+06 	 1.954278e+02 	 1.782858e+08 	 3.444407e+02 	 5.126285e+08 	 1.851047e+20 	 9.122794e+05 	 8.075392e+38 	 5.296527e+38 	 5.389021e+20 	 3.928829e+07 	 3.333333e-01
1.20821263e+06 	 1.974505e+02 	 1.781693e+08 	 3.409023e+02 	 5.119587e+08 	 1.840696e+20 	 9.023435e+05 	 8.075175e+38 	 5.296420e+38 	 5.359866e+20 	 3.890825e+07 	 3.333333e-01
1.20822812e+06 	 1.994941e+02 	 1.780531e+08 	 3.374003e+02 	 5.112910e+08 	 1.830425e+20 	 8.925171e+05 	 8.074956e+38 	 5.296312e+38 	 5.330929e+20 	 3.853184e+07 	 3.333333e-01
1.20824364e+06 	 2.015589e+02 	 1.779372e+08 	 3.339342e+02 	 5.106256e+08 	 1.820233e+20 	 8.827988e+05 	 8.074736e+38 	 5.296203e+38 	 5.302208e+20 	 3.815901e+07 	 3.333333e-01
1.20825920e+06 	 2.036451e+02 	 1.778216e+08 	 3.305037e+02 	 5.099623e+08 	 1.810120e+20 	 8.731876e+05 	 8.074514e+38 	 5.296094e+38 	 5.273700e+20 	 3.778974e+07 	 3.333333e-01
1.20827481e+06 	 2.057528e+02 	 1.777063e+08 	 3.271085e+02 	 5.093012e+08 	 1.800085e+20 	 8.636821e+05 	 8.074292e+38 	 5.295984e+38 	 5.245404e+20 	 3.742398e+07 	 3.333333e-01
1.20829046e+06 	 2.078823e+02 	 1.775913e+08 	 3.237482e+02 	 5.086422e+08 	 1.790127e+20 	 8.542813e+05 	 8.074068e+38 	 5.295873e+38 	 5.217318e+20 	 3.706172e+07 	 3.333333e-01
1.20830615e+06 	 2.100339e+02 	 1.774766e+08 	 3.204223e+02 	 5.079854e+08 	 1.780245e+20 	 8.449840e+05 	 8.073844e+38 	 5.295762e+38 	 5.189440e+20 	 3.670290e+07 	 3.333333e-01
1.20832188e+06 	 2.122077e+02 	 1.773622e+08 	 3.171307e+02 	 5.073307e+08 	 1.770439e+20 	 8.357889e+05 	 8.073618e+38 	 5.295650e+38 	 5.161768e+20 	 3.634751e+07 	 3.333333e-01
1.20833765e+06 	 2.144039e+02 	 1.772481e+08 	 3.138728e+02 	 5.066781e+08 	 1.760708e+20 	 8.266951e+05 	 8.073391e+38 	 5.295537e+38 	 5.134302e+20 	 3.599551e+07 	 3.333333e-01
1.20835346e+06 	 2.166229e+02 	 1.771343e+08 	 3.106485e+02 	 5.060277e+08 	 1.751052e+20 	 8.177013e+05 	 8.073162e+38 	 5.295423e+38 	 5.107039e+20 	 3.564687e+07 	 3.333333e-01
1.20836931e+06 	 2.188649e+02 	 1.770208e+08 	 3.074572e+02 	 5.053795e+08 	 1.741470e+20 	 8.088065e+05 	 8.072932e+38 	 5.295309e+38 	 5.079979e+20 	 3.530155e+07 	 3.333333e-01
1.20838521e+06 	 2.211300e+02 	 1.769076e+08 	 3.042987e+02 	 5.047334e+08 	 1.731961e+20 	 8.000095e+05 	 8.072702e+38 	 5.295194e+38 	 5.053118e+20 	 3.495953e+07 	 3.333333e-01
1.20840115e+06 	 2.234186e+02 	 1.767947e+08 	 3.011727e+02 	 5.040893e+08 	 1.722525e+20 	 7.913093e+05 	 8.072470e+38 	 5.295079e+38 	 5.026454e+20 	 3.462077e+07 	 3.333333e-01
1.20841713e+06 	 2.257308e+02 	 1.766821e+08 	 2.980788e+02 	 5.034473e+08 	 1.713160e+20 	 7.827047e+05 	 8.072236e+38 	 5.294962e+38 	 4.999987e+20 	 3.428525e+07 	 3.333333e-01
1.20843316e+06 	 2.280669e+02 	 1.765698e+08 	 2.950167e+02 	 5.028075e+08 	 1.703866e+20 	 7.741947e+05 	 8.072002e+38 	 5.294845e+38 	 4.973713e+20 	 3.395293e+07 	 3.333333e-01
1.20844923e+06 	 2.304272e+02 	 1.764577e+08 	 2.919860e+02 	 5.021697e+08 	 1.694643e+20 	 7.657783e+05 	 8.071766e+38 	 5.294728e+38 	 4.947632e+20 	 3.362379e+07 	 3.333333e-01
1.20846535e+06 	 2.328119e+02 	 1.763460e+08 	 2.889865e+02 	 5.015339e+08 	 1.685489e+20 	 7.574544e+05 	 8.071528e+38 	 5.294609e+38 	 4.921742e+20 	 3.329779e+07 	 3.333333e-01
1.20848151e+06 	 2.352212e+02 	 1.762346e+08 	 2.860178e+02 	 5.009003e+08 	 1.676405e+20 	 7.492220e+05 	 8.071290e+38 	 5.294490e+38 	 4.896041e+20 	 3.297491e+07 	 3.333333e-01
1.20849772e+06 	 2.376555e+02 	 1.761234e+08 	 2.830795e+02 	 5.002687e+08 	 1.667389e+20 	 7.410800e+05 	 8.071050e+38 	 5.294370e+38 	 4.870527e+20 	 3.265511e+07 	 3.333333e-01
1.20851397e+06 	 2.401149e+02 	 1.760126e+08 	 2.801715e+02 	 4.996391e+08 	 1.658441e+20 	 7.330275e+05 	 8.070809e+38 	 5.294249e+38 	 4.845200e+20 	 3.233837e+07 	 3.333333e-01
1.20853026e+06 	 2.425998e+02 	 1.759020e+08 	 2.772933e+02 	 4.990116e+08 	 1.649561e+20 	 7.250635e+05 	 8.070567e+38 	 5.294127e+38 	 4.820057e+20 	 3.202466e+07 	 3.333333e-01
