r (cm)        	 u (cm/s)    	 cs (cm/s)   	 rho (g/cm3) 	 T (K)       	 P (dyne/cm2) 	 phi         	 L (erg/s)   	 L* (erg/s)  	 E (erg)     	 tau         	 lambda     
4.33222725e+06 	 2.545332e+06 	 6.385116e+07 	 5.540278e-03 	 6.575166e+07 	 4.715880e+16 	 2.512537e+01 	 4.406951e+38 	 3.984021e+38 	 1.414425e+17 	 4.029623e+03 	 3.333332e-01
4.34081517e+06 	 2.559896e+06 	 6.375932e+07 	 5.486405e-03 	 6.556264e+07 	 4.661883e+16 	 2.494706e+01 	 4.404741e+38 	 3.982860e+38 	 1.398230e+17 	 3.999938e+03 	 3.333332e-01
4.34942514e+06 	 2.574539e+06 	 6.366760e+07 	 5.433056e-03 	 6.537414e+07 	 4.608499e+16 	 2.477006e+01 	 4.402538e+38 	 3.981702e+38 	 1.382219e+17 	 3.970474e+03 	 3.333332e-01
4.35805743e+06 	 2.589259e+06 	 6.357600e+07 	 5.380226e-03 	 6.518617e+07 	 4.555721e+16 	 2.459439e+01 	 4.400339e+38 	 3.980546e+38 	 1.366390e+17 	 3.941227e+03 	 3.333332e-01
4.36671214e+06 	 2.604057e+06 	 6.348452e+07 	 5.327909e-03 	 6.499872e+07 	 4.503543e+16 	 2.442002e+01 	 4.398146e+38 	 3.979394e+38 	 1.350741e+17 	 3.912198e+03 	 3.333332e-01
4.37538936e+06 	 2.618934e+06 	 6.339317e+07 	 5.276102e-03 	 6.481180e+07 	 4.451957e+16 	 2.424694e+01 	 4.395957e+38 	 3.978244e+38 	 1.335269e+17 	 3.883385e+03 	 3.333332e-01
4.38408924e+06 	 2.633890e+06 	 6.330194e+07 	 5.224798e-03 	 6.462538e+07 	 4.400957e+16 	 2.407516e+01 	 4.393774e+38 	 3.977097e+38 	 1.319973e+17 	 3.854785e+03 	 3.333332e-01
4.39281184e+06 	 2.648926e+06 	 6.321083e+07 	 5.173993e-03 	 6.443949e+07 	 4.350535e+16 	 2.390465e+01 	 4.391597e+38 	 3.975953e+38 	 1.304850e+17 	 3.826398e+03 	 3.333332e-01
4.40155717e+06 	 2.664041e+06 	 6.311984e+07 	 5.123681e-03 	 6.425411e+07 	 4.300686e+16 	 2.373540e+01 	 4.389424e+38 	 3.974811e+38 	 1.289900e+17 	 3.798222e+03 	 3.333332e-01
4.41032515e+06 	 2.679236e+06 	 6.302898e+07 	 5.073860e-03 	 6.406925e+07 	 4.251404e+16 	 2.356741e+01 	 4.387257e+38 	 3.973673e+38 	 1.275119e+17 	 3.770254e+03 	 3.333332e-01
4.41911565e+06 	 2.694512e+06 	 6.293824e+07 	 5.024522e-03 	 6.388490e+07 	 4.202682e+16 	 2.340067e+01 	 4.385095e+38 	 3.972537e+38 	 1.260506e+17 	 3.742494e+03 	 3.333332e-01
4.42792901e+06 	 2.709870e+06 	 6.284762e+07 	 4.975664e-03 	 6.370107e+07 	 4.154513e+16 	 2.323516e+01 	 4.382938e+38 	 3.971404e+38 	 1.246059e+17 	 3.714940e+03 	 3.333332e-01
4.43676535e+06 	 2.725308e+06 	 6.275712e+07 	 4.927282e-03 	 6.351774e+07 	 4.106892e+16 	 2.307088e+01 	 4.380786e+38 	 3.970273e+38 	 1.231777e+17 	 3.687590e+03 	 3.333332e-01
4.44562473e+06 	 2.740829e+06 	 6.266674e+07 	 4.879370e-03 	 6.333493e+07 	 4.059812e+16 	 2.290782e+01 	 4.378640e+38 	 3.969145e+38 	 1.217656e+17 	 3.660444e+03 	 3.333332e-01
4.45450729e+06 	 2.756431e+06 	 6.257648e+07 	 4.831924e-03 	 6.315262e+07 	 4.013267e+16 	 2.274597e+01 	 4.376498e+38 	 3.968020e+38 	 1.203696e+17 	 3.633498e+03 	 3.333332e-01
4.46341307e+06 	 2.772116e+06 	 6.248634e+07 	 4.784939e-03 	 6.297081e+07 	 3.967251e+16 	 2.258532e+01 	 4.374362e+38 	 3.966898e+38 	 1.189895e+17 	 3.606753e+03 	 3.333332e-01
4.47234207e+06 	 2.787884e+06 	 6.239633e+07 	 4.738411e-03 	 6.278952e+07 	 3.921758e+16 	 2.242586e+01 	 4.372231e+38 	 3.965778e+38 	 1.176251e+17 	 3.580207e+03 	 3.333332e-01
4.48129418e+06 	 2.803736e+06 	 6.230643e+07 	 4.692335e-03 	 6.260873e+07 	 3.876782e+16 	 2.226758e+01 	 4.370105e+38 	 3.964662e+38 	 1.162761e+17 	 3.553857e+03 	 3.333332e-01
4.49026938e+06 	 2.819671e+06 	 6.221666e+07 	 4.646708e-03 	 6.242844e+07 	 3.832319e+16 	 2.211047e+01 	 4.367984e+38 	 3.963547e+38 	 1.149426e+17 	 3.527702e+03 	 3.333332e-01
4.49926811e+06 	 2.835691e+06 	 6.212701e+07 	 4.601524e-03 	 6.224865e+07 	 3.788360e+16 	 2.195452e+01 	 4.365868e+38 	 3.962436e+38 	 1.136242e+17 	 3.501742e+03 	 3.333332e-01
4.50829026e+06 	 2.851795e+06 	 6.203747e+07 	 4.556779e-03 	 6.206936e+07 	 3.744902e+16 	 2.179973e+01 	 4.363757e+38 	 3.961327e+38 	 1.123208e+17 	 3.475974e+03 	 3.333332e-01
4.51733603e+06 	 2.867984e+06 	 6.194806e+07 	 4.512470e-03 	 6.189058e+07 	 3.701938e+16 	 2.164609e+01 	 4.361651e+38 	 3.960221e+38 	 1.110322e+17 	 3.450397e+03 	 3.333332e-01
4.52640553e+06 	 2.884259e+06 	 6.185877e+07 	 4.468591e-03 	 6.171228e+07 	 3.659463e+16 	 2.149358e+01 	 4.359551e+38 	 3.959118e+38 	 1.097582e+17 	 3.425010e+03 	 3.333332e-01
4.53549880e+06 	 2.900619e+06 	 6.176959e+07 	 4.425139e-03 	 6.153449e+07 	 3.617470e+16 	 2.134220e+01 	 4.357455e+38 	 3.958017e+38 	 1.084988e+17 	 3.399811e+03 	 3.333332e-01
4.54461579e+06 	 2.917066e+06 	 6.168054e+07 	 4.382110e-03 	 6.135719e+07 	 3.575956e+16 	 2.119195e+01 	 4.355364e+38 	 3.956919e+38 	 1.072537e+17 	 3.374800e+03 	 3.333332e-01
4.55375639e+06 	 2.933599e+06 	 6.159161e+07 	 4.339499e-03 	 6.118038e+07 	 3.534914e+16 	 2.104280e+01 	 4.353279e+38 	 3.955823e+38 	 1.060227e+17 	 3.349973e+03 	 3.333332e-01
4.56292060e+06 	 2.950220e+06 	 6.150280e+07 	 4.297302e-03 	 6.100407e+07 	 3.494340e+16 	 2.089476e+01 	 4.351198e+38 	 3.954731e+38 	 1.048058e+17 	 3.325331e+03 	 3.333332e-01
4.57210893e+06 	 2.966928e+06 	 6.141410e+07 	 4.255516e-03 	 6.082825e+07 	 3.454227e+16 	 2.074781e+01 	 4.349123e+38 	 3.953641e+38 	 1.036027e+17 	 3.300871e+03 	 3.333332e-01
4.58132126e+06 	 2.983724e+06 	 6.132553e+07 	 4.214136e-03 	 6.065291e+07 	 3.414571e+16 	 2.060194e+01 	 4.347052e+38 	 3.952553e+38 	 1.024134e+17 	 3.276593e+03 	 3.333332e-01
4.59055776e+06 	 3.000608e+06 	 6.123707e+07 	 4.173159e-03 	 6.047807e+07 	 3.375367e+16 	 2.045716e+01 	 4.344986e+38 	 3.951468e+38 	 1.012375e+17 	 3.252495e+03 	 3.333332e-01
4.59981853e+06 	 3.017581e+06 	 6.114874e+07 	 4.132579e-03 	 6.030371e+07 	 3.336609e+16 	 2.031344e+01 	 4.342926e+38 	 3.950386e+38 	 1.000751e+17 	 3.228576e+03 	 3.333332e-01
4.60910358e+06 	 3.034643e+06 	 6.106052e+07 	 4.092395e-03 	 6.012984e+07 	 3.298292e+16 	 2.017079e+01 	 4.340870e+38 	 3.949307e+38 	 9.892586e+16 	 3.204834e+03 	 3.333332e-01
4.61841285e+06 	 3.051795e+06 	 6.097242e+07 	 4.052601e-03 	 5.995645e+07 	 3.260411e+16 	 2.002919e+01 	 4.338819e+38 	 3.948230e+38 	 9.778973e+16 	 3.181268e+03 	 3.333332e-01
4.62774621e+06 	 3.069037e+06 	 6.088444e+07 	 4.013194e-03 	 5.978355e+07 	 3.222962e+16 	 1.988863e+01 	 4.336773e+38 	 3.947155e+38 	 9.666655e+16 	 3.157876e+03 	 3.333332e-01
4.63710404e+06 	 3.086370e+06 	 6.079658e+07 	 3.974171e-03 	 5.961113e+07 	 3.185940e+16 	 1.974912e+01 	 4.334732e+38 	 3.946084e+38 	 9.555617e+16 	 3.134658e+03 	 3.333332e-01
4.64648635e+06 	 3.103793e+06 	 6.070884e+07 	 3.935526e-03 	 5.943919e+07 	 3.149340e+16 	 1.961063e+01 	 4.332696e+38 	 3.945014e+38 	 9.445843e+16 	 3.111612e+03 	 3.333332e-01
4.65589329e+06 	 3.121308e+06 	 6.062121e+07 	 3.897258e-03 	 5.926773e+07 	 3.113156e+16 	 1.947316e+01 	 4.330665e+38 	 3.943948e+38 	 9.337321e+16 	 3.088737e+03 	 3.333332e-01
4.66532500e+06 	 3.138915e+06 	 6.053370e+07 	 3.859362e-03 	 5.909675e+07 	 3.077385e+16 	 1.933671e+01 	 4.328638e+38 	 3.942884e+38 	 9.230035e+16 	 3.066032e+03 	 3.333332e-01
4.67478156e+06 	 3.156613e+06 	 6.044632e+07 	 3.821834e-03 	 5.892624e+07 	 3.042022e+16 	 1.920127e+01 	 4.326617e+38 	 3.941823e+38 	 9.123970e+16 	 3.043495e+03 	 3.333332e-01
4.68426294e+06 	 3.174405e+06 	 6.035904e+07 	 3.784671e-03 	 5.875621e+07 	 3.007061e+16 	 1.906682e+01 	 4.324600e+38 	 3.940764e+38 	 9.019115e+16 	 3.021125e+03 	 3.333332e-01
4.69376906e+06 	 3.192289e+06 	 6.027189e+07 	 3.747869e-03 	 5.858666e+07 	 2.972499e+16 	 1.893337e+01 	 4.322589e+38 	 3.939708e+38 	 8.915455e+16 	 2.998921e+03 	 3.333332e-01
4.70329976e+06 	 3.210268e+06 	 6.018486e+07 	 3.711426e-03 	 5.841758e+07 	 2.938332e+16 	 1.880090e+01 	 4.320582e+38 	 3.938654e+38 	 8.812978e+16 	 2.976881e+03 	 3.333332e-01
4.71285561e+06 	 3.228340e+06 	 6.009794e+07 	 3.675336e-03 	 5.824897e+07 	 2.904553e+16 	 1.866940e+01 	 4.318580e+38 	 3.937603e+38 	 8.711669e+16 	 2.955004e+03 	 3.333332e-01
4.72243653e+06 	 3.246507e+06 	 6.001114e+07 	 3.639598e-03 	 5.808083e+07 	 2.871160e+16 	 1.853887e+01 	 4.316582e+38 	 3.936555e+38 	 8.611515e+16 	 2.933290e+03 	 3.333332e-01
4.73204267e+06 	 3.264769e+06 	 5.992446e+07 	 3.604207e-03 	 5.791316e+07 	 2.838148e+16 	 1.840931e+01 	 4.314590e+38 	 3.935509e+38 	 8.512503e+16 	 2.911736e+03 	 3.333332e-01
4.74167415e+06 	 3.283126e+06 	 5.983789e+07 	 3.569160e-03 	 5.774596e+07 	 2.805513e+16 	 1.828070e+01 	 4.312602e+38 	 3.934465e+38 	 8.414621e+16 	 2.890342e+03 	 3.333332e-01
4.75133102e+06 	 3.301579e+06 	 5.975144e+07 	 3.534454e-03 	 5.757923e+07 	 2.773249e+16 	 1.815304e+01 	 4.310619e+38 	 3.933424e+38 	 8.317854e+16 	 2.869107e+03 	 3.333331e-01
4.76101325e+06 	 3.320128e+06 	 5.966511e+07 	 3.500086e-03 	 5.741296e+07 	 2.741353e+16 	 1.802632e+01 	 4.308641e+38 	 3.932386e+38 	 8.222191e+16 	 2.848029e+03 	 3.333331e-01
4.77072073e+06 	 3.338774e+06 	 5.957889e+07 	 3.466051e-03 	 5.724716e+07 	 2.709822e+16 	 1.790053e+01 	 4.306668e+38 	 3.931350e+38 	 8.127620e+16 	 2.827108e+03 	 3.333331e-01
4.78045356e+06 	 3.357517e+06 	 5.949279e+07 	 3.432348e-03 	 5.708182e+07 	 2.678650e+16 	 1.777567e+01 	 4.304699e+38 	 3.930317e+38 	 8.034129e+16 	 2.806341e+03 	 3.333331e-01
4.79021207e+06 	 3.376358e+06 	 5.940681e+07 	 3.398973e-03 	 5.691694e+07 	 2.647834e+16 	 1.765172e+01 	 4.302735e+38 	 3.929286e+38 	 7.941704e+16 	 2.785728e+03 	 3.333331e-01
4.79999624e+06 	 3.395297e+06 	 5.932094e+07 	 3.365921e-03 	 5.675252e+07 	 2.617370e+16 	 1.752869e+01 	 4.300776e+38 	 3.928258e+38 	 7.850334e+16 	 2.765268e+03 	 3.333331e-01
4.80980628e+06 	 3.414335e+06 	 5.923519e+07 	 3.333192e-03 	 5.658857e+07 	 2.587254e+16 	 1.740656e+01 	 4.298822e+38 	 3.927232e+38 	 7.760007e+16 	 2.744959e+03 	 3.333331e-01
4.81964227e+06 	 3.433471e+06 	 5.914956e+07 	 3.300780e-03 	 5.642507e+07 	 2.557481e+16 	 1.728533e+01 	 4.296872e+38 	 3.926209e+38 	 7.670711e+16 	 2.724801e+03 	 3.333331e-01
4.82950425e+06 	 3.452707e+06 	 5.906404e+07 	 3.268684e-03 	 5.626203e+07 	 2.528048e+16 	 1.716500e+01 	 4.294927e+38 	 3.925188e+38 	 7.582433e+16 	 2.704792e+03 	 3.333331e-01
4.83939213e+06 	 3.472043e+06 	 5.897864e+07 	 3.236900e-03 	 5.609944e+07 	 2.498951e+16 	 1.704554e+01 	 4.292987e+38 	 3.924170e+38 	 7.495164e+16 	 2.684931e+03 	 3.333331e-01
4.84930578e+06 	 3.491480e+06 	 5.889335e+07 	 3.205425e-03 	 5.593731e+07 	 2.470187e+16 	 1.692697e+01 	 4.291051e+38 	 3.923154e+38 	 7.408892e+16 	 2.665217e+03 	 3.333331e-01
4.85924544e+06 	 3.511018e+06 	 5.880818e+07 	 3.174256e-03 	 5.577564e+07 	 2.441751e+16 	 1.680926e+01 	 4.289120e+38 	 3.922141e+38 	 7.323605e+16 	 2.645650e+03 	 3.333331e-01
4.86921141e+06 	 3.530657e+06 	 5.872312e+07 	 3.143390e-03 	 5.561441e+07 	 2.413639e+16 	 1.669243e+01 	 4.287193e+38 	 3.921130e+38 	 7.239292e+16 	 2.626227e+03 	 3.333331e-01
4.87920368e+06 	 3.550398e+06 	 5.863818e+07 	 3.112824e-03 	 5.545364e+07 	 2.385849e+16 	 1.657644e+01 	 4.285272e+38 	 3.920122e+38 	 7.155943e+16 	 2.606948e+03 	 3.333331e-01
4.88922243e+06 	 3.570242e+06 	 5.855336e+07 	 3.082555e-03 	 5.529332e+07 	 2.358377e+16 	 1.646132e+01 	 4.283354e+38 	 3.919116e+38 	 7.073545e+16 	 2.587812e+03 	 3.333331e-01
4.89926773e+06 	 3.590188e+06 	 5.846864e+07 	 3.052581e-03 	 5.513345e+07 	 2.331218e+16 	 1.634704e+01 	 4.281442e+38 	 3.918113e+38 	 6.992088e+16 	 2.568817e+03 	 3.333331e-01
4.90933956e+06 	 3.610237e+06 	 5.838405e+07 	 3.022898e-03 	 5.497402e+07 	 2.304369e+16 	 1.623359e+01 	 4.279534e+38 	 3.917112e+38 	 6.911562e+16 	 2.549963e+03 	 3.333331e-01
4.91943785e+06 	 3.630391e+06 	 5.829957e+07 	 2.993504e-03 	 5.481504e+07 	 2.277827e+16 	 1.612098e+01 	 4.277631e+38 	 3.916113e+38 	 6.831956e+16 	 2.531249e+03 	 3.333331e-01
4.92956250e+06 	 3.650649e+06 	 5.821520e+07 	 2.964396e-03 	 5.465651e+07 	 2.251589e+16 	 1.600920e+01 	 4.275732e+38 	 3.915117e+38 	 6.753261e+16 	 2.512673e+03 	 3.333331e-01
4.93971405e+06 	 3.671012e+06 	 5.813095e+07 	 2.935570e-03 	 5.449842e+07 	 2.225651e+16 	 1.589824e+01 	 4.273838e+38 	 3.914124e+38 	 6.675465e+16 	 2.494235e+03 	 3.333331e-01
4.94989238e+06 	 3.691480e+06 	 5.804681e+07 	 2.907025e-03 	 5.434077e+07 	 2.200009e+16 	 1.578809e+01 	 4.271948e+38 	 3.913132e+38 	 6.598558e+16 	 2.475933e+03 	 3.333331e-01
4.96009769e+06 	 3.712054e+06 	 5.796279e+07 	 2.878758e-03 	 5.418357e+07 	 2.174660e+16 	 1.567875e+01 	 4.270063e+38 	 3.912144e+38 	 6.522530e+16 	 2.457767e+03 	 3.333331e-01
4.97033014e+06 	 3.732734e+06 	 5.787888e+07 	 2.850765e-03 	 5.402680e+07 	 2.149601e+16 	 1.557021e+01 	 4.268183e+38 	 3.911157e+38 	 6.447372e+16 	 2.439735e+03 	 3.333331e-01
4.98058976e+06 	 3.753521e+06 	 5.779508e+07 	 2.823045e-03 	 5.387048e+07 	 2.124829e+16 	 1.546247e+01 	 4.266307e+38 	 3.910173e+38 	 6.373072e+16 	 2.421837e+03 	 3.333331e-01
4.99087651e+06 	 3.774415e+06 	 5.771140e+07 	 2.795594e-03 	 5.371459e+07 	 2.100340e+16 	 1.535552e+01 	 4.264435e+38 	 3.909192e+38 	 6.299622e+16 	 2.404071e+03 	 3.333331e-01
5.00119027e+06 	 3.795417e+06 	 5.762783e+07 	 2.768410e-03 	 5.355914e+07 	 2.076130e+16 	 1.524935e+01 	 4.262568e+38 	 3.908213e+38 	 6.227012e+16 	 2.386437e+03 	 3.333331e-01
5.01153103e+06 	 3.816529e+06 	 5.754437e+07 	 2.741491e-03 	 5.340413e+07 	 2.052198e+16 	 1.514396e+01 	 4.260706e+38 	 3.907236e+38 	 6.155234e+16 	 2.368933e+03 	 3.333331e-01
5.02189938e+06 	 3.837748e+06 	 5.746103e+07 	 2.714833e-03 	 5.324955e+07 	 2.028540e+16 	 1.503934e+01 	 4.258848e+38 	 3.906262e+38 	 6.084276e+16 	 2.351558e+03 	 3.333331e-01
5.03229517e+06 	 3.859077e+06 	 5.737780e+07 	 2.688434e-03 	 5.309541e+07 	 2.005152e+16 	 1.493549e+01 	 4.256995e+38 	 3.905290e+38 	 6.014130e+16 	 2.334312e+03 	 3.333331e-01
5.04271861e+06 	 3.880516e+06 	 5.729469e+07 	 2.662292e-03 	 5.294169e+07 	 1.982032e+16 	 1.483240e+01 	 4.255146e+38 	 3.904320e+38 	 5.944786e+16 	 2.317194e+03 	 3.333331e-01
5.05316981e+06 	 3.902065e+06 	 5.721169e+07 	 2.636404e-03 	 5.278841e+07 	 1.959177e+16 	 1.473007e+01 	 4.253301e+38 	 3.903353e+38 	 5.876236e+16 	 2.300203e+03 	 3.333331e-01
5.06364878e+06 	 3.923724e+06 	 5.712880e+07 	 2.610768e-03 	 5.263556e+07 	 1.936583e+16 	 1.462848e+01 	 4.251461e+38 	 3.902388e+38 	 5.808470e+16 	 2.283337e+03 	 3.333330e-01
5.07415546e+06 	 3.945496e+06 	 5.704602e+07 	 2.585382e-03 	 5.248314e+07 	 1.914247e+16 	 1.452764e+01 	 4.249625e+38 	 3.901426e+38 	 5.741479e+16 	 2.266596e+03 	 3.333330e-01
5.08468969e+06 	 3.967379e+06 	 5.696336e+07 	 2.560242e-03 	 5.233115e+07 	 1.892167e+16 	 1.442754e+01 	 4.247794e+38 	 3.900466e+38 	 5.675256e+16 	 2.249979e+03 	 3.333330e-01
5.09525196e+06 	 3.989375e+06 	 5.688081e+07 	 2.535347e-03 	 5.217958e+07 	 1.870340e+16 	 1.432817e+01 	 4.245968e+38 	 3.899508e+38 	 5.609791e+16 	 2.233484e+03 	 3.333330e-01
5.10584223e+06 	 4.011485e+06 	 5.679837e+07 	 2.510693e-03 	 5.202844e+07 	 1.848763e+16 	 1.422953e+01 	 4.244145e+38 	 3.898553e+38 	 5.545076e+16 	 2.217112e+03 	 3.333330e-01
5.11646069e+06 	 4.033707e+06 	 5.671604e+07 	 2.486280e-03 	 5.187772e+07 	 1.827434e+16 	 1.413161e+01 	 4.242327e+38 	 3.897600e+38 	 5.481101e+16 	 2.200861e+03 	 3.333330e-01
5.12710750e+06 	 4.056043e+06 	 5.663383e+07 	 2.462103e-03 	 5.172743e+07 	 1.806348e+16 	 1.403441e+01 	 4.240514e+38 	 3.896649e+38 	 5.417859e+16 	 2.184730e+03 	 3.333330e-01
5.13778274e+06 	 4.078494e+06 	 5.655172e+07 	 2.438162e-03 	 5.157756e+07 	 1.785503e+16 	 1.393792e+01 	 4.238704e+38 	 3.895701e+38 	 5.355340e+16 	 2.168718e+03 	 3.333330e-01
5.14848638e+06 	 4.101060e+06 	 5.646973e+07 	 2.414454e-03 	 5.142811e+07 	 1.764898e+16 	 1.384213e+01 	 4.236899e+38 	 3.894755e+38 	 5.293538e+16 	 2.152825e+03 	 3.333330e-01
5.15921832e+06 	 4.123741e+06 	 5.638785e+07 	 2.390976e-03 	 5.127908e+07 	 1.744528e+16 	 1.374705e+01 	 4.235099e+38 	 3.893811e+38 	 5.232443e+16 	 2.137050e+03 	 3.333330e-01
5.16997837e+06 	 4.146540e+06 	 5.630608e+07 	 2.367727e-03 	 5.113047e+07 	 1.724392e+16 	 1.365266e+01 	 4.233303e+38 	 3.892870e+38 	 5.172050e+16 	 2.121391e+03 	 3.333330e-01
5.18076733e+06 	 4.169455e+06 	 5.622443e+07 	 2.344703e-03 	 5.098227e+07 	 1.704486e+16 	 1.355896e+01 	 4.231511e+38 	 3.891930e+38 	 5.112347e+16 	 2.105847e+03 	 3.333330e-01
5.19158491e+06 	 4.192487e+06 	 5.614288e+07 	 2.321904e-03 	 5.083450e+07 	 1.684809e+16 	 1.346595e+01 	 4.229724e+38 	 3.890994e+38 	 5.053329e+16 	 2.090419e+03 	 3.333330e-01
5.20243138e+06 	 4.215637e+06 	 5.606145e+07 	 2.299326e-03 	 5.068714e+07 	 1.665357e+16 	 1.337362e+01 	 4.227940e+38 	 3.890059e+38 	 4.994987e+16 	 2.075105e+03 	 3.333330e-01
5.21330689e+06 	 4.238905e+06 	 5.598013e+07 	 2.276968e-03 	 5.054019e+07 	 1.646128e+16 	 1.328196e+01 	 4.226162e+38 	 3.889127e+38 	 4.937314e+16 	 2.059904e+03 	 3.333330e-01
5.22421149e+06 	 4.262292e+06 	 5.589892e+07 	 2.254827e-03 	 5.039365e+07 	 1.627119e+16 	 1.319097e+01 	 4.224387e+38 	 3.888197e+38 	 4.880301e+16 	 2.044815e+03 	 3.333330e-01
5.23514516e+06 	 4.285798e+06 	 5.581781e+07 	 2.232901e-03 	 5.024753e+07 	 1.608328e+16 	 1.310065e+01 	 4.222617e+38 	 3.887270e+38 	 4.823941e+16 	 2.029838e+03 	 3.333330e-01
5.24610776e+06 	 4.309424e+06 	 5.573682e+07 	 2.211189e-03 	 5.010182e+07 	 1.589753e+16 	 1.301099e+01 	 4.220851e+38 	 3.886344e+38 	 4.768228e+16 	 2.014972e+03 	 3.333330e-01
5.25709924e+06 	 4.333172e+06 	 5.565594e+07 	 2.189688e-03 	 4.995652e+07 	 1.571391e+16 	 1.292198e+01 	 4.219089e+38 	 3.885422e+38 	 4.713155e+16 	 2.000216e+03 	 3.333330e-01
5.26812028e+06 	 4.357040e+06 	 5.557517e+07 	 2.168395e-03 	 4.981163e+07 	 1.553239e+16 	 1.283363e+01 	 4.217332e+38 	 3.884501e+38 	 4.658712e+16 	 1.985568e+03 	 3.333330e-01
5.27917069e+06 	 4.381030e+06 	 5.549452e+07 	 2.147310e-03 	 4.966715e+07 	 1.535295e+16 	 1.274591e+01 	 4.215578e+38 	 3.883582e+38 	 4.604894e+16 	 1.971029e+03 	 3.333330e-01
5.29025069e+06 	 4.405142e+06 	 5.541397e+07 	 2.126430e-03 	 4.952307e+07 	 1.517557e+16 	 1.265884e+01 	 4.213829e+38 	 3.882666e+38 	 4.551692e+16 	 1.956598e+03 	 3.333329e-01
5.30136042e+06 	 4.429377e+06 	 5.533353e+07 	 2.105753e-03 	 4.937940e+07 	 1.500023e+16 	 1.257241e+01 	 4.212085e+38 	 3.881752e+38 	 4.499101e+16 	 1.942273e+03 	 3.333329e-01
5.31249990e+06 	 4.453735e+06 	 5.525320e+07 	 2.085277e-03 	 4.923613e+07 	 1.482689e+16 	 1.248661e+01 	 4.210344e+38 	 3.880841e+38 	 4.447113e+16 	 1.928054e+03 	 3.333329e-01
5.32366906e+06 	 4.478217e+06 	 5.517298e+07 	 2.065000e-03 	 4.909327e+07 	 1.465555e+16 	 1.240144e+01 	 4.208608e+38 	 3.879931e+38 	 4.395721e+16 	 1.913940e+03 	 3.333329e-01
5.33486775e+06 	 4.502824e+06 	 5.509287e+07 	 2.044920e-03 	 4.895081e+07 	 1.448617e+16 	 1.231688e+01 	 4.206876e+38 	 3.879024e+38 	 4.344919e+16 	 1.899930e+03 	 3.333329e-01
5.34609642e+06 	 4.527557e+06 	 5.501287e+07 	 2.025036e-03 	 4.880875e+07 	 1.431873e+16 	 1.223294e+01 	 4.205148e+38 	 3.878119e+38 	 4.294700e+16 	 1.886024e+03 	 3.333329e-01
5.35735510e+06 	 4.552414e+06 	 5.493298e+07 	 2.005345e-03 	 4.866709e+07 	 1.415322e+16 	 1.214962e+01 	 4.203424e+38 	 3.877216e+38 	 4.245058e+16 	 1.872220e+03 	 3.333329e-01
5.36864397e+06 	 4.577398e+06 	 5.485320e+07 	 1.985845e-03 	 4.852583e+07 	 1.398960e+16 	 1.206691e+01 	 4.201704e+38 	 3.876316e+38 	 4.195985e+16 	 1.858519e+03 	 3.333329e-01
5.37996320e+06 	 4.602509e+06 	 5.477353e+07 	 1.966535e-03 	 4.838497e+07 	 1.382787e+16 	 1.198480e+01 	 4.199989e+38 	 3.875418e+38 	 4.147475e+16 	 1.844919e+03 	 3.333329e-01
5.39131288e+06 	 4.627747e+06 	 5.469396e+07 	 1.947413e-03 	 4.824451e+07 	 1.366798e+16 	 1.190328e+01 	 4.198278e+38 	 3.874522e+38 	 4.099521e+16 	 1.831419e+03 	 3.333329e-01
5.40269299e+06 	 4.653112e+06 	 5.461451e+07 	 1.928477e-03 	 4.810444e+07 	 1.350994e+16 	 1.182237e+01 	 4.196571e+38 	 3.873628e+38 	 4.052118e+16 	 1.818019e+03 	 3.333329e-01
5.41410341e+06 	 4.678607e+06 	 5.453516e+07 	 1.909724e-03 	 4.796476e+07 	 1.335370e+16 	 1.174204e+01 	 4.194868e+38 	 3.872736e+38 	 4.005260e+16 	 1.804718e+03 	 3.333329e-01
5.42554396e+06 	 4.704231e+06 	 5.445592e+07 	 1.891154e-03 	 4.782548e+07 	 1.319927e+16 	 1.166230e+01 	 4.193169e+38 	 3.871847e+38 	 3.958939e+16 	 1.791516e+03 	 3.333329e-01
5.43701546e+06 	 4.729985e+06 	 5.437680e+07 	 1.872765e-03 	 4.768660e+07 	 1.304660e+16 	 1.158314e+01 	 4.191474e+38 	 3.870960e+38 	 3.913151e+16 	 1.778410e+03 	 3.333329e-01
5.44851764e+06 	 4.755869e+06 	 5.429778e+07 	 1.854555e-03 	 4.754810e+07 	 1.289569e+16 	 1.150456e+01 	 4.189783e+38 	 3.870074e+38 	 3.867888e+16 	 1.765402e+03 	 3.333329e-01
5.46005076e+06 	 4.781884e+06 	 5.421886e+07 	 1.836521e-03 	 4.741000e+07 	 1.274652e+16 	 1.142656e+01 	 4.188097e+38 	 3.869192e+38 	 3.823145e+16 	 1.752490e+03 	 3.333329e-01
5.47161499e+06 	 4.808030e+06 	 5.414006e+07 	 1.818663e-03 	 4.727228e+07 	 1.259905e+16 	 1.134912e+01 	 4.186414e+38 	 3.868311e+38 	 3.778916e+16 	 1.739673e+03 	 3.333329e-01
5.48321040e+06 	 4.834309e+06 	 5.406136e+07 	 1.800979e-03 	 4.713495e+07 	 1.245328e+16 	 1.127225e+01 	 4.184736e+38 	 3.867433e+38 	 3.735195e+16 	 1.726950e+03 	 3.333328e-01
